,多空收益,多空仓位,纯多收益,纯多仓位,持有收益,仅量价收益
2019-03-11,0.0320046678986735,0.9447450738962128,0.0320046678986735,0.9447450738962128,0.03513909224011691,0.0320046678986735
2019-03-12,0.02138146733062361,0.9447450738962128,0.02138146733062361,0.9447450738962128,0.022630834512022746,0.02138146733062361
2019-03-13,-0.02614557645301552,0.8755348612810272,-0.02614557645301552,0.8755348612810272,-0.02766251728907332,-0.02614557645301552
2019-03-14,-0.0262367341298336,0.7099815003377987,-0.0262367341298336,0.7099815003377987,-0.02987197724039814,-0.0262367341298336
2019-03-15,0.010144828274499413,0.15602576453798608,0.010144828274499413,0.15602576453798608,0.014662756598240234,0.010144828274499413
2019-03-18,0.0037420372471192636,0.3379570423970245,0.0037420372471192636,0.3379570423970245,0.024566473988439252,0.0037420372471192636
2019-03-19,0.0003380452157316398,-0.031327727361609055,0.0003537090794124443,0.0,0.0014104372355430161,0.0003380452157316398
2019-03-20,0.00011806505417254972,-0.15602576453798608,8.936727966002422e-05,0.0,-0.0028169014084507005,0.00011806505417254972
2019-03-21,-0.0023314473783045387,-0.33795704239702445,0.00015886096686767992,0.0,0.015536723163841915,-0.0023314473783045387
2019-03-22,-0.0007187926260113146,-0.45324474600825654,0.00020847190096584534,0.0,0.0027816411682892728,-0.0007187926260113146
2019-03-25,0.004132786758696828,-0.39633697601347395,0.00026797943505973976,0.0,-0.00832177531206657,0.004132786758696828
2019-03-26,0.011614124548543834,-0.09386031921040802,8.930254710692864e-05,0.0,-0.029370629370629397,0.011614124548543834
2019-03-27,-0.0007380889592886777,-0.21758407049081485,0.0,0.0,0.007204610951008661,-0.0007684480635443765
2019-03-28,0.003052604222069996,-0.33795704239702445,0.0,0.0,-0.014306151645207432,0.003951607224915075
2019-03-29,-0.010321842998954542,0.15602576453798608,9.069649102528044e-05,0.15602576453798608,0.030478955007256836,-0.010321842998954542
2019-04-01,0.006194868489050861,0.6627920691587285,0.006194868489050861,0.6627920691587285,0.04084507042253516,0.006194868489050861
2019-04-02,0.003151620527957308,-0.39633697601347395,0.003349789015964045,0.0,0.005412719891745521,0.003151620527957308
2019-04-03,-0.0028678687278919156,-0.561935209500679,0.00029756295936267385,0.0,0.008075370121130465,-0.002841150556827179
2019-04-04,-0.0023105502464870597,-0.9776492756785788,0.0005751172545092054,0.0,0.005340453938584844,-0.002082626256139401
2019-04-08,0.009382354064506273,-0.9776492756785788,0.00014865172881983746,0.0,-0.009296148738379806,0.009382354064506273
2019-04-09,-0.003931565451790643,-0.9776492756785788,0.0,0.0,0.004021447721179738,-0.003931565451790643
2019-04-10,0.002610545462426143,-0.9776492756785788,0.0,0.0,-0.002670226969292422,0.002610545462426143
2019-04-11,0.021006843324537956,-0.8755348612810272,5.947542673601092e-05,0.0,-0.021419009370816644,0.021006843324537956
2019-04-12,-0.00218837585167925,-0.9447450738962128,0.00012885576084387118,0.0,0.002735978112175186,-0.00218837585167925
2019-04-15,0.007966997864077511,-0.9111270911804993,0.00012883915917583089,0.0,-0.008185538881309684,0.007966997864077511
2019-04-16,-0.018899618693230882,-0.7099815003377987,0.0,0.0,0.02063273727647874,-0.018899618693230882
2019-04-17,-0.006436622048504753,-0.7974687911932674,0.00017839975420486098,0.0,0.009433962264151052,-0.006436622048504753
2019-04-18,0.00441685761401066,-0.8376784719947828,9.909329633850383e-05,0.0,-0.005340453938584733,0.00441685761401066
2019-04-19,-0.007634095788470175,-0.8376784719947828,0.00012880852117902464,0.0,0.00939597315436247,-0.007634095788470175
2019-04-22,0.01149848109068375,-0.754893345272575,0.00021795557669057608,0.0,-0.013297872340425565,0.01149848109068375
2019-04-23,0.01331159022634678,-0.6134082379326439,8.914421553107843e-05,0.0,-0.01752021563342321,0.01331159022634678
2019-04-24,-0.007589105980968452,-0.45324474600825654,3.961611979907964e-05,0.0,0.012345679012345734,-0.007589105980968452
2019-04-25,0.018244890957668413,-0.09386031921040802,0.0,0.0,-0.04065040650406504,0.018244890957668413
2019-04-26,0.0011612078646109916,-0.21758407049081485,0.0001485575066109135,0.0,-0.011299435028248594,0.0011612078646109916
2019-04-29,0.007770859660386217,-0.21758407049081485,0.0,0.0,-0.03571428571428559,0.007770859660386217
2019-04-30,-0.0017297623723920076,0.031327727361609194,0.0005191007903559855,0.031327727361609194,0.010370370370370363,-0.0017297623723920076
2019-05-06,-0.002629229467709099,0.6627920691587285,-0.002629229467709099,0.6627920691587285,-0.08211143695014667,-0.002629229467709099
2019-05-07,0.011665191324314992,0.613408237932644,0.011665191324314992,0.613408237932644,0.01757188498402562,0.011665191324314992
2019-05-08,-0.0011725311199988265,0.15602576453798608,-0.0011725311199988265,0.15602576453798608,-0.0015698587127158659,-0.0012036138426626155
2019-05-09,-0.0015370533432112804,0.45324474600825654,-0.0015370533432112804,0.45324474600825654,-0.009433962264150941,-0.0009470654706303621
2019-05-10,0.01776719598453433,0.9447450738962128,0.01776719598453433,0.9447450738962128,0.039682539682539764,0.015483312022342986
2019-05-13,-0.010253982030181536,0.613408237932644,-0.010253982030181536,0.613408237932644,-0.010687022900763399,-0.010253982030181536
2019-05-14,-0.002921623715750858,0.39633697601347395,-0.002921623715750858,0.39633697601347395,-0.00462962962962965,-0.0029806410642564886
2019-05-15,0.009113761750614806,0.6627920691587285,0.009113761750614806,0.6627920691587285,0.023255813953488413,0.0063155881044935705
2019-05-16,0.00379431763193109,0.21758407049081485,0.00379431763193109,0.21758407049081485,0.0060606060606061,0.003854504117884195
2019-05-17,-0.007287032990938907,0.837678471994783,-0.007287032990938907,0.837678471994783,-0.03313253012048201,-0.011250819540449507
2019-05-20,-0.004317560755469825,0.031327727361609194,-0.004317560755469825,0.031327727361609194,-0.004672897196261738,-0.004317560755469825
2019-05-21,0.00032974175354579243,0.7974687911932673,0.00032974175354579243,0.7974687911932673,0.018779342723004744,0.00032974175354579243
2019-05-22,-0.0016353845857845497,-0.031327727361609055,-0.0016197207221037451,0.0,-0.001536098310291889,-0.0016353845857845497
2019-05-23,0.00038287707894142816,0.7099815003377987,-0.00032533563911055284,0.7099815003377987,-0.023076923076923106,0.00038287707894142816
2019-05-24,-0.009390055816768786,-0.27830227900221255,-0.009250904677267678,0.0,-0.012598425196850394,-0.009390055816768786
2019-05-27,-0.008914414969939093,0.9111270911804993,-0.00036661579745086,0.9111270911804993,0.030303030303030276,-0.008914414969939093
2019-05-28,-0.0018085077171092563,0.09386031921040802,-0.0018085077171092563,0.09386031921040802,-0.001547987616099089,-0.0018397740130336557
2019-05-29,7.513106868591325e-05,-0.33795704239702445,0.00024410958988442546,0.0,0.0031007751937983663,-8.75021449983607e-05
2019-05-30,0.001720916697406306,-0.45324474600825654,0.00015809651792397794,0.0,-0.004636785162287493,0.001720916697406306
2019-05-31,0.0008195017174675832,-0.7099815003377987,0.00016795099782673795,0.0,-0.0015527950310558758,0.0007970457950001951
2019-06-03,0.008928003776700201,-0.6627920691587282,6.914468030472243e-05,0.0,-0.01244167962674958,0.009467432055517465
2019-06-04,0.013741362910628144,-0.6134082379326439,0.00011852554225422196,0.0,-0.020472440944881876,0.013741362910628144
2019-06-05,-0.0021066924184548926,-0.9776492756785788,2.9627873903592672e-05,0.0,0.003215434083601254,-0.0021066924184548926
2019-06-06,0.025098040194915676,-0.21758407049081485,0.00020738897283201219,0.0,-0.02564102564102566,0.025098040194915676
2019-06-10,-0.0030661211483420025,0.45324474600825654,-0.00011801257837533932,0.45324474600825654,0.013157894736842035,-0.0030661211483420025
2019-06-11,0.01741313604416997,0.9447450738962128,0.01741313604416997,0.9447450738962128,0.038961038961039085,0.01741313604416997
2019-06-12,-0.007648478857531682,0.39633697601347395,-0.007648478857531682,0.39633697601347395,-0.0078125,-0.007648478857531682
2019-06-13,0.002237322226630679,-0.21758407049081485,0.0023461142618760866,0.0,0.006299212598425141,0.00220696312237498
2019-06-14,0.004942125866077962,-0.39633697601347395,0.0002171531225632073,0.0,-0.021909233176838794,0.006315959507264486
2019-06-17,0.0005162513732628858,-0.7974687911932674,5.9210721087721296e-05,0.0,-0.0016000000000000458,0.0005162513732628858
2019-06-18,1.6332879627123438e-05,-0.9776492756785788,5.9207215385992384e-05,0.0,0.0,3.2784980518306485e-05
2019-06-19,-0.014282831225775498,-0.6134082379326439,0.0,0.0,0.014423076923076872,-0.013767107375871763
2019-06-20,-0.010723702741038272,-0.45324474600825654,9.868453514361164e-06,0.0,0.017377567140600236,-0.01160607815739985
2019-06-21,-0.008058343582638692,-0.45324474600825654,0.00026644561548949675,0.0,0.01863354037267073,-0.008058343582638692
2019-06-24,0.0013249503642208424,-0.9111270911804993,0.00011838872939295975,0.0,-0.0030487804878048808,0.0013249503642208424
2019-06-25,0.008603773822683026,-0.7974687911932674,0.00015783295354765414,0.0,-0.00917431192660556,0.008603773822683026
2019-06-26,1.6280397049511393e-05,-0.9776492756785788,5.9178017339345246e-05,0.0,0.0,1.6280397049511393e-05
2019-06-27,-0.009103365315333805,-0.8755348612810272,0.0,0.0,0.0092592592592593,-0.009103365315333805
2019-06-28,0.013775411904388694,-0.8376784719947828,0.00021698178339280005,0.0,-0.015290519877675823,0.013775411904388694
2019-07-01,-0.027932610071660025,0.39633697601347395,-0.00019816848800673697,0.39633697601347395,0.032608695652173836,-0.027932610071660025
2019-07-02,-0.00039243324370155625,-0.7099815003377987,-3.744249353265688e-05,0.0,0.0,-0.00039243324370155625
