,收益
2018-01-02,-0.0008830390667372176
2018-01-03,-0.001141956591884396
2018-01-04,0.009139779651559729
2018-01-05,-0.003504419472131493
2018-01-08,0.003258618338115042
2018-01-09,0.0013877123615575655
2018-01-10,-0.0004976984964822169
2018-01-11,0.0011144697466998967
2018-01-12,-0.001132081203575718
2018-01-15,0.006680664506413439
2018-01-16,0.015914412492746638
2018-01-17,-0.0010777370845326023
2018-01-18,0.0032566683993735966
2018-01-19,-0.003007283088832392
2018-01-22,0.004135137525414757
2018-01-23,-0.020453867352374453
2018-01-24,0.006120360396933842
2018-01-25,-0.008070979653848107
2018-01-26,0.0005985233579027379
2018-01-29,0.0004233273662636688
2018-01-30,0.015725901417023
2018-01-31,0.006675118232973845
2018-02-01,0.013420156603927964
2018-02-02,0.038819720589590975
2018-02-05,0.008584094494264081
2018-02-06,0.009241120530066715
2018-02-07,0.015470768027099662
2018-02-08,0.0034641238760884777
2018-02-09,-0.0006773358382401349
2018-02-12,0.008124198936706455
2018-02-13,-0.01704796292500592
2018-02-14,0.001347257772450781
2018-02-22,-0.0034744119993463315
2018-02-23,0.0014971188213638226
2018-02-26,0.0015120021810859795
2018-02-27,0.004688368190812815
2018-02-28,0.0012448770464276223
2018-03-01,0.0002903403460031938
2018-03-02,0.0005915554322900424
2018-03-05,0.00014256619661638217
2018-03-06,-0.0005640525537201046
2018-03-07,-0.004680842643109446
2018-03-08,0.006844899728075137
2018-03-09,-0.004938444876253025
2018-03-12,-0.015362374780318332
2018-03-13,0.0068375315333873
2018-03-14,-0.0049173685289225985
2018-03-15,-0.0026705934926510764
2018-03-16,0.00029263627355031357
2018-03-19,-0.0003468302833041587
2018-03-20,0.0012122005723485918
2018-03-21,-0.002169506094629199
2018-03-22,0.006063223270703021
2018-03-23,0.011564845129273712
2018-03-26,0.0010696617365804225
2018-03-27,0.006572964978140618
2018-03-28,0.0067093950859337306
2018-03-29,-8.008174596219368e-05
2018-03-30,-0.0030187297901487996
2018-04-02,-0.01433227226883136
2018-04-03,0.001099116075659812
2018-04-04,0.0038160555311170887
2018-04-09,0.008348296950405327
2018-04-10,-0.0007400358484410197
2018-04-11,-9.009024224265572e-05
2018-04-12,-0.004950122914828273
2018-04-13,0.005377259410952721
2018-04-16,0.0011790708490171024
2018-04-17,-0.0011126050820789374
2018-04-18,0.021119152949845704
2018-04-19,-0.013497512360275833
2018-04-20,-0.0006323158767160845
2018-04-23,0.015629007721593865
2018-04-24,0.011267668583476517
2018-04-25,-0.01046966360077924
2018-04-26,-0.000871626286761732
2018-04-27,0.012006155945903242
2018-05-02,0.0022392519258824465
2018-05-03,-0.001517732746745706
2018-05-04,0.0056627332270241465
2018-05-07,0.0009170865595825464
2018-05-08,0.011306068133848317
2018-05-09,0.003474862332734361
2018-05-10,0.0010548167157912022
2018-05-11,0.003884341945349954
2018-05-14,-0.005433734168530986
2018-05-15,-0.003956979513772479
2018-05-16,0.004683816140762322
2018-05-17,-0.002371513822097096
2018-05-18,-0.0050584226328102035
2018-05-21,0.004751187039272637
2018-05-22,0.007490628516429075
2018-05-23,0.004712143756662163
2018-05-24,-0.009535902505184466
2018-05-25,-0.0021052367870198017
2018-05-28,-0.008491131613750657
2018-05-29,-0.01011797439253383
2018-05-30,-0.011501756184453827
2018-05-31,-0.021979124035612942
2018-06-01,0.011914764998571198
2018-06-04,-0.009159428791560344
2018-06-05,0.0012644764428377923
2018-06-06,0.007891262360215588
2018-06-07,0.002515757573174364
2018-06-08,-0.009714672787245424
2018-06-11,-0.007057807709749711
2018-06-12,-0.008320990885408485
2018-06-13,0.0035427033624939102
2018-06-14,-0.008275245156805592
2018-06-15,-0.0033276666975717087
2018-06-19,-0.013422244054277034
2018-06-20,-0.030293888101016256
2018-06-21,0.0025699260957908077
2018-06-22,-0.0028566022982411043
2018-06-25,0.004837460140907883
2018-06-26,-0.0034484133884081837
2018-06-27,-0.0004812246906545195
2018-06-28,0.00031252716825875995
2018-06-29,0.002808655107183715
2018-07-02,-0.01234292987439618
2018-07-03,0.0008298546982409534
2018-07-04,-0.00512850444726065
2018-07-05,0.0154286887862798
2018-07-06,0.012852159028443742
2018-07-09,0.0017288085712598798
2018-07-10,-0.010693038952734499
2018-07-11,-0.013599448966162648
2018-07-12,0.020848014148346798
2018-07-13,-0.02724003103252557
2018-07-16,-0.0030687807690646506
2018-07-17,-0.0008662792849933737
2018-07-18,-0.0012237396323255849
2018-07-19,0.004037309481129647
2018-07-20,0.012072025726898633
2018-07-23,0.005993056221367168
2018-07-24,0.0037575347825478944
2018-07-25,-0.007014406092143441
2018-07-26,7.328728943731581e-05
2018-07-27,0.0012171024396304684
2018-07-30,0.006160463254485769
2018-07-31,0.016263265845985784
2018-08-01,-0.002651758716283277
2018-08-02,-0.008137624293350514
2018-08-03,-0.00921497770857546
2018-08-06,-0.009665635897132454
2018-08-07,-0.017392427491588803
2018-08-08,0.019900895764934298
2018-08-09,-0.010658461032500512
2018-08-10,-0.0032432453029470304
2018-08-13,-0.0013208134804344248
2018-08-14,0.0036349518675376485
2018-08-15,0.002380345650334662
2018-08-16,-0.017857922495447886
2018-08-17,-0.007829152301267975
2018-08-20,-0.02053003565100541
2018-08-21,0.003229179258681997
2018-08-22,0.009651557417073511
2018-08-23,-0.003192048811639569
2018-08-24,0.0015117867630843964
2018-08-27,0.002837629264675105
2018-08-28,0.012263498499372654
2018-08-29,-3.0015148381909634e-05
2018-08-30,-0.003606404927224006
2018-08-31,-0.012494282768822727
2018-09-03,-0.007005880515953924
2018-09-04,-0.0025101741529594264
2018-09-05,0.008255598841137208
2018-09-06,-0.008112716765581429
2018-09-07,-0.003666482166223552
2018-09-10,0.00018440937731413687
2018-09-11,-0.0026751114877584755
2018-09-12,-0.006835304410633294
2018-09-13,0.0024536697234637506
2018-09-14,-7.582578623615492e-05
2018-09-17,-0.0011842229678758322
2018-09-18,-0.002684582119568317
2018-09-19,0.0012052444449474876
2018-09-20,-0.0012565773628193447
2018-09-21,-0.001464584414173349
2018-09-25,-0.000449377334160566
2018-09-26,-0.0012722376968388328
2018-09-27,-0.0027038456151229568
2018-09-28,0.014673606650353088
2018-10-08,0.0034872985660083858
2018-10-09,0.015845925277069538
2018-10-10,0.0012057886208129292
2018-10-11,0.007351896983090975
2018-10-12,0.05191586788673358
2018-10-15,0.011448951679778661
2018-10-16,-0.019155459892948784
2018-10-17,0.004606661532215949
2018-10-18,0.0008395786411396399
2018-10-19,0.024530322146014485
2018-10-22,-0.022730189423334345
2018-10-23,-0.02477237239001007
2018-10-24,0.006647441878494779
2018-10-25,0.006586762409480262
2018-10-26,-0.008360252567381031
2018-10-29,-0.0007003182972338155
2018-10-30,0.006411197299180493
2018-10-31,0.005205091948523369
2018-11-01,0.0033410221956363087
2018-11-02,0.007698057177743262
2018-11-05,-9.106310233827057e-05
2018-11-06,0.0008654404207790809
2018-11-07,3.1519457145134445e-05
2018-11-08,-0.002165471076125811
2018-11-09,0.013396446597912443
2018-11-12,-0.0027966309041095086
2018-11-13,-0.019044559928793062
2018-11-14,-0.016428714513937417
2018-11-15,-0.0009206096115883496
2018-11-16,-0.011563542621343379
2018-11-19,-0.007163316783224807
2018-11-20,0.004217855756527262
2018-11-21,0.024110594885794662
2018-11-22,-0.009441205520360969
2018-11-23,0.0043659402485719395
2018-11-26,0.043217161924355416
2018-11-27,-0.0006188054847068019
2018-11-28,0.0008894960043788682
2018-11-29,-0.014044917274412108
2018-11-30,0.016173381031998443
2018-12-03,-0.005198751919813218
2018-12-04,-0.0026918728431549383
2018-12-05,0.006181709833545852
