,收益
2018-01-02,0.004418444473690021
2018-01-03,0.006786855446242255
2018-01-04,0.008190584491769357
2018-01-05,-0.00339343618235209
2018-01-08,0.003080181787494554
2018-01-09,0.0015917056449894047
2018-01-10,-0.00093336433854874
2018-01-11,0.0013079732171537514
2018-01-12,-0.005553153260457708
2018-01-15,0.004631221190212252
2018-01-16,0.014770246172051716
2018-01-17,0.00016371906033408449
2018-01-18,-0.002174680733842939
2018-01-19,-0.0005822536490074067
2018-01-22,-0.0019189534216416714
2018-01-23,-0.00766427177406243
2018-01-24,-0.0053337299955137805
2018-01-25,0.006345959678468573
2018-01-26,7.344671067452478e-06
2018-01-29,-2.7921268010424366e-05
2018-01-30,-0.014288815438234358
2018-01-31,-0.005068406789792669
2018-02-01,-0.011313509277772391
2018-02-02,-0.03383063558360403
2018-02-05,-0.012007415306820425
2018-02-06,-0.007476683452278876
2018-02-07,-0.012411728988663407
2018-02-08,-0.003742133756919016
2018-02-09,0.001249942412043221
2018-02-12,-0.014825746108128146
2018-02-13,0.02465905683457362
2018-02-14,0.0013671041618597902
2018-02-22,0.009336350518076504
2018-02-23,0.007918198206544928
2018-02-26,0.005069494837191251
2018-02-27,0.0201578507233014
2018-02-28,0.004823687074135553
2018-03-01,0.000885428365522815
2018-03-02,0.00586892135932642
2018-03-05,-0.0002581205398852177
2018-03-06,0.0007827805772310765
2018-03-07,-0.0004623516649015148
2018-03-08,-0.0036314903255951748
2018-03-09,-0.0002899384359521971
2018-03-12,-0.006179766315043054
2018-03-13,0.003073716135741242
2018-03-14,-0.008226730121861646
2018-03-15,-0.00843368650750283
2018-03-16,0.00013763769710779233
2018-03-19,4.943403348549209e-05
2018-03-20,0.0007953704923829481
2018-03-21,-0.0019128151082835148
2018-03-22,0.0057100377646499625
2018-03-23,0.006942417151305234
2018-03-26,0.03939852883909316
2018-03-27,-0.009055185163450252
2018-03-28,-0.00452071575203433
2018-03-29,-8.52709124870907e-05
2018-03-30,-0.002437726299132629
2018-04-02,-0.013507623416171196
2018-04-03,0.0007866510551203323
2018-04-04,0.0026418090662075422
2018-04-09,0.0043515576207616
2018-04-10,-0.0005840640538257629
2018-04-11,-3.4605106307592725e-05
2018-04-12,-0.004783519361499837
2018-04-13,0.005203699813262671
2018-04-16,0.0012375307287070684
2018-04-17,-0.001161029996824882
2018-04-18,0.02106561964889499
2018-04-19,-0.012058263858857131
2018-04-20,-0.0003262828541401421
2018-04-23,0.010049817353912222
2018-04-24,0.004646433759773233
2018-04-25,-0.006410820730118002
2018-04-26,0.0008749617797276798
2018-04-27,-0.0017130940240698707
2018-05-02,0.0009766029613589426
2018-05-03,0.00010114607001740387
2018-05-04,0.0004370217073874518
2018-05-07,0.0003056167991585037
2018-05-08,-0.0006886657716301411
2018-05-09,0.0012940916637331286
2018-05-10,-0.0007109486537805383
2018-05-11,-0.0007163297800688676
2018-05-14,0.005027499892480848
2018-05-15,0.004601106061444852
2018-05-16,-0.003977260771929276
2018-05-17,0.00029523920146381285
2018-05-18,9.513216150465914e-05
2018-05-21,-0.00010171919450650463
2018-05-22,-0.005003556632753873
2018-05-23,0.004244299481895119
2018-05-24,-0.009637812021174804
2018-05-25,-0.0013962811958739614
2018-05-28,-0.002665090802260795
2018-05-29,0.0012824933325627287
2018-05-30,-0.0062835192094226194
2018-05-31,0.0021718218875587305
2018-06-01,0.003164692347465113
2018-06-04,0.006806480210889765
2018-06-05,-0.0005442573084221129
2018-06-06,0.007891262360215588
2018-06-07,0.002458928423180748
2018-06-08,-0.008513455181582783
2018-06-11,-0.007385164600465579
2018-06-12,-0.009313650186511452
2018-06-13,0.0038878398102725675
2018-06-14,-0.010349386106056048
2018-06-15,-0.004839608960884726
2018-06-19,-0.021124473475282467
2018-06-20,-0.06554107195788356
2018-06-21,0.008971669853021294
2018-06-22,-0.017790797939048638
2018-06-25,0.01599247225127918
2018-06-26,-0.01026213004929071
2018-06-27,0.009422553578074458
2018-06-28,-0.005574991953426292
2018-06-29,-0.005348612847184049
2018-07-02,0.0074041493440012525
2018-07-03,-0.004390350103933395
2018-07-04,0.008245740167400255
2018-07-05,-0.01049306681924739
2018-07-06,-0.013013021722490312
2018-07-09,-0.0020894647167305764
2018-07-10,0.006597017485357251
2018-07-11,0.011372717232642923
2018-07-12,-0.0059393779055350315
2018-07-13,0.008431909503723085
2018-07-16,0.002069162110356496
2018-07-17,6.266717984118036e-05
2018-07-18,-5.8274281895856e-05
2018-07-19,-0.00013496210727845234
2018-07-20,0.004581221549187805
2018-07-23,0.0009713096423296049
2018-07-24,-0.0018059393113207217
2018-07-25,-0.006125793582942696
2018-07-26,4.079598159918509e-05
2018-07-27,0.0007757357470398419
2018-07-30,0.0032161073416646854
2018-07-31,0.010873242716943197
2018-08-01,-0.0004429725471247796
2018-08-02,0.012895545054059585
2018-08-03,0.002319888424101856
2018-08-06,-0.0024574044276904337
2018-08-07,-0.008226991934824018
2018-08-08,0.009394518155280144
2018-08-09,-0.01172741390493729
2018-08-10,0.010580190791454086
2018-08-13,0.0017994859676183728
2018-08-14,0.0018930721633535666
2018-08-15,0.0017900350702005489
2018-08-16,-0.0009367785058731661
2018-08-17,-0.00420846021279256
2018-08-20,-0.02053003565100541
2018-08-21,0.003229179258681997
2018-08-22,0.009635105316182328
2018-08-23,-0.003072081395052222
2018-08-24,0.0014930976316212211
2018-08-27,0.002915853039828599
2018-08-28,0.011678579790393433
2018-08-29,1.3629579797275215e-05
2018-08-30,-0.0031488071391877984
2018-08-31,-0.01078211687160872
2018-09-03,-0.005601254714277692
2018-09-04,-0.002493640049094511
2018-09-05,0.004579379521720551
2018-09-06,-0.0038659793302438052
2018-09-07,-0.0012105406650192148
2018-09-10,0.0006018830969900279
2018-09-11,0.005373175475680661
2018-09-12,0.006057629494697847
2018-09-13,-0.012120298795213763
2018-09-14,0.00010142081143788969
2018-09-17,0.003027940080750831
2018-09-18,0.004702672851564248
2018-09-19,-0.003071730714199675
2018-09-20,-0.004655265562306337
2018-09-21,-0.00013841062317049405
2018-09-25,-0.000657582487533593
2018-09-26,-0.0014257762027849604
2018-09-27,-0.0027927473773914696
2018-09-28,0.014727139951303803
2018-10-08,0.003963059591834257
2018-10-09,0.023220600646904482
2018-10-10,0.0013520814662294296
2018-10-11,0.00872581741661229
2018-10-12,0.054547182232744844
2018-10-15,0.015932924204625727
2018-10-16,-0.025747629455512504
2018-10-17,0.004544885860094655
2018-10-18,0.00024251687180163622
2018-10-19,0.022368165824503433
2018-10-22,0.006183915688726346
2018-10-23,0.01614602811081892
2018-10-24,-0.02249133583798301
2018-10-25,-0.014592265583943309
2018-10-26,0.012137709830534806
2018-10-29,0.001293233641483211
2018-10-30,-0.008372710812931892
2018-10-31,0.010994214763637539
2018-11-01,0.013972639066324708
2018-11-02,0.03138731742272398
2018-11-05,0.0027197358216024827
2018-11-06,0.001763474473695315
2018-11-07,0.0017162069989739492
2018-11-08,0.005104697267622635
2018-11-09,-0.017390353079283834
2018-11-12,0.002652145942198478
2018-11-13,0.012089919612883427
2018-11-14,0.015013225687501026
2018-11-15,0.0011194076577390095
2018-11-16,0.006314616662981712
2018-11-19,0.0047968127265458375
2018-11-20,-0.0015768006915329825
2018-11-21,0.005856330797139025
2018-11-22,0.007108890935922491
2018-11-23,-0.00098574466882562
2018-11-26,-0.020781801563552856
2018-11-27,0.01158337490243883
