date,open,high,low,close,volume,amount
2004-01-02,115.389,115.995,115.389,115.836,23715340,264630000.0
2004-01-05,116.276,117.868,116.276,117.819,54227590,638150000.0
2004-01-06,117.879,118.557,117.877,118.495,45624240,531150000.0
2004-01-07,118.908,120.361,118.908,119.88,93488020,1109050000.0
2004-01-08,119.892,120.304,119.66,120.304,31144220,341010000.0
2004-01-09,120.419,120.762,119.255,119.263,56891400,668450000.0
2004-01-12,119.344,120.713,119.142,120.713,43865140,544150000.0
2004-01-13,120.795,121.2,120.459,120.807,48409320,605480000.0
2004-01-14,120.85,120.85,120.017,120.443,31141730,376290000.0
2004-01-15,120.46,121.057,120.46,120.588,37489220,467360000.0
2004-01-16,120.571,121.105,120.571,120.905,27958500,338030000.0
2004-01-29,120.855,121.864,120.855,121.864,39749160,466200000.0
2004-01-30,121.947,122.202,121.059,121.198,35361590,405660000.0
2004-02-02,122.629,122.922,121.652,122.402,54888890,665640000.0
2004-02-03,122.357,123.372,122.344,123.371,39651970,492860000.0
2004-02-04,123.718,125.337,123.718,125.102,50449050,638160000.0
2004-02-05,125.284,125.55,124.621,124.689,49850810,607740000.0
2004-02-06,124.281,125.234,123.962,124.923,58705060,708720000.0
2004-02-09,125.14,125.629,125.072,125.496,29034450,359210000.0
2004-02-10,125.572,126.467,125.572,125.909,41595610,510160000.0
2004-02-11,125.889,126.089,125.144,125.658,38688060,467510000.0
2004-02-12,125.856,126.419,125.856,125.897,63006170,787960000.0
2004-02-13,125.937,126.597,125.762,126.19,31573690,361850000.0
2004-02-16,126.628,127.855,126.628,127.808,22373650,266440000.0
2004-02-17,127.718,129.032,127.718,128.792,37093700,439390000.0
2004-02-18,129.079,130.125,128.908,130.055,31797470,385560000.0
2004-02-19,130.13,130.787,130.012,130.043,38708270,459540000.0
2004-02-20,130.202,130.293,129.694,130.143,24901230,311650000.0
2004-02-23,128.912,128.912,127.324,127.324,65782520,791090000.0
2004-02-24,126.899,126.916,125.215,125.905,31012890,363980000.0
2004-02-25,126.113,126.942,124.885,124.885,34169720,404140000.0
2004-02-26,124.927,125.57,124.147,125.527,30131360,355720000.0
2004-02-27,125.912,126.577,125.758,126.521,39340900,466420000.0
2004-03-01,126.469,128.174,126.45,128.174,41060660,492240000.0
2004-03-02,128.212,128.71,128.212,128.401,27384550,333190000.0
2004-03-03,128.259,128.276,126.959,127.273,33380700,389280000.0
2004-03-04,127.232,127.532,126.647,127.532,16798250,201380000.0
2004-03-05,127.633,127.813,127.368,127.459,39412020,445790000.0
2004-03-08,127.327,127.48,126.929,126.982,13038090,156230000.0
2004-03-09,126.901,127.27,126.689,126.848,12841620,152680000.0
2004-03-10,126.868,127.895,126.868,127.887,24502230,290430000.0
2004-03-11,127.93,129.253,127.93,129.166,39403800,477750000.0
2004-03-12,129.156,129.381,128.777,129.381,21505880,251840000.0
2004-03-15,129.511,131.263,129.511,130.76,32024820,387120000.0
2004-03-16,130.92,131.045,130.514,130.913,25470120,303380000.0
2004-03-17,130.91,131.642,130.829,131.422,35215620,429820000.0
2004-03-18,131.457,131.692,130.344,130.358,29105230,351830000.0
2004-03-19,130.479,131.092,130.198,131.092,27249200,334890000.0
2004-03-22,131.047,131.495,130.785,130.955,19947090,245770000.0
2004-03-23,130.955,130.955,130.265,130.422,18494790,225820000.0
2004-03-24,130.401,130.715,130.268,130.463,30908180,381630000.0
2004-03-25,130.526,131.159,130.526,130.588,22196520,268480000.0
2004-03-26,130.762,131.163,130.473,131.052,13484540,162860000.0
2004-03-29,131.062,131.448,130.845,130.923,15961150,194900000.0
2004-03-30,131.048,131.048,130.263,130.507,14603720,174400000.0
2004-03-31,130.553,131.181,130.377,131.171,17097870,201850000.0
2004-04-01,131.234,131.987,131.211,131.885,17867480,213280000.0
2004-04-02,132.09,134.044,132.09,133.908,32020470,392370000.0
2004-04-05,134.518,135.009,134.342,135.009,39357220,502210000.0
2004-04-06,134.975,135.374,134.625,135.374,27302420,347850000.0
2004-04-07,135.559,135.977,135.273,135.977,22161810,282210000.0
2004-04-08,135.978,136.416,135.553,136.26,32318720,410100000.0
2004-04-09,136.287,136.287,133.764,133.945,20747460,261100000.0
2004-04-12,133.823,133.823,132.031,133.281,18468390,229170000.0
2004-04-13,133.29,134.265,133.185,133.279,15848810,202000000.0
2004-04-14,132.995,132.995,130.178,130.721,29392350,359580000.0
2004-04-15,131.12,131.12,130.084,130.097,25884620,324150000.0
2004-04-16,130.239,130.702,129.091,130.688,14335170,177900000.0
2004-04-19,130.824,130.905,130.007,130.007,13829430,175500000.0
2004-04-20,129.98,130.214,129.472,129.487,14426210,175950000.0
2004-04-21,129.447,129.505,128.755,128.803,14450830,174750000.0
2004-04-22,128.751,128.751,127.779,128.424,12986810,159240000.0
2004-04-23,128.284,128.372,127.7,127.841,10991570,133640000.0
2004-04-26,127.913,128.094,127.487,127.742,8593570,103520000.0
2004-04-27,127.74,128.127,126.892,127.357,10419070,125980000.0
2004-04-28,126.791,126.902,126.233,126.6,18596260,223580000.0
2004-04-29,126.568,126.568,123.807,123.862,24705450,288880000.0
2004-04-30,123.861,124.998,123.861,124.955,27396260,312540000.0
2004-05-10,124.957,125.215,123.736,123.736,6722190,76030000.0
2004-05-11,123.552,123.879,122.764,123.315,9052300,104210000.0
2004-05-12,123.19,124.743,123.144,124.743,17188520,198110000.0
2004-05-13,124.906,124.906,124.424,124.676,8167540,91320000.0
2004-05-14,124.733,124.733,123.652,123.884,10855900,125620000.0
2004-05-17,123.877,124.069,123.736,123.753,4859430,53990000.0
2004-05-18,123.829,124.057,123.145,123.939,18577330,207230000.0
2004-05-19,124.258,125.015,124.258,124.751,21270120,232670000.0
2004-05-20,124.714,124.914,124.441,124.495,6335060,71020000.0
2004-05-21,124.389,125.121,124.389,125.121,7227150,79370000.0
2004-05-24,125.082,125.233,124.539,124.833,3767020,42030000.0
2004-05-25,124.734,124.734,124.333,124.527,8498830,95650000.0
2004-05-26,124.506,124.7,124.43,124.486,4970250,56920000.0
2004-05-27,124.507,125.419,124.481,125.295,11409660,129440000.0
2004-05-28,125.048,125.473,125.016,125.473,5433120,60750000.0
2004-05-31,125.417,125.549,125.341,125.492,5149080,59920000.0
2004-06-01,125.479,126.302,125.447,126.27,11921110,136270000.0
2004-06-02,126.249,126.288,125.644,125.92,11287490,129310000.0
2004-06-03,125.765,125.765,125.101,125.335,8529180,96700000.0
2004-06-04,125.335,125.542,125.042,125.252,5872610,66760000.0
2004-06-07,125.19,125.19,124.092,124.285,11770470,134430000.0
2004-06-08,124.218,124.305,123.546,123.673,10675340,120370000.0
2004-06-09,123.673,123.709,122.646,122.688,6387750,70920000.0
2004-06-10,122.659,122.753,122.355,122.753,26818780,291570000.0
2004-06-11,122.753,123.315,122.291,122.505,10207840,112900000.0
2004-06-14,122.453,122.453,121.848,122.015,6188400,67070000.0
2004-06-15,121.955,122.173,121.655,122.125,7785990,85480000.0
2004-06-16,122.092,122.545,122.013,122.368,14998830,169510000.0
