date,open,high,low,close,volume,amount
2008-05-26,3811.3201,3811.3201,3703.3,3708.1399,667730000.0,975000000.0
2008-05-27,3693.8999,3752.3601,3669.71,3718.9099,624280000.0,924000000.0
2008-05-28,3719.26,3833.47,3687.23,3806.97,686490000.0,991000000.0
2008-05-29,3798.5601,3807.52,3703.52,3708.52,613570000.0,879000000.0
2008-05-30,3707.8301,3742.5801,3661.01,3734.0,625530000.0,944000000.0
2008-06-02,3723.78,3780.49,3705.3999,3755.8501,733470000.0,953000000.0
2008-06-03,3768.1201,3771.8,3735.49,3757.3,602900000.0,857000000.0
2008-06-04,3736.1299,3736.1299,3659.3601,3675.0601,603800000.0,839000000.0
2008-06-05,3635.23,3655.9299,3596.0901,3613.75,537640000.0,755000000.0
2008-06-06,3630.29,3649.9299,3586.5601,3603.4099,422150000.0,556000000.0
2008-06-10,3465.79,3468.96,3307.3401,3326.5701,657330000.0,810000000.0
2008-06-11,3280.1399,3297.3501,3225.72,3256.8799,569300000.0,701000000.0
2008-06-12,3248.52,3268.6799,3152.0901,3199.28,599200000.0,768000000.0
2008-06-13,3199.8201,3225.6001,3091.55,3096.49,526700000.0,642000000.0
2008-06-16,3091.49,3115.6299,3013.1599,3048.6399,511480000.0,619000000.0
2008-06-17,3048.9399,3080.99,2920.8899,2925.24,513860000.0,594000000.0
2008-06-18,2909.0801,3110.27,2861.3899,3093.8701,890120000.0,1006000000.0
2008-06-19,3073.7,3073.7,2854.8701,2854.8701,848620000.0,999000000.0
2008-06-20,2893.47,3009.1201,2784.79,2903.52,1036770000.0,1171000000.0
2008-06-23,2856.1699,2901.9399,2818.02,2826.27,590960000.0,606000000.0
2008-06-24,2810.3401,2868.3,2786.3201,2860.47,732860000.0,749000000.0
2008-06-25,2856.6899,2999.8301,2856.6899,2999.8301,961660000.0,1022000000.0
2008-06-26,2988.8,3042.22,2947.73,3010.76,910140000.0,992000000.0
2008-06-27,2912.4299,2913.6299,2800.21,2825.0701,898920000.0,939000000.0
2008-06-30,2804.9099,2835.3501,2753.5701,2795.79,552840000.0,554000000.0
2008-07-01,2801.26,2801.26,2708.6599,2715.8501,593420000.0,592000000.0
2008-07-02,2723.74,2758.6899,2700.28,2736.01,603920000.0,625000000.0
2008-07-03,2697.71,2845.4199,2669.22,2816.71,1017230000.0,1164000000.0
2008-07-04,2799.3,2825.97,2744.8101,2772.3999,781890000.0,944000000.0
2008-07-07,2779.96,2920.74,2779.96,2920.74,1112090000.0,1207000000.0
2008-07-08,2938.48,2979.0701,2903.8501,2958.4099,1146750000.0,1297000000.0
2008-07-09,2978.55,3058.9099,2978.55,3058.9099,1480440000.0,1616000000.0
2008-07-10,3013.96,3073.8201,2998.95,2998.95,1265340000.0,1418000000.0
2008-07-11,2986.47,3004.8601,2938.6599,2971.0,955220000.0,1023000000.0
2008-07-14,2945.77,3007.54,2945.77,3007.54,771990000.0,845000000.0
2008-07-15,3022.6299,3037.6599,2908.6101,2908.6101,995700000.0,1016000000.0
2008-07-16,2874.21,2874.21,2745.77,2786.24,817610000.0,824000000.0
2008-07-17,2826.3201,2838.4099,2739.26,2740.4399,601640000.0,619000000.0
2008-07-18,2767.22,2821.3301,2698.8101,2821.3301,689140000.0,729000000.0
2008-07-21,2805.15,2921.11,2786.5,2918.47,869140000.0,930000000.0
2008-07-22,2915.28,2939.17,2902.48,2921.41,817540000.0,854000000.0
2008-07-23,2934.3,2950.86,2885.53,2885.97,885950000.0,941000000.0
2008-07-24,2902.78,2955.52,2889.62,2952.94,982360000.0,1041000000.0
2008-07-25,2919.68,2935.75,2901.24,2909.39,741540000.0,790000000.0
2008-07-28,2926.85,2953.2,2924.3,2939.05,785050000.0,815000000.0
2008-07-29,2906.24,2906.24,2865.83,2887.27,835940000.0,880000000.0
2008-07-30,2915.21,2915.21,2842.87,2865.88,749720000.0,761000000.0
2008-07-31,2877.42,2877.42,2783.25,2783.51,668550000.0,650000000.0
2008-08-01,2765.61,2797.16,2702.91,2777.88,789580000.0,751000000.0
2008-08-04,2759.8,2759.8,2683.91,2687.55,597290000.0,544000000.0
2008-08-05,2683.85,2695.04,2575.85,2582.16,804640000.0,769000000.0
2008-08-06,2597.73,2614.61,2550.19,2590.76,683860000.0,598000000.0
2008-08-07,2589.28,2612.05,2562.19,2592.37,555000000.0,508000000.0
2008-08-08,2591.63,2591.63,2450.83,2455.95,693350000.0,624000000.0
2008-08-11,2449.03,2451.26,2310.3,2326.84,768820000.0,643000000.0
2008-08-12,2310.76,2377.0,2298.09,2360.44,658480000.0,559000000.0
2008-08-13,2350.22,2398.05,2300.95,2376.11,619890000.0,510000000.0
2008-08-14,2360.38,2396.96,2345.39,2375.97,435330000.0,382000000.0
2008-08-15,2374.71,2400.0,2342.03,2368.55,446650000.0,375000000.0
2008-08-18,2376.1,2378.26,2227.33,2228.15,523760000.0,423000000.0
2008-08-19,2199.78,2267.42,2188.66,2262.47,436510000.0,341000000.0
2008-08-20,2251.57,2422.51,2223.46,2418.71,1051330000.0,852000000.0
2008-08-21,2377.53,2413.26,2312.2,2318.93,855270000.0,707000000.0
2008-08-22,2297.75,2311.75,2239.3,2273.85,548230000.0,434000000.0
2008-08-25,2269.93,2290.74,2232.31,2254.34,402540000.0,322000000.0
2008-08-26,2232.55,2232.65,2148.0,2167.12,512120000.0,392000000.0
2008-08-27,2160.91,2191.2,2118.82,2157.4,468550000.0,355000000.0
2008-08-28,2155.26,2182.46,2144.64,2173.05,423300000.0,333000000.0
2008-08-29,2179.4,2256.54,2179.4,2233.28,644790000.0,515000000.0
2008-09-01,2217.11,2220.77,2164.96,2177.14,474920000.0,403000000.0
2008-09-02,2162.96,2190.66,2140.49,2172.64,362740000.0,290000000.0
2008-09-03,2165.13,2175.86,2123.78,2142.43,474540000.0,395000000.0
2008-09-04,2136.85,2173.51,2127.23,2152.82,410280000.0,345000000.0
2008-09-05,2099.9,2127.47,2082.82,2088.46,467690000.0,357000000.0
2008-09-08,2090.49,2100.68,2013.85,2018.23,440540000.0,327000000.0
2008-09-09,2027.51,2056.31,2011.1,2042.64,383800000.0,285000000.0
2008-09-10,2030.73,2086.08,2013.93,2051.7,472450000.0,356000000.0
2008-09-11,2051.41,2064.94,2008.25,2011.46,423550000.0,318000000.0
2008-09-12,2009.81,2043.87,2009.81,2024.09,409050000.0,288000000.0
2008-09-16,2019.58,2020.58,1979.91,1997.32,596260000.0,412000000.0
2008-09-17,1992.17,2016.52,1954.07,1959.53,555070000.0,395000000.0
2008-09-18,1924.78,1953.86,1833.46,1914.64,866860000.0,606000000.0
2008-09-19,2069.61,2079.88,2051.15,2079.88,756540000.0,575000000.0
2008-09-22,2207.62,2252.23,2095.72,2163.63,2236920000.0,1812000000.0
2008-09-23,2098.44,2125.72,2061.74,2072.69,1197890000.0,988000000.0
2008-09-24,2038.2,2094.32,2018.08,2094.09,745720000.0,586000000.0
2008-09-25,2097.75,2196.08,2093.23,2175.2,1543720000.0,1227000000.0
2008-09-26,2188.11,2218.44,2161.41,2203.04,1126780000.0,908000000.0
2008-10-06,2161.4,2161.4,2079.89,2080.21,958730000.0,760000000.0
2008-10-07,2010.32,2085.88,1985.77,2053.11,816500000.0,627000000.0
2008-10-08,2006.16,2032.26,1989.16,2005.1,671610000.0,497000000.0
2008-10-09,2039.52,2044.9,1969.32,1969.52,679430000.0,492000000.0
2008-10-10,1900.85,1903.73,1865.19,1875.45,776160000.0,531000000.0
2008-10-13,1852.21,1912.23,1800.03,1911.66,811680000.0,545000000.0
2008-10-14,1965.57,1973.33,1867.38,1867.38,994920000.0,693000000.0
2008-10-15,1848.99,1852.91,1818.11,1839.04,683010000.0,426000000.0
2008-10-16,1774.72,1790.93,1750.33,1750.46,792520000.0,472000000.0
2008-10-17,1760.07,1781.71,1744.08,1774.74,584920000.0,354000000.0
2008-10-20,1772.65,1831.36,1753.21,1828.09,689320000.0,433000000.0
2008-10-21,1835.04,1861.16,1817.71,1817.95,875700000.0,601000000.0
2008-10-22,1796.72,1821.07,1775.49,1775.59,665700000.0,436000000.0
2008-10-23,1740.36,1784.18,1731.79,1783.39,610320000.0,399000000.0
2008-10-24,1777.57,1790.68,1739.13,1748.09,596630000.0,394000000.0
2008-10-27,1713.96,1713.96,1628.69,1629.95,763360000.0,446000000.0
2008-10-28,1601.09,1671.97,1594.12,1665.35,760860000.0,452000000.0
2008-10-29,1686.27,1689.66,1621.39,1621.55,655690000.0,400000000.0
2008-10-30,1630.52,1668.84,1610.11,1651.19,793410000.0,461000000.0
2008-10-31,1642.44,1649.08,1609.03,1615.56,634370000.0,359000000.0
2008-11-03,1606.79,1620.27,1592.34,1596.1,498870000.0,280000000.0
2008-11-04,1589.71,1591.91,1555.37,1568.82,515190000.0,301000000.0
2008-11-05,1579.27,1633.15,1579.27,1618.69,838770000.0,476000000.0
2008-11-06,1583.72,1615.28,1572.68,1603.55,776560000.0,397000000.0
2008-11-07,1578.97,1625.5,1571.55,1617.39,648790000.0,340000000.0
2008-11-10,1640.94,1722.4,1640.94,1722.4,1473590000.0,826000000.0
2008-11-11,1723.92,1755.52,1707.07,1717.48,1870830000.0,1058000000.0
2008-11-12,1696.19,1731.12,1690.65,1730.1,1089710000.0,633000000.0
2008-11-13,1713.4,1822.57,1702.21,1810.39,2028670000.0,1235000000.0
2008-11-14,1827.45,1872.43,1797.29,1872.43,2278010000.0,1445000000.0
2008-11-17,1862.55,1922.64,1844.72,1922.54,2211960000.0,1397000000.0
2008-11-18,1905.34,1919.7,1772.31,1776.58,2290470000.0,1384000000.0
2008-11-19,1759.79,1878.75,1759.79,1875.0,1964290000.0,1250000000.0
2008-11-20,1838.64,1899.69,1821.91,1851.81,1997210000.0,1408000000.0
2008-11-21,1802.73,1877.23,1763.14,1839.85,1964490000.0,1233000000.0
2008-11-24,1840.83,1851.1,1772.35,1775.12,1218070000.0,772000000.0
2008-11-25,1800.5,1814.38,1737.18,1766.74,1001260000.0,661000000.0
2008-11-26,1764.31,1813.0,1750.41,1791.66,1330150000.0,792000000.0
2008-11-27,1908.26,1912.86,1819.69,1821.41,2222270000.0,1369000000.0
2008-11-28,1804.55,1828.86,1786.15,1798.44,1262350000.0,765000000.0
2008-12-01,1792.59,1828.03,1764.33,1827.94,1178780000.0,727000000.0
2008-12-02,1793.42,1851.57,1783.8,1837.74,1416990000.0,912000000.0
2008-12-03,1851.34,1919.0,1851.34,1919.0,2136550000.0,1396000000.0
2008-12-04,1941.88,2010.66,1932.44,1943.79,3339090000.0,2194000000.0
