date,open,high,low,close,volume,amount
2005-01-04,162.32957181899224,162.32957181899224,160.16415211738845,161.3040525110995,49473755.0,259589539.0
2005-01-05,161.28596661291456,165.91139433971125,161.0733351072266,165.14917963962827,82266144.0,441803030.0
2005-01-06,165.37435721883193,165.37435721883193,163.13366107613402,163.8264650318315,73245401.0,386428399.0
2005-01-07,163.8346118328157,166.4727089275235,163.11459756183098,164.84888855535021,75824002.0,443201562.0
2005-01-10,164.8790317189918,166.7875013175535,164.2072465098336,166.7875013175535,59692764.0,334380575.0
2005-01-11,166.85234985338784,167.36119904286178,165.83497734647932,167.36119904286178,78262585.0,422969885.0
2005-01-12,167.29309178663374,167.29309178663374,165.34225882295414,166.99638529478872,76247710.0,414983403.0
2005-01-13,166.86799171127754,167.9032871803513,166.30390721113062,167.7097191889664,102111201.0,596290832.0
2005-01-14,167.65953489490363,168.57181366911578,164.80000774944494,164.8708849180076,86413352.0,489983019.0
2005-01-17,163.3161494181804,163.3161494181804,160.39161080086768,160.7626161176887,92119216.0,523647613.0
2005-01-18,160.60179826626035,164.31820593923857,160.60179826626035,164.25694199583728,99050423.0,501013308.0
2005-01-19,164.0943318481924,164.27551670208132,162.54872076546755,163.3368422926803,116230013.0,579483565.0
2005-01-20,162.92461416287912,162.92461416287912,160.07209326626685,161.21557825241095,110844545.0,574109085.0
2005-01-21,160.8882397888653,164.22712470423508,157.40874108850798,163.95436980728363,166007432.0,854971965.0
2005-01-24,167.50050933969177,167.6610013190808,165.5578231769964,167.50002053163274,177842299.0,956858403.0
2005-01-25,166.69918999488462,166.69918999488462,163.83021256028425,165.3963535814893,129020495.0,684957954.0
2005-01-26,165.25834677281674,165.40091579004047,163.68650299092272,164.05050205889734,120591910.0,644322041.0
2005-01-27,163.8955499041776,163.8955499041776,160.99968802632932,161.2111789798795,115175726.0,587830237.0
2005-01-28,161.2111789798795,161.2111789798795,156.4583352856897,156.90820163603794,107392800.0,533650469.0
2005-01-31,155.59477438136312,155.59477438136312,150.41047610704945,150.57992956752108,114388661.0,568290192.0
2005-02-01,149.46055911229024,151.4034082110053,147.4911514423666,147.5877725020394,110752514.0,553877868.0
2005-02-02,147.31501760508795,156.41743834474897,147.31501760508795,156.15657777723447,152885865.0,785164718.0
2005-02-03,155.88561517649956,156.78648842933382,152.5908859224642,152.64840233741273,138602679.0,693933906.0
2005-02-04,152.69549084710147,155.5889086846545,152.33866096399296,155.17896165912893,127717964.0,625729830.0
2005-02-16,156.30142789873375,158.94408720199274,156.17042733890761,157.45892538257073,125149870.0,607772540.0
2005-02-17,157.40206071170093,158.66839945668696,156.06028258960106,158.66839945668696,112747945.0,532734950.0
2005-02-18,158.5677049965221,158.73438854465908,157.03121833089955,157.0711376557222,107920254.0,523135989.0
2005-02-21,157.00156397531703,160.27771852310838,157.00156397531703,160.26517244959268,131163055.0,667415493.0
2005-02-22,160.32252592852154,165.60409700658673,160.12651389684137,165.48727188047312,227720595.0,1264275078.0
2005-02-23,165.66813086232264,169.27602314619116,164.63609411364257,168.29580005177067,261375515.0,1538436291.0
2005-02-24,168.10989005331092,169.09174250792825,166.73177719882148,168.69548210805613,233797098.0,1364538388.0
2005-02-25,168.56317806007254,170.59222031320058,168.20194890443253,168.21726489028285,225667912.0,1328017351.0
2005-02-28,168.1796266697358,168.55112079461588,166.49796401057458,167.72373168665925,173478562.0,1019363572.0
2005-03-01,167.5981080154827,168.07567348917723,166.03017469806107,167.9568931308274,147051711.0,820164592.0
2005-03-02,168.06883017635047,169.18461603914827,165.18958777250998,165.30299124221023,183192094.0,1033918085.0
2005-03-03,164.77067926590175,166.43034556240562,163.45953311550255,166.23514821082387,132787374.0,700373468.0
2005-03-04,166.2843548887685,166.55841327387742,164.53963598998948,164.78713580388987,110389762.0,609366074.0
2005-03-07,164.85996820468873,165.6342401702283,164.44578484265134,165.15097193584484,97226764.0,557313567.0
2005-03-08,165.25899851689547,168.97377682967686,165.25899851689547,168.96937755714538,159423267.0,1002768664.0
2005-03-09,169.37427356606074,170.10601923046278,168.55323896287177,169.80898686657835,188012566.0,1069727043.0
2005-03-10,169.89941635750313,169.99391924891998,164.30419344154575,164.8571982923541,173518674.0,1040762076.0
2005-03-11,164.5622840967256,165.88711687277828,163.90565193739803,165.77974203580635,140169222.0,823588167.0
2005-03-14,165.6604728693975,165.6604728693975,161.36254654216614,163.91151763410667,156111206.0,932085419.0
2005-03-15,163.8336342166976,164.16569782481412,161.50739666366545,161.87302509183692,132908379.0,785187317.0
2005-03-16,161.59147164982255,161.59538211429498,159.28657871536905,160.13954877841613,110523363.0,645896393.0
2005-03-17,159.82687455664203,160.39095905678894,157.63799206820374,157.6557520943493,112753400.0,627814450.0
2005-03-18,157.26177279875276,157.94773344162348,153.76158122389558,154.25234451518455,121774192.0,658828649.0
2005-03-21,154.0986958486223,155.13008085322363,153.02706564715893,154.9182640276341,88384941.0,502887285.0
2005-03-22,154.91907870773252,154.97659512268106,149.2054013054647,149.23945493357868,119644283.0,646892698.0
2005-03-23,149.0924866438235,152.10582539186413,148.16375133162322,149.24515769426765,118410723.0,675843060.0
2005-03-24,148.99977604862315,151.31591156843487,147.71437378933405,151.29261171762002,104609777.0,660406051.0
2005-03-25,151.32422130543878,151.32422130543878,149.70333378161976,150.42188162842734,105505666.0,600489694.0
2005-03-28,150.20859837866064,150.20859837866064,146.14464817569592,148.49239328332638,96109042.0,489989131.0
2005-03-29,148.38159678994109,149.76492359706043,147.41310508893787,147.42825813876848,88691379.0,451712056.0
2005-03-30,146.969756179377,146.969756179377,141.57380401549347,141.68639280509527,108493250.0,549417551.0
2005-03-31,141.47180606717112,143.53115441996044,140.19275831264972,143.53050267588168,92570595.0,441395017.0
2005-04-01,143.42606068726408,150.14374984282634,141.85144699303544,148.89924452447798,167043832.0,824177193.0
2005-04-04,147.38279898927658,148.1600038031705,145.0611236447956,146.0374362747437,128954253.0,643128136.0
2005-04-05,145.71205304343422,146.38986688532074,144.1433050459142,144.39324890010985,106239466.0,494005305.0
2005-04-06,144.39324890010985,147.1509410332659,142.4108063486115,146.45911469368653,129891875.0,676588388.0
2005-04-07,146.41463316031272,150.84323417533085,146.25919219753396,148.86763493665924,197375064.0,1024571087.0
2005-04-08,148.81582128239964,151.836003343267,148.25027035807557,151.75518707750362,167692387.0,853763902.0
2005-04-11,151.6145732925161,153.18413597013455,150.65080673608372,151.85131932911736,167275810.0,864273409.0
2005-04-12,151.68887211749214,151.68887211749214,147.58304735746856,147.59820040729917,127659447.0,656486793.0
2005-04-13,148.06924844020637,151.47558886772543,148.06924844020637,151.38564818485972,154753600.0,792163436.0
2005-04-14,151.82133910149543,152.00431625160087,149.0242164515758,149.30642163766893,169926094.0,917913232.0
2005-04-15,148.70763176532927,148.70763176532927,144.3624539923895,144.67610583028173,176085858.0,884247572.0
2005-04-18,143.77604725754588,143.77604725754588,140.47903689923493,141.4814192923325,108473729.0,511594300.0
2005-04-19,141.32271960916,142.02627734215665,139.58761393554235,141.30267847873884,96206904.0,454128724.0
2005-04-20,141.20915320344008,141.20915320344008,137.48085120102493,137.66985698385866,123749137.0,589274625.0
2005-04-21,137.44777518902902,137.972592108432,133.68558249451954,134.59378786823956,142526904.0,640097208.0
2005-04-22,134.19752746836744,134.70996125027443,130.50409377416472,131.43152559820751,144884548.0,634696733.0
2005-04-25,129.0625988080181,129.44663900641387,126.80397970315494,128.64417910946892,128351021.0,545752900.0
2005-04-26,127.8971174592166,132.18037954467636,127.16195013840124,131.4802434680931,137169023.0,569624547.0
2005-04-27,131.96171940626007,131.96171940626007,128.712775173756,128.75921193936603,123031867.0,552219497.0
2005-04-28,128.28995620267534,133.15652923860475,126.70393698706879,132.56930782366268,153063019.0,701338601.0
2005-04-29,132.44026249607273,132.67440155635902,130.51093708699145,130.72014693626605,137687062.0,576519501.0
2005-05-09,130.94646506760748,131.40920336351078,125.6006971977867,125.63703193017628,96444360.0,425784603.0
2005-05-10,125.09966893725759,125.98147867578881,121.65650496928988,125.98147867578881,117814643.0,505434743.0
2005-05-11,125.68982320055397,127.30158630727065,124.87481723009333,125.79931620578179,112079649.0,479967910.0
2005-05-12,125.81235108735655,126.80137272683997,124.03716315289657,125.30073198554797,124641757.0,534120692.0
2005-05-13,124.82935808060141,127.15624737771228,124.53851728546502,127.00716091970119,122149531.0,490752675.0
2005-05-16,126.8425955398201,126.8425955398201,125.55670447247195,126.52666259765232,93583931.0,367417173.0
2005-05-17,126.31435696400374,128.50438000457982,125.59532030913711,127.97646730080285,118018942.0,442305203.0
2005-05-18,127.94469477696441,129.49486806824044,127.18524998921608,129.46439903255947,122289779.0,451754590.0
