,hs300,zz500,zz1000,cyb,kc50,hongli
2013-01-04,-0.013630021044418706,0.06781552396052032,0.0995065208521487,0.10417899006957886,,-0.006977579282798315
2013-01-07,-0.013630021044418706,0.06781552396052032,0.0995065208521487,0.10417899006957886,,-0.006977579282798315
2013-01-08,-0.013630021044418706,0.06781552396052032,0.0995065208521487,0.10417899006957886,,-0.006977579282798315
2013-01-09,-0.013630021044418706,0.06781552396052032,0.0995065208521487,0.10417899006957886,,-0.006977579282798315
2013-01-10,-0.013630021044418706,0.06781552396052032,0.0995065208521487,0.10417899006957886,,-0.006977579282798315
2013-01-11,-0.013630021044418706,0.06781552396052032,0.0995065208521487,0.10417899006957886,,-0.006977579282798315
2013-01-14,-0.013630021044418706,0.06781552396052032,0.0995065208521487,0.10417899006957886,,-0.006977579282798315
2013-01-15,-0.013630021044418706,0.06781552396052032,0.0995065208521487,0.10417899006957886,,-0.006977579282798315
2013-01-16,-0.013630021044418706,0.06781552396052032,0.0995065208521487,0.10417899006957886,,-0.006977579282798315
2013-01-17,-0.013630021044418706,0.06781552396052032,0.0995065208521487,0.10417899006957886,,-0.006977579282798315
2013-01-18,-0.013630021044418706,0.06781552396052032,0.0995065208521487,0.10417899006957886,,-0.006977579282798315
2013-01-21,-0.013630021044418706,0.06781552396052032,0.0995065208521487,0.10417899006957886,,-0.006977579282798315
2013-01-22,-0.013630021044418706,0.06781552396052032,0.0995065208521487,0.10417899006957886,,-0.006977579282798315
2013-01-23,-0.013630021044418706,0.06781552396052032,0.0995065208521487,0.10417899006957886,,-0.006977579282798315
2013-01-24,-0.013630021044418706,0.06781552396052032,0.0995065208521487,0.10417899006957886,,-0.006977579282798315
2013-01-25,-0.013630021044418706,0.06781552396052032,0.0995065208521487,0.10417899006957886,,-0.006977579282798315
2013-01-28,-0.013630021044418706,0.06781552396052032,0.0995065208521487,0.10417899006957886,,-0.006977579282798315
2013-01-29,-0.013630021044418706,0.06781552396052032,0.0995065208521487,0.10417899006957886,,-0.006977579282798315
2013-01-30,-0.013630021044418706,0.06781552396052032,0.0995065208521487,0.10417899006957886,,-0.006977579282798315
2013-01-31,-0.013630021044418706,0.06781552396052032,0.0995065208521487,0.10417899006957886,,-0.006977579282798315
2013-02-01,-0.013630021044418706,0.06781552396052032,0.0995065208521487,0.10417899006957886,,-0.006977579282798315
2013-02-04,-0.013630021044418706,0.06781552396052032,0.0995065208521487,0.10417899006957886,,-0.006977579282798315
2013-02-05,-0.013630021044418706,0.06781552396052032,0.0995065208521487,0.10417899006957886,,-0.006977579282798315
2013-02-06,-0.013630021044418706,0.06781552396052032,0.0995065208521487,0.10417899006957886,,-0.006977579282798315
2013-02-07,-0.013630021044418706,0.06781552396052032,0.0995065208521487,0.10417899006957886,,-0.006977579282798315
2013-02-08,-0.013630021044418706,0.06781552396052032,0.0995065208521487,0.10417899006957886,,-0.006977579282798315
2013-02-18,-0.013630021044418706,0.06781552396052032,0.0995065208521487,0.10417899006957886,,-0.006977579282798315
2013-02-19,-0.013630021044418706,0.06781552396052032,0.0995065208521487,0.10417899006957886,,-0.006977579282798315
2013-02-20,-0.013630021044418706,0.06781552396052032,0.0995065208521487,0.10417899006957886,,-0.006977579282798315
2013-02-21,-0.013630021044418706,0.06781552396052032,0.0995065208521487,0.10417899006957886,,-0.006977579282798315
2013-02-22,-0.013630021044418706,0.06781552396052032,0.0995065208521487,0.10417899006957886,,-0.006977579282798315
2013-02-25,-0.013630021044418706,0.06781552396052032,0.0995065208521487,0.10417899006957886,,-0.006977579282798315
2013-02-26,-0.013630021044418706,0.06781552396052032,0.0995065208521487,0.10417899006957886,,-0.006977579282798315
2013-02-27,-0.013630021044418706,0.06781552396052032,0.0995065208521487,0.10417899006957886,,-0.006977579282798315
2013-02-28,-0.013630021044418706,0.06781552396052032,0.0995065208521487,0.10417899006957886,,-0.006977579282798315
2013-03-01,-0.013630021044418706,0.06781552396052032,0.0995065208521487,0.10417899006957886,,-0.006977579282798315
2013-03-04,-0.013630021044418706,0.06781552396052032,0.0995065208521487,0.10417899006957886,,-0.006977579282798315
2013-03-05,-0.013630021044418706,0.06781552396052032,0.0995065208521487,0.10417899006957886,,-0.006977579282798315
2013-03-06,-0.013630021044418706,0.06781552396052032,0.0995065208521487,0.10417899006957886,,-0.006977579282798315
2013-03-07,-0.013630021044418706,0.06781552396052032,0.0995065208521487,0.10417899006957886,,-0.006977579282798315
2013-03-08,-0.013630021044418706,0.06781552396052032,0.0995065208521487,0.10417899006957886,,-0.006977579282798315
2013-03-11,-0.013630021044418706,0.06781552396052032,0.0995065208521487,0.10417899006957886,,-0.006977579282798315
2013-03-12,-0.013630021044418706,0.06781552396052032,0.0995065208521487,0.10417899006957886,,-0.006977579282798315
2013-03-13,-0.013630021044418706,0.06781552396052032,0.0995065208521487,0.10417899006957886,,-0.006977579282798315
2013-03-14,-0.013630021044418706,0.06781552396052032,0.0995065208521487,0.10417899006957886,,-0.006977579282798315
2013-03-15,-0.013630021044418706,0.06781552396052032,0.0995065208521487,0.10417899006957886,,-0.006977579282798315
2013-03-18,-0.013630021044418706,0.06781552396052032,0.0995065208521487,0.10417899006957886,,-0.006977579282798315
2013-03-19,-0.013630021044418706,0.06781552396052032,0.0995065208521487,0.10417899006957886,,-0.006977579282798315
2013-03-20,-0.013630021044418706,0.06781552396052032,0.0995065208521487,0.10417899006957886,,-0.006977579282798315
2013-03-21,-0.013630021044418706,0.06781552396052032,0.0995065208521487,0.10417899006957886,,-0.006977579282798315
2013-03-22,-0.013630021044418706,0.06781552396052032,0.0995065208521487,0.10417899006957886,,-0.006977579282798315
2013-03-25,-0.013630021044418706,0.06781552396052032,0.0995065208521487,0.10417899006957886,,-0.006977579282798315
2013-03-26,-0.013630021044418706,0.06781552396052032,0.0995065208521487,0.10417899006957886,,-0.006977579282798315
2013-03-27,-0.013630021044418706,0.06781552396052032,0.0995065208521487,0.10417899006957886,,-0.006977579282798315
2013-03-28,-0.013630021044418706,0.06781552396052032,0.0995065208521487,0.10417899006957886,,-0.006977579282798315
2013-03-29,-0.013630021044418706,0.06781552396052032,0.0995065208521487,0.10417899006957886,,-0.006977579282798315
2013-04-01,-0.022651993059186814,0.0499289757591617,0.08567349053362092,0.0903166960969936,,-0.01666204105929887
2013-04-02,-0.022651993059186814,0.0499289757591617,0.08567349053362092,0.0903166960969936,,-0.01666204105929887
2013-04-03,-0.022651993059186814,0.0499289757591617,0.08567349053362092,0.0903166960969936,,-0.01666204105929887
2013-04-08,-0.022651993059186814,0.0499289757591617,0.08567349053362092,0.0903166960969936,,-0.01666204105929887
2013-04-09,-0.022651993059186814,0.0499289757591617,0.08567349053362092,0.0903166960969936,,-0.01666204105929887
2013-04-10,-0.022651993059186814,0.0499289757591617,0.08567349053362092,0.0903166960969936,,-0.01666204105929887
2013-04-11,-0.022651993059186814,0.0499289757591617,0.08567349053362092,0.0903166960969936,,-0.01666204105929887
2013-04-12,-0.022651993059186814,0.0499289757591617,0.08567349053362092,0.0903166960969936,,-0.01666204105929887
2013-04-15,-0.022651993059186814,0.0499289757591617,0.08567349053362092,0.0903166960969936,,-0.01666204105929887
2013-04-16,-0.022651993059186814,0.0499289757591617,0.08567349053362092,0.0903166960969936,,-0.01666204105929887
2013-04-17,-0.022651993059186814,0.0499289757591617,0.08567349053362092,0.0903166960969936,,-0.01666204105929887
2013-04-18,-0.022651993059186814,0.0499289757591617,0.08567349053362092,0.0903166960969936,,-0.01666204105929887
2013-04-19,-0.022651993059186814,0.0499289757591617,0.08567349053362092,0.0903166960969936,,-0.01666204105929887
2013-04-22,-0.022651993059186814,0.0499289757591617,0.08567349053362092,0.0903166960969936,,-0.01666204105929887
2013-04-23,-0.022651993059186814,0.0499289757591617,0.08567349053362092,0.0903166960969936,,-0.01666204105929887
2013-04-24,-0.022651993059186814,0.0499289757591617,0.08567349053362092,0.0903166960969936,,-0.01666204105929887
2013-04-25,-0.022651993059186814,0.0499289757591617,0.08567349053362092,0.0903166960969936,,-0.01666204105929887
2013-04-26,-0.022651993059186814,0.0499289757591617,0.08567349053362092,0.0903166960969936,,-0.01666204105929887
