,收益
2018-01-02,-0.0009721119498111723
2018-01-03,-0.0034201092068140036
2018-01-04,0.002077277382670866
2018-01-05,-0.0032440075236818294
2018-01-08,0.00206401293021643
2018-01-09,0.001184527569524021
2018-01-10,-0.0006493744087987673
2018-01-11,-0.001145248899676311
2018-01-12,0.0020218724818696523
2018-01-15,-0.001088314403541664
2018-01-16,0.0002770725096069932
2018-01-17,0.0007478045248522009
2018-01-18,-0.007193577677940255
2018-01-19,0.0034926065484477777
2018-01-22,-0.003613569540222772
2018-01-23,0.01978818287437093
2018-01-24,-0.0059344914354964255
2018-01-25,0.007729577811271714
2018-01-26,-9.107429823730566e-06
2018-01-29,-2.1404120537788024e-05
2018-01-30,-0.013769960485339114
2018-01-31,-0.004241165831584879
2018-02-01,-0.009522781081566518
2018-02-02,-0.027444012867495784
2018-02-05,-0.012696743839981548
2018-02-06,-0.012863806258928709
2018-02-07,-0.029981244454143147
2018-02-08,-0.004029870923471547
2018-02-09,0.001356566356107431
2018-02-12,-0.014842198209019329
2018-02-13,0.023794314470147248
2018-02-14,0.001331873516554228
2018-02-22,0.007209076967132392
2018-02-23,0.006135160478322384
2018-02-26,0.0031781764629021463
2018-02-27,0.007219332129835767
2018-02-28,0.0015535104085566864
2018-03-01,0.00017619149859089326
2018-03-02,-0.002553699830568946
2018-03-05,0.00017927463579884694
2018-03-06,-0.0025289027387230636
2018-03-07,-0.006203600483160295
2018-03-08,0.006493507979384607
2018-03-09,-0.006914616989230473
2018-03-12,-0.012621203938248667
2018-03-13,-0.005869211402878495
2018-03-14,-0.0017710185434863268
2018-03-15,-0.002089647121199814
2018-03-16,-0.00014688660180603482
2018-03-19,2.290249985148062e-05
2018-03-20,0.0011441555335494466
2018-03-21,-0.002127803794927671
2018-03-22,0.006525696160215742
2018-03-23,0.012004744811183157
2018-03-26,0.037809566064473055
2018-03-27,-0.0031402353692451756
2018-03-28,-0.005839688774013285
2018-03-29,-7.714660089376119e-05
2018-03-30,-0.003260115650073953
2018-04-02,-0.013751527008312718
2018-04-03,0.001157391402596122
2018-04-04,0.003793591162399107
2018-04-09,0.00720197197414673
2018-04-10,-0.0006859117426732382
2018-04-11,-9.009024224265572e-05
2018-04-12,-0.004950122914828273
2018-04-13,0.005377259410952721
2018-04-16,0.0011794277394837761
2018-04-17,-0.001161029996824882
2018-04-18,0.021102343958487847
2018-04-19,-0.01314018197316264
2018-04-20,-0.0003970254078101076
2018-04-23,0.01243067590307331
2018-04-24,0.007106279654162335
2018-04-25,-0.007378016172525389
2018-04-26,-0.00011414107425065736
2018-04-27,0.008323506965779028
2018-05-02,0.0017020234029936584
2018-05-03,-0.0014249369478090397
2018-05-04,0.005929644884065801
2018-05-07,0.0008231468935900164
2018-05-08,0.007956420410206586
2018-05-09,0.002383655875286517
2018-05-10,0.00034552337675072917
2018-05-11,0.0009728487470190763
2018-05-14,-0.0021110160227727787
2018-05-15,-0.0020337802713251774
2018-05-16,-0.002991734493828548
2018-05-17,0.0014604628987414353
2018-05-18,0.003626080751118851
2018-05-21,-0.0023017515732241616
2018-05-22,-0.0002364083472431057
2018-05-23,0.0025676021441056406
2018-05-24,-0.003494613623934627
2018-05-25,-0.0006150930386210361
2018-05-28,-0.003574351471647671
2018-05-29,-0.003097394593591195
2018-05-30,0.0018045145071948644
2018-05-31,0.0021419945058613245
2018-06-01,0.004209755958007598
2018-06-04,-0.00038852427591573704
2018-06-05,0.0009338492079170524
2018-06-06,0.00790771446110677
2018-06-07,0.0025834077996547025
2018-06-08,-0.009714672787245424
2018-06-11,-0.007118128467753938
2018-06-12,-0.007209058354886066
2018-06-13,0.0033351013932356043
2018-06-14,-0.006711920420112506
2018-06-15,-0.002535407519617173
2018-06-19,-0.022161292392529997
2018-06-20,-0.047588252099135475
2018-06-21,0.007914789714170745
2018-06-22,-0.011214009708914206
2018-06-25,0.007568765545050417
2018-06-26,-0.0004802095496577476
2018-06-27,-0.006147142940110484
2018-06-28,0.0026466997416227205
2018-06-29,0.004150113533558614
2018-07-02,-0.004677054527509122
2018-07-03,-0.0032358635213925956
2018-07-04,0.005109065822196043
2018-07-05,0.0012069930453272493
2018-07-06,0.0010236712980334663
2018-07-09,0.00011270753492010339
2018-07-10,-0.004985818294462718
2018-07-11,-0.005621723859895094
2018-07-12,0.013066337552461687
2018-07-13,-0.018899609510138464
2018-07-16,-0.002842808765520995
2018-07-17,-0.0007818658943334245
2018-07-18,-0.0010566665529892732
2018-07-19,0.00363171852002872
2018-07-20,0.01470714961880466
2018-07-23,-0.008476219321602838
2018-07-24,-0.010418003019032111
2018-07-25,-0.012341811979307983
2018-07-26,-0.0003068248092114107
2018-07-27,0.0010116094408127638
2018-07-30,0.00028389781554011604
2018-07-31,0.0037191018298438384
2018-08-01,-0.0001661782524854836
2018-08-02,0.0006457394795855532
2018-08-03,0.006753808384110789
2018-08-06,0.002177430494891097
2018-08-07,0.015573152597257611
2018-08-08,-0.01313146133521199
2018-08-09,3.615010754185182e-05
2018-08-10,-0.013081683265267749
2018-08-13,-0.005360183741367408
2018-08-14,-0.003777754511194427
2018-08-15,-0.003973359780145885
2018-08-16,0.021754331984917226
2018-08-17,0.002274529325070532
2018-08-20,-0.003370766961406082
2018-08-21,0.0015011215908660599
2018-08-22,0.009651557417073511
2018-08-23,-0.003175596710748386
2018-08-24,0.0015985545576852123
2018-08-27,0.0031897203121650543
2018-08-28,0.014310328310871189
2018-08-29,-4.5615102421225136e-05
2018-08-30,-0.0042465963190737675
2018-08-31,-0.013343894933241352
2018-09-03,-0.008292993681227259
2018-09-04,-0.003317010786800686
2018-09-05,0.00641636355218487
2018-09-06,-0.00925056135616068
2018-09-07,-0.0028831406923283693
2018-09-10,0.00020582868126964936
2018-09-11,-0.002285998263282503
2018-09-12,-0.005931663089828333
2018-09-13,0.0022890799211519623
2018-09-14,-8.231238289297585e-06
2018-09-17,-0.006565188470173872
2018-09-18,-0.0047941702130520625
2018-09-19,0.0021284434301111032
2018-09-20,0.0013157077063259402
2018-09-21,-0.00025134901682525223
2018-09-25,-5.144987261065775e-05
2018-09-26,-0.0006079239135970214
2018-09-27,-0.001996073777619907
2018-09-28,0.013276078713779274
2018-10-08,0.0035380174578335546
2018-10-09,0.02149295032268476
2018-10-10,0.0006985771449664121
2018-10-11,0.005270145030718639
2018-10-12,0.036651802555810895
2018-10-15,0.006953324158770791
2018-10-16,-0.00207229212860332
2018-10-17,-0.007704479050669448
2018-10-18,-0.0002738092330020613
2018-10-19,0.001208053945080177
2018-10-22,-0.0013902226610114274
