,收益
2018-01-02,-0.005031775205413236
2018-01-03,-0.00488324132252046
2018-01-04,0.00205948126772113
2018-01-05,-0.003543305872202296
2018-01-08,0.0010598245791705837
2018-01-09,9.57513223058814e-05
2018-01-10,0.00041192877268302584
2018-01-11,0.004953914644205051
2018-01-12,-0.007306318141803502
2018-01-15,0.010991118437800946
2018-01-16,0.016897145388036616
2018-01-17,0.0009963142084749854
2018-01-18,-0.007214210584234578
2018-01-19,-0.0006870273105826427
2018-01-22,-0.0024852378401900885
2018-01-23,0.008045748457299566
2018-01-24,-0.00581631010960859
2018-01-25,0.0059646690083068115
2018-01-26,1.815732015001233e-05
2018-01-29,-0.00044350768749749724
2018-01-30,-0.0005268113977994517
2018-01-31,-0.003298971285951432
2018-02-01,0.0029317278905633868
2018-02-02,-0.023682610376574792
2018-02-05,-0.012322949845057378
2018-02-06,-0.011041013352469249
2018-02-07,-0.026900792953150343
2018-02-08,-0.00404632302436273
2018-02-09,0.0013038264198471934
2018-02-12,-0.014842198209019329
2018-02-13,0.023831038779740105
2018-02-14,0.0012694598646606748
2018-02-22,0.006716329552868109
2018-02-23,0.006829447349786662
2018-02-26,0.004620424657988827
2018-02-27,0.015089512724062493
2018-02-28,0.002940884013653767
2018-03-01,0.00041684688243684984
2018-03-02,-0.00010110277406928826
2018-03-05,-0.00010482080352048855
2018-03-06,-0.004156274901377103
2018-03-07,-0.008898080137191434
2018-03-08,0.006493507979384607
2018-03-09,-0.0068708733438027384
2018-03-12,-0.014515154399516249
2018-03-13,0.0031686420000530606
2018-03-14,-0.0064514831227264514
2018-03-15,-0.009200262689740543
2018-03-16,-0.00021725205847775047
2018-03-19,0.0001265774211403785
2018-03-20,0.00132145942792601
2018-03-21,-0.0024382357007703094
2018-03-22,0.005809899338560323
2018-03-23,0.004204963938006239
2018-03-26,0.03753179550802914
2018-03-27,0.004706761949026648
2018-03-28,0.01728776914657601
2018-03-29,-0.0002450986476119409
2018-03-30,-0.00012399721619987087
2018-04-02,-0.008835449280568619
2018-04-03,0.0009680240730790784
2018-04-04,0.003595278180384862
2018-04-09,0.00898287451683748
2018-04-10,-0.0007511040264447824
2018-04-11,0.0
2018-04-12,-0.005083956802498664
2018-04-13,0.0039335592560014575
2018-04-16,0.0006454028122911844
2018-04-17,-0.0010545666573248654
2018-04-18,0.017775842199314457
2018-04-19,-0.002407093934225711
2018-04-20,0.00036156461420237037
2018-04-23,0.0004562091049954152
2018-04-24,-0.0012445414998359379
2018-04-25,-0.0051088728620719785
2018-04-26,0.0002219052256158256
2018-04-27,0.004915916287783002
2018-05-02,0.0014034157900272893
2018-05-03,0.0010128554103112852
2018-05-04,-0.0017006081296935794
2018-05-07,0.0007892163681735482
2018-05-08,0.007815443907837845
2018-05-09,0.0035258751220037694
2018-05-10,0.0007543691791081035
2018-05-11,0.0018214535186503811
2018-05-14,-0.003934280866667745
2018-05-15,-0.004327550267704001
2018-05-16,0.001327273134504487
2018-05-17,-0.0018465433932788316
2018-05-18,-0.001925087795247202
2018-05-21,-0.002915673277451836
2018-05-22,-0.004153924768727255
2018-05-23,0.003972117920242549
2018-05-24,-0.007176985482986553
2018-05-25,-0.0010853002898448512
2018-05-28,0.0014489946031807724
2018-05-29,0.002079664746053313
2018-05-30,0.006514523396827899
2018-05-31,0.016855243492148047
2018-06-01,0.003399250981039591
2018-06-04,-0.007450980848592637
2018-06-05,0.0008888962158718642
2018-06-06,0.007359522324474821
2018-06-07,0.002515757573174364
2018-06-08,-0.009733600981888546
2018-06-11,-0.006882874971457264
2018-06-12,-0.005405797604526139
2018-06-13,0.0012346793861819287
2018-06-14,0.004409381270805281
2018-06-15,0.00047662731888792326
2018-06-19,0.0003892436220665183
2018-06-20,-0.0633404215067911
2018-06-21,0.008971669853021294
2018-06-22,-0.017790797939048638
2018-06-25,0.016046005552229892
2018-06-26,-0.011628002146163883
2018-06-27,0.009397861662461416
2018-06-28,-0.006261075630132378
2018-06-29,-0.0006394674806739203
2018-07-02,-0.0009245761895409799
2018-07-03,-0.013137862263835188
2018-07-04,0.005678322201287172
2018-07-05,-0.0011184956338755954
2018-07-06,0.012714433430675933
2018-07-09,0.0008443575258115223
2018-07-10,-0.008587162476949906
2018-07-11,-0.001456868734728694
2018-07-12,0.008307172745056757
2018-07-13,-0.0025805089833139945
2018-07-16,0.001730989618123627
2018-07-17,-0.00035890245856211333
2018-07-18,-0.0010219390315316184
2018-07-19,0.00422091198684088
2018-07-20,0.01588577472548791
2018-07-23,-0.009632004283383615
2018-07-24,-0.009062540187688834
2018-07-25,-0.0069532678349113275
2018-07-26,0.00013638085231996305
2018-07-27,0.0006312507851288111
2018-07-30,0.005002462382596536
2018-07-31,0.015272423757194174
2018-08-01,-0.0025330316961856766
2018-08-02,0.01807458684432413
2018-08-03,0.021442762504516436
2018-08-06,0.007371265677410378
2018-08-07,0.013712846746144442
2018-08-08,-0.015560656032655844
2018-08-09,-0.008622296890039956
2018-08-10,0.004577288733175111
2018-08-13,0.002736109512412871
2018-08-14,-3.7254675678960014e-05
2018-08-15,-0.001800759340144847
2018-08-16,0.018817856024007054
2018-08-17,0.002643952350498643
2018-08-20,-0.007195531627543817
2018-08-21,0.0020694415703855357
2018-08-22,0.009651557417073511
2018-08-23,-0.003192048811639569
2018-08-24,0.0015295828780341322
2018-08-27,0.002954886074872479
2018-08-28,0.012779834102447202
2018-08-29,-1.1009996113632523e-05
2018-08-30,-0.004649202980939674
2018-08-31,-0.012568305914241287
2018-09-03,-0.0056100306856027345
2018-09-04,-0.0015591769882603865
2018-09-05,-0.002198970077258412
2018-09-06,-0.007012435545518402
2018-09-07,-0.0030969730440159105
2018-09-10,0.00024820280931186855
2018-09-11,0.0021347599348809695
2018-09-12,0.0014891627646613365
2018-09-13,-0.006344131849582211
2018-09-14,0.0001355449793045296
2018-09-17,-0.0012150021208522466
2018-09-18,-0.0038458667605288876
2018-09-19,0.006960900006320156
2018-09-20,0.009059736011173844
2018-09-21,0.0026825252494884445
2018-09-25,-0.0001665481667951544
2018-09-26,-0.0009929855913006008
2018-09-27,-0.0026873935142317736
2018-09-28,0.014260007256942651
2018-10-08,0.0038346213382006865
2018-10-09,0.02032718500329165
2018-10-10,-0.0007256038970429193
2018-10-11,0.0027571656076904707
2018-10-12,0.03613249985925759
2018-10-15,-0.06917532354370841
2018-10-16,0.047367616332066015
2018-10-17,-0.008424462559151762
2018-10-18,-0.00043351563936263487
2018-10-19,-0.024624715989845357
2018-10-22,0.03815506603632957
2018-10-23,0.039871382127891944
2018-10-24,-0.0292129192834029
2018-10-25,-0.01761449069249479
2018-10-26,0.01498766911000578
2018-10-29,-7.345446258479e-05
2018-10-30,0.0045676534303869965
2018-10-31,-0.004785413340308637
2018-11-01,0.002096355300427115
2018-11-02,0.026907279334212938
2018-11-05,0.0012090202622906166
2018-11-06,0.0013795014456925271
2018-11-07,0.0009867753623400443
2018-11-08,0.0015863241061869014
2018-11-09,0.005535364443123749
2018-11-12,-0.002727607890962281
2018-11-13,-0.023067778291981658
2018-11-14,0.007422824689428259
2018-11-15,0.0005898384540865785
2018-11-16,0.00045476224159571733
2018-11-19,-0.00456332039200861
2018-11-20,0.0026332675963207613
2018-11-21,0.02035642034518057
2018-11-22,0.006251856515414458
2018-11-23,-0.00131186437027602
2018-11-26,0.031516802444571106
2018-11-27,0.003290615607084038
2018-11-28,0.00028428152598162983
2018-11-29,0.0037938873181459836
2018-11-30,0.008908548314260177
2018-12-03,0.0007774227913602081
2018-12-04,-0.0033453058083676864
2018-12-05,-0.0043038143622791195
2018-12-06,-0.0009186731418567184
2018-12-07,0.0068730231467091585
2018-12-10,0.006131133353417943
2018-12-11,0.0016586278173644894
2018-12-12,-0.005204530785544536
2018-12-13,-0.0032562546671211475
2018-12-14,0.006269860881695318
2018-12-17,0.01135425922271934
2018-12-18,0.0036468502957934666
2018-12-19,-0.0012702277787281428
2018-12-20,0.014403154745754623
2018-12-21,-0.0009027786611142606
2018-12-24,0.002942498158601066
2018-12-25,0.00436547903101634
2018-12-26,0.0002091608207171196
2018-12-27,0.007297238611349374
2018-12-28,0.017721411105227732
2019-01-02,-0.0009254503069245598
2019-01-03,0.0033900187875969922
2019-01-04,0.012711973558258238
2019-01-07,-0.031815980991463294
2019-01-08,-0.0033412980487337604
2019-01-09,-0.002586040519284679
2019-01-10,0.003583976337519798
2019-01-11,-0.0009605991646442534
2019-01-14,-0.0015387064400835511
2019-01-15,0.0010325146075000917
2019-01-16,-0.014248693424504076
2019-01-17,0.003751386182901311
2019-01-18,0.009573304898663901
2019-01-21,-0.00956156890084113
2019-01-22,0.00025641490633612405
2019-01-23,0.010852179278353845
2019-01-24,-0.0016162385271276875
2019-01-25,-0.008221409570734455
2019-01-28,0.0049400449163000985
2019-01-29,0.0181751069651869
2019-01-30,0.01216222511043491
2019-01-31,0.013786199610423969
2019-02-01,0.005692719257893168
2019-02-11,-0.019796334670188032
2019-02-12,0.026343226517166522
2019-02-13,0.01707139609791699
2019-02-14,0.013894444183201658
2019-02-15,-0.001943853533822776
2019-02-18,0.003416633726000045
2019-02-19,0.00410631527552968
2019-02-20,0.0066299097207886785
2019-02-21,-0.003323675322736142
2019-02-22,-0.0016369864593957322
2019-02-25,0.03350319150904426
2019-02-26,0.04106709685836593
2019-02-27,-0.015163577268863304
2019-02-28,2.9669139384343548e-05
2019-03-01,0.004436736801726652
2019-03-04,0.01048370045106993
2019-03-05,0.01109014147653326
2019-03-06,0.034514507798145314
2019-03-07,0.014694583935378534
2019-03-08,0.007558150788690566
2019-03-11,-0.03380232391590772
2019-03-12,0.05366961799299446
2019-03-13,0.011009599176246335
2019-03-14,-0.03536955525477581
2019-03-15,-0.012301826795406506
2019-03-18,0.010221245621509148
2019-03-19,0.02420153903213073
2019-03-20,-0.0034340519246605712
2019-03-21,-0.0017172199288355392
2019-03-22,0.010920836744479745
2019-03-25,-0.0036483106650364683
2019-03-26,0.0018467484836280404
2019-03-27,-0.002652879348652842
2019-03-28,0.00038721164086553435
2019-03-29,-0.0035278058879027927
2019-04-01,0.005560443960763239
2019-04-02,0.017671209176995724
2019-04-03,0.00014844247491207704
2019-04-04,-0.0006169105981524509
2019-04-08,-0.0036105294286935853
2019-04-09,0.013976734573484789
2019-04-10,-0.007623533613838956
2019-04-11,0.0014246392828385457
