,收益
2018-01-02,0.006181118021508854
2018-01-03,0.005659679562552221
2018-01-04,0.006307794712690536
2018-01-05,-0.0018831682448463766
2018-01-08,0.0015449856399143
2018-01-09,-0.0006641321791095988
2018-01-10,0.0006328020715725104
2018-01-11,0.004710634349829935
2018-01-12,-0.005418786920762934
2018-01-15,0.009129802422479825
2018-01-16,0.014481256050114223
2018-01-17,-0.0010581767501103487
2018-01-18,0.006603143289472282
2018-01-19,-0.0031040222000986548
2018-01-22,0.004135137525414757
2018-01-23,-0.020453867352374453
2018-01-24,0.006120360396933842
2018-01-25,-0.008019922446649331
2018-01-26,0.0006498752885034569
2018-01-29,0.00047248131138316553
2018-01-30,0.015709449316131815
2018-01-31,0.006461602776111221
2018-02-01,0.012952361889783605
2018-02-02,0.03490594418544408
2018-02-05,0.009757759040807688
2018-02-06,0.008670519848575321
2018-02-07,0.017206943243804878
2018-02-08,0.0028038530744540387
2018-02-09,-0.0005282030559201714
2018-02-12,0.010572032061073069
2018-02-13,-0.018100513683690745
2018-02-14,0.0014146292006099255
2018-02-22,-0.006211557423903754
2018-02-23,0.0009819479013868989
2018-02-26,-0.0006613383678074161
2018-02-27,-0.011945402619993205
2018-02-28,-0.0034223590346511247
2018-03-01,-0.0004348911804897106
2018-03-02,-0.007314613433441684
2018-03-05,0.0002816794832416409
2018-03-06,-0.0037196485761261506
2018-03-07,-0.007637116837278789
2018-03-08,0.006045291844697027
2018-03-09,-0.006938211704820008
2018-03-12,-0.011947708202641459
2018-03-13,-0.000533901378132567
2018-03-14,-0.005194368359080544
2018-03-15,-0.007559344581548652
2018-03-16,0.0008806048258429122
2018-03-19,-3.0322902912462718e-05
2018-03-20,-0.0007984223363576009
2018-03-21,-0.0008998900783074399
2018-03-22,0.006525696160215742
2018-03-23,0.012004744811183157
2018-03-26,0.03807822070186394
2018-03-27,-0.010932935250096691
2018-03-28,-0.016600189947794306
2018-03-29,-6.733836101726958e-05
2018-03-30,-0.003933381895564556
2018-04-02,-0.01033359802703597
2018-04-03,0.0011500338111281188
2018-04-04,0.004120533006102708
2018-04-09,0.00834716487071194
2018-04-10,-0.0007461113840742149
2018-04-11,-2.5736514215982443e-05
2018-04-12,-0.0031305564114745468
2018-04-13,0.0036825076450406158
2018-04-16,0.0005391348222680831
2018-04-17,-0.00031708334638288344
2018-04-18,0.008440847220368806
2018-04-19,-0.010103229629645235
2018-04-20,-0.0007269089736391652
2018-04-23,0.002407629612906726
2018-04-24,0.005686458101457177
2018-04-25,0.0022118128226236754
2018-04-26,0.0004557580821560848
2018-04-27,0.001172384813210291
2018-05-02,0.00047211445983884857
2018-05-03,-0.002548180433743799
2018-05-04,0.0076418399532621984
2018-05-07,0.0011607351476015577
2018-05-08,0.013896974701098635
2018-05-09,0.0034758494563262403
