,收益
2018-01-02,0.007826940656034023
2018-01-03,0.00718475268074861
2018-01-04,-0.005561499020871936
2018-01-05,0.0012863428415499745
2018-01-08,-4.5834888562171563e-05
2018-01-09,-0.001574371679444999
2018-01-10,0.001105415973149176
2018-01-11,0.006253820437721601
2018-01-12,-0.006791705577478525
2018-01-15,0.009080347591770205
2018-01-16,0.010755159115818773
2018-01-17,0.00021501581653841546
2018-01-18,0.0002001065964834653
2018-01-19,-0.0014498913746214326
2018-01-22,-0.002737513777386542
2018-01-23,0.016681363489708
2018-01-24,-0.005758106827755272
2018-01-25,-0.0008800122448289083
2018-01-26,-0.00010859082914270563
2018-01-29,0.000173063363879735
2018-01-30,0.0071604513811679045
2018-01-31,-2.938291237634564e-05
2018-02-01,0.004621802396360957
2018-02-02,-0.017488188819347158
2018-02-05,-0.012696743839981548
2018-02-06,-0.012863806258928709
2018-02-07,-0.029997696555034332
2018-02-08,-0.0039043550368963276
2018-02-09,0.001249942412043221
2018-02-12,-0.014895731509970044
2018-02-13,0.02120826397470493
2018-02-14,0.001353161239514574
2018-02-22,0.007542025621749334
2018-02-23,0.007644684775580072
2018-02-26,0.0045196833415055305
2018-02-27,0.010731775909874968
2018-02-28,0.0011846905604745175
2018-03-01,0.00040222670872468847
2018-03-02,0.0012212375588420885
2018-03-05,0.00010067775845755982
2018-03-06,-0.0005916796144015792
2018-03-07,-0.005298041397159534
2018-03-08,0.0007334767370672936
2018-03-09,-0.005277704320598975
2018-03-12,-0.01218999443932639
2018-03-13,0.006891876765133511
2018-03-14,-0.0038841852736497488
2018-03-15,-0.003487840014432474
2018-03-16,-8.726344420486969e-05
2018-03-19,-8.583376775550886e-06
2018-03-20,0.00027805526164439303
2018-03-21,-0.0018774475042544836
2018-03-22,0.0011334839288666514
2018-03-23,0.0043795598788461485
2018-03-26,0.023025229709456734
2018-03-27,0.006543137596443212
2018-03-28,0.005676992785252874
2018-03-29,-0.00012204836159330828
2018-03-30,-0.0013727142991593077
2018-04-02,-0.008155200106765088
2018-04-03,0.0005465140057433996
2018-04-04,0.004121520129694587
2018-04-09,0.008982517626370807
2018-04-10,-0.0007164677906964436
2018-04-11,-1.6452100891183043e-05
2018-04-12,-0.004783519361499837
2018-04-13,0.0052201519141538534
2018-04-16,0.0011958798403749592
2018-04-17,-0.0011370773383528737
2018-04-18,0.020953484531863922
2018-04-19,-0.008754702383891361
2018-04-20,-0.00041831313077045384
2018-04-23,0.013162745890256946
2018-04-24,0.00826170455173082
2018-04-25,-0.016584641734829743
2018-04-26,-0.0011543034679524994
2018-04-27,0.012026260786304
2018-05-02,0.0021924864745825148
2018-05-03,-0.0012092855648286412
2018-05-04,0.004453219200231773
2018-05-07,0.0009904356613528026
2018-05-08,0.010092721999068252
2018-05-09,0.002323469389333412
2018-05-10,6.757331166574608e-06
2018-05-11,-0.001420954967131869
2018-05-14,0.0036498149916935844
2018-05-15,0.000815921480354011
2018-05-16,-0.0011055075034558913
