编号,name,kind,sign,专属,elder,admit_q,status,retire_q,yellow
424,"ts_er(sub(open,high),40)",ga,-1.0,hongli,False,2019Q3,退役,2025Q3,0
425,"abs(delta(returns,20))",ga,1.0,hongli,False,2019Q3,在役,,0
426,"ts_er(amount,40)",ga,1.0,hongli,False,2019Q3,退役,2025Q4,0
427,"ts_zscore(ts_min(ts_mean(high,244),5),5)",ga,1.0,hongli,False,2019Q3,退役,2019Q4,0
428,"ts_slope(ts_tsi(volume,60),10)",ga,1.0,hongli,False,2019Q3,退役,2022Q4,0
429,"div(close,high)",ga,-1.0,hongli,False,2019Q3,在役,,0
430,"mul(abs(sub(open,close)),ts_argmax(ts_max(returns,120),40))",ga,1.0,hs300,False,2019Q4,退役,2020Q4,0
431,"abs(ts_slope(ssqrt(returns),40))",ga,1.0,hs300,False,2019Q4,退役,2023Q4,0
432,"add(slog(delay(volume,20)),slog(ts_max(volume,244)))",ga,1.0,hs300,False,2019Q4,退役,2023Q1,0
433,"ts_decay_linear(ts_zscore(ts_slope(amount,5),5),244)",ga,-1.0,zz500,False,2019Q4,退役,2025Q2,0
434,"ts_corr(volume,beta120,244)",ga,-1.0,zz500,False,2019Q4,在役,,0
435,"ts_std(add(high,amount),10)",ga,1.0,zz500,False,2019Q4,退役,2022Q3,0
436,"div(low,abs(ts_max(amount,120)))",ga,-1.0,zz500,False,2019Q4,在役,,0
437,"ts_argmax(ts_decay_linear(abs(returns),244),3)",ga,-1.0,zz1000,False,2019Q4,在役,,0
438,"abs(ts_std(high,10))",ga,1.0,zz1000,False,2019Q4,退役,2025Q4,0
439,"ts_std(returns,40)",ga,1.0,zz1000,False,2019Q4,在役,,0
440,"abs(ts_slope(low,3))",ga,1.0,zz1000,False,2019Q4,退役,2024Q1,0
441,"ts_argmax(returns,244)",ga,-1.0,zz1000,False,2019Q4,退役,2024Q2,0
442,"delay(delay(ts_std(beta120,10),60),60)",ga,1.0,hongli,False,2019Q4,退役,2020Q3,0
443,"ts_max(ts_sum(ts_std(sub(entropy120,delay(returns,3)),10),24",ga,1.0,hongli,False,2019Q4,退役,2026Q1,0
444,"ts_max(delay(ts_std(beta120,10),244),60)",ga,1.0,hongli,False,2019Q4,退役,2020Q3,0
445,"ts_corr(delta(ts_std(returns,3),60),ssqrt(abs(ts_mean(volume",ga,1.0,hongli,False,2019Q4,在役,,0
446,"ts_argmax(ssqrt(slog(amount)),120)",ga,-1.0,hongli,False,2019Q4,退役,2026Q3,0
447,"slog(div(amount,delta(close,20)))",ga,1.0,hongli,False,2019Q4,在役,,1
448,"ts_er(ts_argmax(slog(volume),5),40)",ga,-1.0,hongli,False,2019Q4,退役,2025Q2,0
449,"ts_er(ts_zscore(slog(volume),10),244)",ga,1.0,hs300,False,2020Q1,退役,2020Q4,0
450,"delay(ts_corr(amount,volume,5),120)",ga,-1.0,hs300,False,2020Q1,在役,,1
451,"abs(mul(mul(returns,mul(ts_max(volume,120),ts_tsi(high,10)))",ga,1.0,zz500,False,2020Q1,退役,2026Q3,0
452,"ts_std(mul(neg(returns),mul(ts_zscore(volume,120),ts_std(hig",ga,1.0,zz500,False,2020Q1,退役,2026Q1,0
453,"abs(delta(mul(volume,abs(mul(returns,volume))),120))",ga,1.0,zz500,False,2020Q1,在役,,0
454,"ts_std(mul(neg(neg(returns)),mul(ts_max(volume,120),delta(ts",ga,1.0,zz500,False,2020Q1,在役,,0
455,"ts_std(mul(neg(neg(returns)),mul(delta(volume,120),ts_std(hi",ga,1.0,zz500,False,2020Q1,退役,2026Q2,0
456,"ts_std(mul(neg(returns),mul(div(ts_slope(volume,60),ts_corr(",ga,1.0,zz500,False,2020Q1,在役,,0
457,"ts_std(mul(returns,mul(ts_max(volume,120),ts_corr(returns,ts",ga,1.0,zz500,False,2020Q1,在役,,0
458,"abs(mul(mul(returns,mul(ts_max(returns,120),ts_std(high,10))",ga,1.0,zz500,False,2020Q1,退役,2026Q2,0
459,"mul(ts_max(returns,120),ts_std(high,10))",ga,1.0,zz500,False,2020Q1,在役,,0
460,"ts_std(add(returns,ts_min(close,60)),3)",ga,1.0,zz500,False,2020Q1,在役,,0
461,"ts_std(div(close,high),3)",ga,1.0,zz1000,False,2020Q1,在役,,0
462,"ts_std(div(slog(open),ts_mean(close,40)),3)",ga,1.0,zz1000,False,2020Q1,退役,2024Q3,0
463,"ts_decay_linear(div(open,high),3)",ga,-1.0,zz1000,False,2020Q1,退役,2024Q1,0
464,"abs(ts_std(high,3))",ga,1.0,zz1000,False,2020Q1,退役,2026Q1,0
465,"ts_std(close,10)",ga,1.0,zz1000,False,2020Q1,退役,2025Q4,0
466,"abs(slog(ts_slope(high,40)))",ga,1.0,zz1000,False,2020Q1,退役,2022Q2,0
467,"ts_min(ts_corr(ts_decay_linear(beta120,3),ssqrt(volume),244)",ga,-1.0,zz1000,False,2020Q1,退役,2026Q2,0
468,"abs(ts_slope(returns,5))",ga,1.0,zz1000,False,2020Q1,退役,2025Q4,0
469,"ts_max(abs(ts_mean(returns,244)),3)",ga,1.0,zz1000,False,2020Q1,退役,2025Q4,0
470,"mul(add(ts_std(low,120),volume),ts_std(delta(high,120),20))",ga,1.0,hongli,False,2020Q1,退役,2026Q2,0
471,"ts_corr(ts_zscore(abs(volume),10),beta120,244)",ga,1.0,hongli,False,2020Q1,退役,2025Q2,0
472,"add(mul(volume,sub(close,high)),ts_sum(delay(high,5),60))",ga,-1.0,hongli,False,2020Q1,退役,2026Q2,0
473,"ts_tsi(ts_zscore(abs(volume),10),244)",ga,1.0,hongli,False,2020Q1,退役,2021Q3,0
474,"abs(mul(mul(returns,ts_slope(ts_argmax(close,60),120)),volum",ga,1.0,hs300,False,2020Q2,退役,2025Q4,0
475,"abs(mul(returns,ts_slope(open,40)))",ga,1.0,hs300,False,2020Q2,退役,2025Q2,0
476,"ts_std(mul(mul(returns,ts_zscore(high,20)),ema(ts_argmin(ope",ga,1.0,zz500,False,2020Q2,退役,2025Q4,0
477,"ts_std(mul(returns,ts_zscore(amount,20)),3)",ga,1.0,zz500,False,2020Q2,在役,,0
478,"ts_std(div(mul(mul(returns,ts_zscore(high,20)),ts_std(ts_mea",ga,1.0,zz500,False,2020Q2,在役,,0
479,"ts_std(mul(volume,mul(mul(ts_std(returns,3),ts_zscore(high,2",ga,1.0,zz500,False,2020Q2,退役,2025Q1,0
480,"ts_max(mul(volume,mul(mul(returns,ts_zscore(high,20)),ts_sum",ga,1.0,zz500,False,2020Q2,退役,2025Q4,0
481,"abs(mul(mul(returns,ts_zscore(high,20)),ts_decay_linear(retu",ga,1.0,zz500,False,2020Q2,退役,2025Q4,0
482,"ts_std(mul(mul(returns,ts_zscore(high,20)),ts_rank(entropy12",ga,1.0,zz500,False,2020Q2,在役,,0
483,"ts_std(mul(returns,ts_zscore(high,120)),3)",ga,1.0,zz500,False,2020Q2,在役,,1
484,"ts_std(mul(volume,mul(returns,ts_sum(ts_sum(returns,3),60)))",ga,1.0,zz500,False,2020Q2,退役,2026Q2,0
485,"ts_std(div(close,low),20)",ga,1.0,zz1000,False,2020Q2,在役,,0
486,"ts_max(ssqrt(returns),10)",ga,1.0,zz1000,False,2020Q2,退役,2025Q1,0
487,"ts_zscore(delta(sub(open,close),5),10)",ga,-1.0,zz1000,False,2020Q2,退役,2024Q3,0
488,"abs(abs(ts_sum(delay(returns,3),10)))",ga,1.0,zz1000,False,2020Q2,退役,2022Q2,0
489,"div(volume,ts_corr(ssqrt(low),mul(close,entropy120),244))",ga,1.0,hongli,False,2020Q2,退役,2022Q4,0
490,"abs(slog(slog(ts_zscore(returns,20))))",ga,1.0,hongli,False,2020Q2,在役,,0
491,"ts_argmax(ts_decay_linear(volume,20),10)",ga,-1.0,hongli,False,2020Q2,退役,2020Q4,0
492,"delta(mul(volume,amount),40)",ga,1.0,hongli,False,2020Q2,退役,2021Q2,0
493,"ssqrt(slog(mul(returns,ema(delta(returns,244),244))))",ga,1.0,hs300,False,2020Q3,退役,2024Q1,0
494,"sub(ts_min(ts_std(low,3),244),ts_er(mul(returns,returns),10)",ga,-1.0,hs300,False,2020Q3,退役,2024Q4,0
495,"ts_std(div(returns,beta120),3)",ga,1.0,zz500,False,2020Q3,在役,,0
496,"ema(abs(div(returns,ts_rank(ts_argmin(returns,3),10))),3)",ga,1.0,zz500,False,2020Q3,在役,,0
497,"ts_std(ts_decay_linear(returns,10),3)",ga,1.0,zz500,False,2020Q3,在役,,0
498,"ema(abs(ema(slog(returns),3)),3)",ga,1.0,zz500,False,2020Q3,退役,2025Q4,0
499,"ts_std(div(abs(sub(open,close)),beta120),3)",ga,1.0,zz500,False,2020Q3,在役,,0
500,"ts_std(div(div(ts_std(sub(open,close),3),beta120),beta120),3",ga,1.0,zz500,False,2020Q3,退役,2025Q1,0
501,"ema(abs(abs(div(ts_zscore(amount,20),beta120))),3)",ga,1.0,zz500,False,2020Q3,在役,,0
502,"ts_mean(abs(returns),10)",ga,1.0,zz1000,False,2020Q3,在役,,0
503,"abs(ema(ts_zscore(sub(beta120,volume),40),5))",ga,1.0,zz1000,False,2020Q3,退役,2025Q4,0
504,"div(add(close,mul(ts_std(volume,10),delay(volume,120))),ts_m",ga,1.0,zz1000,False,2020Q3,在役,,0
505,"abs(mul(mul(ts_slope(ts_slope(volume,3),40),mul(ts_slope(vol",ga,1.0,hongli,False,2020Q3,退役,2025Q2,0
506,"abs(mul(ts_slope(volume,10),ts_tsi(entropy120,120)))",ga,1.0,hongli,False,2020Q3,退役,2026Q2,0
507,"abs(mul(ts_slope(volume,10),ts_slope(volume,60)))",ga,1.0,hongli,False,2020Q3,退役,2026Q2,0
508,"abs(mul(mul(ts_std(entropy120,120),mul(ts_slope(volume,10),t",ga,1.0,hongli,False,2020Q3,在役,,0
509,"abs(mul(mul(ts_slope(ts_slope(volume,3),40),delta(volume,244",ga,1.0,hongli,False,2020Q3,在役,,0
510,"abs(mul(ts_slope(volume,10),ts_slope(volume,10)))",ga,1.0,hongli,False,2020Q3,退役,2026Q2,0
511,"abs(mul(mul(ts_slope(volume,10),ts_slope(ts_std(entropy120,1",ga,1.0,hongli,False,2020Q3,在役,,0
512,"abs(mul(ts_slope(returns,3),abs(mul(ts_slope(volume,10),ts_s",ga,1.0,hongli,False,2020Q3,在役,,0
513,"abs(mul(mul(ts_std(entropy120,120),mul(entropy120,ts_slope(v",ga,1.0,hongli,False,2020Q3,在役,,0
514,"ts_std(div(sub(ts_decay_linear(amount,40),mul(high,low)),ent",ga,1.0,hs300,False,2020Q4,退役,2022Q2,0
515,"div(ssqrt(returns),ts_zscore(low,120))",ga,1.0,hs300,False,2020Q4,退役,2025Q1,0
516,"ts_rank(ts_argmin(close,5),60)",ga,-1.0,hs300,False,2020Q4,在役,,0
517,"ts_std(div(delta(close,5),ts_min(delta(low,5),244)),3)",ga,1.0,hs300,False,2020Q4,退役,2025Q2,0
518,"ts_std(div(mul(returns,ts_corr(open,returns,244)),beta120),3",ga,1.0,zz500,False,2020Q4,在役,,0
519,"ts_std(div(add(returns,ts_tsi(ts_mean(high,40),244)),beta120",ga,1.0,zz500,False,2020Q4,在役,,0
520,"abs(ts_std(sub(ema(high,20),ts_decay_linear(high,60)),3))",ga,1.0,zz500,False,2020Q4,在役,,0
521,"ssqrt(div(beta120,add(returns,ts_std(div(returns,beta120),3)",ga,-1.0,zz500,False,2020Q4,在役,,1
522,"ts_std(div(add(returns,ts_corr(open,returns,244)),beta120),1",ga,1.0,zz500,False,2020Q4,退役,2026Q1,0
523,"abs(div(ts_std(div(open,beta120),3),beta120))",ga,1.0,zz500,False,2020Q4,在役,,0
524,"abs(ts_sum(returns,10))",ga,1.0,zz500,False,2020Q4,在役,,0
525,"ts_std(ts_std(div(add(returns,ts_corr(open,returns,244)),bet",ga,1.0,zz500,False,2020Q4,在役,,0
526,"neg(div(high,low))",ga,-1.0,zz1000,False,2020Q4,在役,,0
527,"ts_std(div(ts_mean(returns,3),close),3)",ga,1.0,zz1000,False,2020Q4,退役,2025Q1,0
528,"ts_std(ts_std(returns,3),5)",ga,1.0,zz1000,False,2020Q4,在役,,0
529,"ts_argmax(returns,40)",ga,-1.0,zz1000,False,2020Q4,退役,2022Q2,0
530,"ts_std(div(high,low),3)",ga,1.0,zz1000,False,2020Q4,在役,,0
531,"mul(sub(delay(ts_std(volume,3),120),volume),delay(ts_std(vol",ga,-1.0,hongli,False,2020Q4,在役,,0
532,"mul(sub(delay(ts_std(volume,3),120),volume),ts_std(entropy12",ga,-1.0,hongli,False,2020Q4,在役,,0
533,"ts_max(entropy120,120)",ga,1.0,hongli,False,2020Q4,退役,2025Q4,0
534,"ts_std(ts_max(close,120),3)",ga,1.0,hongli,False,2020Q4,退役,2023Q3,0
535,"abs(ts_zscore(div(amount,entropy120),10))",ga,1.0,hs300,False,2021Q1,在役,,1
536,"abs(mul(volume,mul(ts_zscore(div(amount,entropy120),10),ts_t",ga,1.0,hs300,False,2021Q1,退役,2025Q2,0
537,"abs(mul(mul(amount,entropy120),mul(ts_slope(ts_max(low,10),4",ga,1.0,hs300,False,2021Q1,退役,2021Q2,0
538,"ts_er(abs(returns),3)",ga,1.0,hs300,False,2021Q1,退役,2026Q2,0
539,"abs(mul(mul(volume,ts_zscore(amount,10)),ts_tsi(ts_argmax(cl",ga,1.0,hs300,False,2021Q1,退役,2024Q1,0
540,"abs(mul(volume,mul(volume,ts_slope(mul(amount,entropy120),10",ga,1.0,hs300,False,2021Q1,退役,2026Q1,0
541,"slog(ts_std(close,3))",ga,1.0,zz500,False,2021Q1,在役,,1
542,"mul(mul(returns,returns),sub(mul(mul(returns,returns),sub(cl",ga,1.0,zz500,False,2021Q1,在役,,0
543,"slog(ts_std(low,3))",ga,1.0,zz500,False,2021Q1,退役,2024Q3,0
544,"delay(ts_sum(returns,244),120)",ga,1.0,zz1000,False,2021Q1,退役,2025Q1,0
545,"ts_std(ts_max(returns,3),5)",ga,1.0,zz1000,False,2021Q1,在役,,0
546,"ts_argmax(mul(returns,open),40)",ga,-1.0,zz1000,False,2021Q1,退役,2021Q3,0
547,"ts_max(ts_slope(ts_tsi(amount,40),10),244)",ga,1.0,hongli,False,2021Q1,退役,2024Q2,0
548,"add(ts_zscore(volume,5),ts_min(ts_std(high,3),120))",ga,1.0,hongli,False,2021Q1,退役,2026Q1,0
549,"ts_zscore(volume,20)",ga,1.0,hongli,False,2021Q1,退役,2026Q1,0
550,"add(ts_std(ts_sum(low,120),120),ts_zscore(ssqrt(open),40))",ga,1.0,hongli,False,2021Q1,退役,2021Q3,0
551,"ts_std(ssqrt(ema(amount,40)),3)",ga,1.0,hs300,False,2021Q2,退役,2021Q4,0
552,"ts_std(ssqrt(ts_std(high,40)),3)",ga,1.0,hs300,False,2021Q2,退役,2025Q1,0
553,"ts_std(ts_std(ts_std(amount,3),40),3)",ga,1.0,hs300,False,2021Q2,退役,2024Q4,0
554,"ts_std(ts_std(ts_std(amount,40),10),3)",ga,1.0,hs300,False,2021Q2,退役,2024Q2,0
555,"ts_zscore(ts_std(amount,20),3)",ga,1.0,hs300,False,2021Q2,在役,,1
556,"ts_std(ts_std(ts_std(ts_std(amount,40),3),3),3)",ga,1.0,hs300,False,2021Q2,退役,2025Q3,0
557,"ts_std(ts_std(ts_std(amount,20),40),3)",ga,1.0,hs300,False,2021Q2,退役,2024Q4,0
558,"ts_std(ts_std(ts_std(ts_std(volume,40),40),3),3)",ga,1.0,hs300,False,2021Q2,退役,2025Q1,0
559,"abs(mul(ts_tsi(returns,20),ts_std(returns,3)))",ga,1.0,zz500,False,2021Q2,在役,,0
560,"div(low,ts_std(ts_sum(amount,3),5))",ga,-1.0,zz500,False,2021Q2,在役,,0
561,"div(low,sub(mul(returns,low),ssqrt(open)))",ga,1.0,zz500,False,2021Q2,在役,,0
562,"abs(ts_std(slog(amount),20))",ga,1.0,zz500,False,2021Q2,退役,2024Q1,0
563,"div(low,ema(ts_rank(amount,120),244))",ga,-1.0,zz500,False,2021Q2,在役,,0
564,"abs(delta(add(volume,amount),5))",ga,1.0,zz1000,False,2021Q2,退役,2026Q3,0
565,"neg(ts_std(div(volume,div(volume,high)),10))",ga,-1.0,zz1000,False,2021Q2,退役,2025Q4,0
566,"abs(delta(div(ts_std(high,3),high),3))",ga,1.0,zz1000,False,2021Q2,在役,,0
567,"abs(ts_std(div(volume,high),10))",ga,1.0,zz1000,False,2021Q2,在役,,0
568,"ts_std(abs(ts_mean(returns,20)),3)",ga,1.0,zz1000,False,2021Q2,在役,,0
569,"ts_std(div(entropy120,high),10)",ga,1.0,zz1000,False,2021Q2,在役,,0
570,"mul(mul(ts_tsi(beta120,244),delta(delay(add(volume,close),10",ga,-1.0,hongli,False,2021Q2,退役,2025Q4,0
571,"ts_decay_linear(mul(ts_tsi(ts_min(beta120,244),244),ts_tsi(d",ga,-1.0,hongli,False,2021Q2,退役,2025Q1,0
572,"mul(delta(volume,120),delta(volume,120))",ga,1.0,hongli,False,2021Q2,退役,2025Q4,0
573,"ts_decay_linear(mul(ts_tsi(beta120,244),ts_tsi(beta120,244))",ga,-1.0,hongli,False,2021Q2,退役,2025Q2,0
574,"ts_argmax(ts_min(beta120,3),5)",ga,1.0,hongli,False,2021Q2,退役,2021Q4,0
575,"mul(ts_tsi(mul(ts_tsi(beta120,244),delta(volume,120)),244),d",ga,-1.0,hongli,False,2021Q2,在役,,0
576,"ts_decay_linear(mul(ts_tsi(returns,244),delta(high,120)),20)",ga,1.0,hongli,False,2021Q2,退役,2023Q4,0
577,"mul(mul(ts_tsi(beta120,244),ts_tsi(ts_zscore(ts_std(low,60),",ga,-1.0,hongli,False,2021Q2,在役,,0
578,"ts_tsi(ts_zscore(amount,10),60)",ga,1.0,hs300,False,2021Q3,退役,2026Q3,0
579,"sub(close,high)",ga,-1.0,hs300,False,2021Q3,退役,2021Q4,0
580,"ts_argmin(entropy120,10)",ga,-1.0,hs300,False,2021Q3,退役,2025Q2,0
581,"ts_tsi(volume,60)",ga,1.0,hs300,False,2021Q3,退役,2023Q3,0
582,"div(ts_argmax(volume,40),sub(high,low))",ga,-1.0,zz500,False,2021Q3,退役,2026Q3,0
583,"ts_argmax(volume,20)",ga,-1.0,zz500,False,2021Q3,退役,2021Q4,0
584,"ts_std(slog(open),3)",ga,1.0,zz500,False,2021Q3,退役,2024Q3,0
585,"abs(ts_std(open,10))",ga,1.0,zz1000,False,2021Q3,在役,,0
586,"abs(ts_slope(abs(returns),3))",ga,1.0,zz1000,False,2021Q3,在役,,0
587,"ts_std(abs(returns),20)",ga,1.0,zz1000,False,2021Q3,在役,,0
588,"mul(ts_std(beta120,40),ssqrt(volume))",ga,1.0,hongli,False,2021Q3,退役,2021Q4,0
589,"abs(ts_er(volume,60))",ga,1.0,hongli,False,2021Q3,退役,2025Q2,0
590,"ts_tsi(ts_slope(volume,3),40)",ga,1.0,hongli,False,2021Q3,退役,2022Q4,0
591,"div(ts_argmax(high,244),ts_tsi(amount,40))",ga,1.0,hongli,False,2021Q3,退役,2024Q3,0
592,"ssqrt(mul(ema(entropy120,60),ts_tsi(amount,244)))",ga,1.0,hongli,False,2021Q3,退役,2021Q4,0
593,"sign(ts_argmax(high,40))",ga,-1.0,hs300,False,2021Q4,退役,2025Q4,0
594,"ts_slope(div(high,close),40)",ga,1.0,hs300,False,2021Q4,在役,,0
595,"ts_er(sub(high,low),60)",ga,1.0,hs300,False,2021Q4,退役,2025Q2,0
596,"ts_corr(ts_std(entropy120,120),beta120,20)",ga,-1.0,hs300,False,2021Q4,退役,2022Q4,0
597,"ts_zscore(ts_std(amount,10),120)",ga,1.0,zz500,False,2021Q4,在役,,0
598,"abs(mul(ts_zscore(volume,10),entropy120))",ga,1.0,zz500,False,2021Q4,在役,,0
599,"ts_std(neg(delta(abs(returns),244)),3)",ga,1.0,zz500,False,2021Q4,在役,,0
600,"ts_std(ts_std(high,3),3)",ga,1.0,zz500,False,2021Q4,在役,,0
601,"abs(ts_tsi(low,20))",ga,1.0,zz500,False,2021Q4,退役,2025Q2,0
602,"ts_argmax(ts_er(low,5),10)",ga,1.0,zz500,False,2021Q4,退役,2025Q3,0
603,"div(add(low,sign(beta120)),high)",ga,-1.0,zz1000,False,2021Q4,在役,,0
604,"abs(div(add(low,sub(delta(amount,10),add(returns,high))),hig",ga,1.0,zz1000,False,2021Q4,退役,2022Q1,0
605,"ts_std(close,40)",ga,1.0,zz1000,False,2021Q4,退役,2026Q3,0
606,"ts_std(mul(returns,close),10)",ga,1.0,zz1000,False,2021Q4,在役,,0
607,"delta(abs(returns),60)",ga,1.0,zz1000,False,2021Q4,退役,2025Q2,0
608,"delay(entropy120,20)",ga,1.0,zz1000,False,2021Q4,退役,2022Q2,0
609,"div(ts_max(low,20),ts_std(ts_sum(volume,120),5))",ga,-1.0,hongli,False,2021Q4,退役,2025Q2,0
610,"div(ts_max(ts_corr(neg(volume),delay(amount,10),40),20),volu",ga,-1.0,hongli,False,2021Q4,退役,2022Q2,0
611,"delta(ts_tsi(volume,244),40)",ga,1.0,hongli,False,2021Q4,退役,2022Q2,0
612,"ts_argmax(ts_min(amount,244),120)",ga,1.0,hongli,False,2021Q4,退役,2022Q3,0
613,"delta(ts_er(beta120,120),5)",ga,-1.0,hongli,False,2021Q4,退役,2022Q2,0
614,"abs(ts_zscore(slog(amount),20))",ga,1.0,hs300,False,2022Q1,在役,,1
615,"abs(ts_zscore(volume,40))",ga,1.0,hs300,False,2022Q1,在役,,0
616,"abs(ts_zscore(abs(amount),5))",ga,1.0,hs300,False,2022Q1,退役,2026Q2,0
617,"abs(ts_slope(amount,10))",ga,1.0,hs300,False,2022Q1,退役,2025Q4,0
618,"abs(ts_zscore(slog(mul(delay(amount,5),abs(amount))),20))",ga,1.0,hs300,False,2022Q1,退役,2022Q3,0
619,"delta(mul(returns,returns),60)",ga,1.0,zz500,False,2022Q1,退役,2025Q2,0
620,"abs(div(ts_zscore(sub(beta120,amount),60),low))",ga,1.0,zz500,False,2022Q1,在役,,0
621,"div(ts_corr(ts_slope(returns,120),slog(close),40),low)",ga,1.0,zz500,False,2022Q1,退役,2026Q2,0
622,"ts_argmax(delta(sign(returns),244),120)",ga,1.0,zz500,False,2022Q1,退役,2025Q1,0
623,"sub(ts_std(high,10),ts_er(ts_std(high,20),60))",ga,1.0,zz1000,False,2022Q1,退役,2025Q4,0
624,"ts_std(ts_std(ts_max(open,10),20),10)",ga,1.0,zz1000,False,2022Q1,退役,2024Q1,0
625,"delay(ts_min(ts_std(volume,5),60),244)",ga,-1.0,cyb,False,2022Q1,退役,2024Q3,0
626,"ssqrt(delta(volume,5))",ga,-1.0,cyb,False,2022Q1,退役,2023Q4,0
627,"ts_std(volume,244)",ga,-1.0,cyb,False,2022Q1,退役,2025Q3,0
628,"delay(delay(ts_max(amount,10),244),244)",ga,-1.0,cyb,False,2022Q1,退役,2025Q4,0
629,"ema(ssqrt(volume),120)",ga,-1.0,cyb,False,2022Q1,退役,2025Q1,0
630,"delay(volume,40)",ga,-1.0,cyb,False,2022Q1,退役,2024Q1,0
631,"ts_mean(delay(returns,10),10)",ga,1.0,cyb,False,2022Q1,退役,2022Q3,0
632,"mul(abs(ts_tsi(entropy120,40)),ssqrt(volume))",ga,1.0,hongli,False,2022Q1,在役,,0
633,"mul(abs(delay(ts_decay_linear(high,244),244)),ssqrt(ssqrt(lo",ga,-1.0,hongli,False,2022Q1,在役,,0
634,"abs(delta(amount,10))",ga,1.0,hongli,False,2022Q1,在役,,0
635,"ts_min(ts_decay_linear(ssqrt(ts_std(open,40)),244),244)",ga,-1.0,hongli,False,2022Q1,退役,2025Q4,0
636,"sign(ts_argmax(high,10))",ga,-1.0,hongli,False,2022Q1,退役,2025Q4,0
637,"ts_argmin(ts_std(ts_min(close,120),3),40)",ga,1.0,hongli,False,2022Q1,在役,,0
638,"delay(ts_std(ts_argmax(beta120,40),20),244)",ga,1.0,hongli,False,2022Q1,退役,2026Q3,0
639,"delay(ssqrt(ts_mean(high,10)),244)",ga,-1.0,hongli,False,2022Q1,退役,2024Q4,0
640,"abs(ts_zscore(volume,20))",ga,1.0,hs300,False,2022Q2,在役,,0
641,"delta(neg(div(high,low)),20)",ga,-1.0,zz500,False,2022Q2,在役,,1
642,"ts_max(ts_tsi(volume,244),10)",ga,1.0,zz500,False,2022Q2,退役,2025Q4,0
643,"ts_min(low,244)",ga,-1.0,zz500,False,2022Q2,退役,2025Q3,0
644,"div(slog(ts_std(returns,10)),delay(slog(beta120),5))",ga,1.0,zz1000,False,2022Q2,在役,,0
645,"div(div(sub(low,high),open),open)",ga,-1.0,zz1000,False,2022Q2,在役,,0
646,"div(div(sub(sub(low,ts_std(open,40)),high),open),delay(slog(",ga,-1.0,zz1000,False,2022Q2,在役,,0
647,"div(div(mul(open,beta120),sub(low,high)),ts_std(delay(slog(c",ga,1.0,zz1000,False,2022Q2,在役,,0
648,"div(div(mul(open,ts_argmin(slog(open),60)),sub(low,high)),ts",ga,1.0,zz1000,False,2022Q2,在役,,0
649,"ssqrt(ts_tsi(amount,5))",ga,-1.0,cyb,False,2022Q2,退役,2023Q4,0
650,"mul(mul(delay(volume,244),ts_argmax(ts_min(low,120),244)),op",ga,-1.0,cyb,False,2022Q2,退役,2023Q1,0
651,"sub(abs(ts_argmax(ts_er(low,40),120)),ts_argmax(ema(low,120)",ga,1.0,cyb,False,2022Q2,退役,2025Q2,0
652,"ts_corr(ts_tsi(low,3),delta(div(abs(ts_rank(close,3)),volume",ga,-1.0,hongli,False,2022Q2,退役,2024Q4,0
653,"ts_corr(ts_tsi(low,3),delta(div(slog(delta(open,10)),ts_deca",ga,1.0,hongli,False,2022Q2,退役,2022Q4,0
654,"ts_argmin(ts_decay_linear(volume,40),3)",ga,1.0,hongli,False,2022Q2,退役,2025Q3,0
655,"ts_argmin(ts_rank(ts_er(ts_zscore(close,244),5),5),3)",ga,1.0,hs300,False,2022Q3,退役,2025Q4,0
656,"ts_argmin(ts_argmin(ts_rank(returns,5),3),3)",ga,-1.0,hs300,False,2022Q3,退役,2024Q2,0
657,"ts_std(ts_argmin(ts_rank(ts_decay_linear(ts_argmin(beta120,3",ga,1.0,hs300,False,2022Q3,在役,,0
658,"ts_argmin(ts_rank(ts_decay_linear(ts_decay_linear(volume,3),",ga,1.0,hs300,False,2022Q3,退役,2026Q1,0
659,"sub(ts_sum(ts_decay_linear(ts_argmin(open,244),20),244),high",ga,1.0,zz500,False,2022Q3,在役,,0
660,"ts_max(ts_decay_linear(ts_argmin(neg(ts_std(close,5)),10),20",ga,-1.0,zz500,False,2022Q3,在役,,0
661,"ts_std(div(low,ts_max(volume,5)),3)",ga,1.0,zz500,False,2022Q3,在役,,0
662,"ts_std(ts_argmax(entropy120,120),20)",ga,-1.0,zz500,False,2022Q3,退役,2025Q2,0
663,"neg(ts_std(close,5))",ga,-1.0,zz500,False,2022Q3,在役,,0
664,"ts_rank(ts_std(high,5),244)",ga,1.0,zz1000,False,2022Q3,在役,,0
665,"ts_er(ts_std(close,20),244)",ga,1.0,zz1000,False,2022Q3,退役,2025Q4,0
666,"ts_er(ts_std(close,5),244)",ga,1.0,zz1000,False,2022Q3,在役,,0
667,"ts_rank(ts_std(high,10),20)",ga,1.0,zz1000,False,2022Q3,退役,2025Q4,0
668,"abs(neg(abs(slog(delta(high,5)))))",ga,1.0,zz1000,False,2022Q3,在役,,0
669,"ema(div(high,close),5)",ga,1.0,cyb,False,2022Q3,在役,,0
670,"ema(ts_max(div(high,close),5),5)",ga,1.0,cyb,False,2022Q3,在役,,0
671,"ts_er(volume,5)",ga,-1.0,cyb,False,2022Q3,退役,2023Q4,0
