date,breadth,disp,limit_net,nhnl,xskew,amt_ent
2005-03-10,0.0929791271347248,0.020909356,0.0018975332068311,-0.0018975332068311,1.865116,0.9133351915341588
2005-03-11,0.5333333333333333,0.019452458,0.0057142857142857,-0.0038095238095238,1.0624487,0.9113176437978068
2005-03-14,0.2060491493383743,0.022813981,-0.0018903591682419,-0.0075614366729678,0.37030438,0.90761044924325
2005-03-15,0.2163187855787476,0.023968756,0.0056925996204933,-0.01707779886148,1.1011862,0.906194275723898
2005-03-16,0.3345935727788279,0.022711387,-0.0018903591682419,-0.0037807183364839,-0.066157736,0.9037722490143448
2005-03-17,0.178030303030303,0.022024201,-0.0075757575757575,-0.0321969696969696,-0.26436058,0.90535678435591
2005-03-18,0.1297709923664122,0.02489041,-0.0019083969465648,-0.148854961832061,0.7091758,0.9098107707534456
2005-03-21,0.5134099616858238,0.023261331,0.0019157088122605,-0.1130268199233716,0.04770104,0.8867714408097461
2005-03-22,0.0931558935361216,0.028569011,-0.0152091254752851,-0.435361216730038,0.811302,0.921414851949776
2005-03-23,0.4877126654064272,0.02335845,0.0056710775047258,-0.2684310018903592,0.004184633,0.907012861914388
2005-03-24,0.8549618320610687,0.01862855,0.0057251908396946,-0.0267175572519083,0.024730347,0.8786203321856767
2005-03-25,0.3529411764705882,0.019718751,0.0037950664136622,-0.0626185958254269,0.8716588,0.8843079451059446
2005-03-28,0.1804222648752399,0.023264324,-0.0019193857965451,-0.2456813819577735,0.81718755,0.9080217306409548
2005-03-29,0.3454198473282442,0.021874072,0.0019083969465648,-0.1793893129770992,0.31027192,0.9093850703215454
2005-03-30,0.0914285714285714,0.027502894,-0.0133333333333333,-0.4895238095238095,1.1274356,0.9300422282253994
2005-03-31,0.7120921305182342,0.025358988,0.0153550863723608,-0.1535508637236084,0.6647227,0.9187205058603418
2005-04-01,0.9752380952380952,0.01672077,0.0076190476190476,-0.0076190476190476,-0.21470878,0.9308272884386
2005-04-04,0.1455576559546313,0.02259731,0.0075614366729678,-0.0737240075614366,1.6946584,0.919899807188366
2005-04-05,0.2742537313432835,0.02237147,0.001865671641791,-0.1361940298507462,0.7640206,0.905827239083928
2005-04-06,0.7602996254681648,0.021375684,0.0056179775280898,-0.0505617977528089,0.05887757,0.9223351309874708
2005-04-07,0.8953271028037383,0.019331547,0.0149532710280373,-0.005607476635514,1.2369655,0.9435091678052092
2005-04-08,0.8283018867924529,0.020463152,0.0094339622641509,-0.0113207547169811,0.3333398,0.9329138186777676
2005-04-11,0.4943609022556391,0.022136737,0.0093984962406015,-0.0037593984962406,1.1255649,0.9323463995516724
2005-04-12,0.1024667931688804,0.022514375,0.0018975332068311,-0.0132827324478178,1.4816116,0.9276482939063506
2005-04-13,0.9193245778611632,0.017508626,0.0056285178236397,-0.0075046904315197,0.21875264,0.9403483754216934
2005-04-14,0.1722846441947565,0.025734147,0.0018726591760299,-0.0430711610486891,1.1277335,0.9144289403219108
2005-04-15,0.1382575757575757,0.032334235,-0.0151515151515151,-0.2462121212121212,0.88345873,0.9174552099963132
2005-04-18,0.1723484848484848,0.031164104,-0.0397727272727272,-0.3522727272727273,0.09177956,0.9263551715468098
2005-04-19,0.5313092979127134,0.029910069,-0.0018975332068311,-0.2106261859582542,-0.24708548,0.919939559070018
2005-04-20,0.1682419659735349,0.03006468,-0.0094517958412098,-0.4631379962192816,0.58292603,0.9229697134395614
2005-04-21,0.174484052532833,0.03288453,-0.0337711069418386,-0.5778611632270169,0.20019704,0.9238693161660088
2005-04-22,0.2104247104247104,0.035634868,-0.0193050193050193,-0.5579150579150579,0.5297463,0.9345569246591044
2005-04-25,0.1926782273603083,0.036635812,-0.0366088631984585,-0.630057803468208,0.3692562,0.9278075800036972
2005-04-26,0.7840466926070039,0.029651934,0.0077821011673151,-0.1245136186770428,-0.7474722,0.914628423296924
2005-04-27,0.1996197718631178,0.033408895,-0.0190114068441064,-0.3916349809885932,0.4228221,0.910822117416767
2005-04-28,0.8493150684931506,0.028003436,0.0195694716242661,-0.0645792563600782,-0.6264363,0.9319223051036134
2005-04-29,0.1922330097087378,0.026180133,0.0019417475728155,-0.1805825242718446,0.9270753,0.9283386436480808
2005-08-02,0.9017681728880156,0.019094829,0.0137524557956778,0.0,1.1655554,0.9257515834100593
2005-08-03,0.7941176470588235,0.018464532,0.0098039215686274,0.0,1.5850505,0.9543538486146984
2005-08-04,0.275049115913556,0.022117164,0.0019646365422396,0.0,1.1590228,0.9348558253270168
2005-08-05,0.9548133595284872,0.019011559,0.0235756385068762,0.0,1.1928774,0.9345751145166256
2005-08-08,0.8149606299212598,0.019726278,0.0118110236220472,0.0,1.2261649,0.9321547115224624
2005-08-09,0.9410609037328096,0.020916471,0.0117878192534381,0.0,0.8257397,0.937379544812317
2005-08-10,0.7740667976424361,0.020828832,0.0117878192534381,0.0,1.0386969,0.9532212287226964
2005-08-11,0.7145669291338582,0.024205824,0.0196850393700787,0.0039370078740157,1.1066909,0.9573888514162916
2005-08-12,0.2696850393700787,0.037948433,0.0295275590551181,0.0059055118110236,1.2695959,0.9515923984468304
2005-08-15,0.8877952755905512,0.024569502,0.0255905511811023,0.0078740157480314,0.32623544,0.9316518134731038
2005-08-16,0.5857988165680473,0.028848533,0.0216962524654832,0.0059171597633136,0.68340474,0.947332702912784
2005-08-17,0.862475442043222,0.027987085,0.0491159135559921,0.0078585461689587,0.58923715,0.9457672817580798
2005-08-18,0.1104536489151873,0.032891106,-0.009861932938856,0.0019723865877712,0.9935764,0.9539503810012504
2005-08-19,0.3399602385685885,0.03431941,0.0298210735586481,0.0019880715705765,0.93929106,0.9378487846619644
2005-08-22,0.7199211045364892,0.028094254,0.0078895463510848,0.0019723865877712,-0.30898115,0.9324508317412464
2005-08-23,0.2445759368836292,0.028434781,0.0,0.0019723865877712,0.604826,0.9411684729255428
2005-08-24,0.8487229862475442,0.023564769,0.0235756385068762,0.0039292730844793,1.2685646,0.9370673888825278
2005-08-25,0.8745019920318725,0.026989605,0.0557768924302788,0.0099601593625498,0.9574175,0.9449104045256868
2005-08-26,0.7080867850098619,0.029902568,0.0138067061143984,0.0019723865877712,-0.3328391,0.941586092272526
2005-08-29,0.3596837944664031,0.03069045,0.0138339920948616,0.0039525691699604,0.9705065,0.9493714855648192
2005-08-30,0.206286836935167,0.029362474,0.0039292730844793,0.0019646365422396,0.7813845,0.9293893476241974
2005-08-31,0.7799607072691552,0.030194225,0.0216110019646365,0.0,-0.2982267,0.9378672119438062
2005-09-01,0.9585798816568049,0.020956177,0.0355029585798816,0.0039447731755424,1.2970859,0.9501950988365894
2005-09-02,0.7264325323475046,0.021795504,0.0092421441774491,0.0073937153419593,0.8465249,0.9535175867926348
2005-09-05,0.8866171003717472,0.020803146,0.0092936802973977,0.0074349442379182,1.0180646,0.9562398672007014
2005-09-06,0.098330241187384,0.027042987,0.0074211502782931,0.0055658627087198,2.1746151,0.9611986662427452
2005-09-07,0.9685185185185186,0.017699817,0.0185185185185185,0.0074074074074074,0.7287474,0.9485536290013457
2005-09-08,0.4362292051756007,0.022913877,0.0073937153419593,0.0018484288354898,1.0395397,0.9565811731835164
2005-09-09,0.2981481481481481,0.023002278,0.0018518518518518,0.0055555555555555,1.2795411,0.9431067631836796
2005-09-12,0.674373795761079,0.024039933,0.0096339113680154,0.001926782273603,0.46677247,0.9498478326258812
2005-09-13,0.9731800766283524,0.017428061,0.0191570881226053,0.0095785440613026,1.4851935,0.9606405492045416
2005-09-14,0.7137404580152672,0.02335206,0.0133587786259541,0.0114503816793893,0.43193656,0.9656996782255428
2005-09-15,0.5484496124031008,0.021078,0.0077519379844961,0.003875968992248,1.2272586,0.959786710733848
2005-09-16,0.4923371647509578,0.020505646,0.0019157088122605,0.003831417624521,1.1754102,0.9572786610429682
2005-09-19,0.91699604743083,0.019229988,0.0138339920948616,0.0237154150197628,1.233899,0.9585348380342948
2005-09-21,0.1956521739130435,0.026903983,0.0059288537549407,0.0059288537549407,1.3286462,0.9486147077527484
2005-09-22,0.0690978886756238,0.028778864,-0.0268714011516314,0.0038387715930902,1.1580433,0.9598570526626647
2005-09-23,0.1865384615384615,0.029375702,-0.0096153846153846,0.0038461538461538,0.4473611,0.9483803470843768
2005-09-26,0.6245136186770428,0.03017692,0.0038910505836575,0.0019455252918287,-0.19676806,0.9309316680423558
2005-09-27,0.1481481481481481,0.029864334,-0.0097465886939571,0.0,0.91777456,0.9310653109370984
2005-09-28,0.4210526315789473,0.030995617,-0.0077972709551656,0.0019493177387914,-0.17461696,0.9261433311026482
2005-09-29,0.904397705544933,0.025341796,0.0267686424474187,0.0019120458891013,-0.120706595,0.942394464630416
2005-09-30,0.2606177606177606,0.023161005,0.0,0.0019305019305019,0.28062028,0.9251361109738272
2005-10-10,0.185546875,0.03142791,-0.005859375,0.001953125,0.75781226,0.9252378449932992
2007-02-02,0.2924901185770751,0.03149997,0.0039525691699604,0.0553359683794466,0.5943606,0.9605992439723638
2007-02-05,0.8107569721115537,0.029271804,0.0219123505976095,0.1055776892430278,-0.09414665,0.9530734399956934
2007-02-06,0.8666666666666667,0.024257734,0.0215686274509803,0.1078431372549019,0.0734789,0.9606092279178172
2007-02-07,0.6653465346534654,0.022587782,0.0158415841584158,0.1762376237623762,1.4948331,0.960848458607883
2007-02-08,0.7634194831013916,0.024859041,0.0238568588469184,0.1908548707753479,0.98395795,0.9630162690986084
2007-02-13,0.7678571428571429,0.025249805,0.0257936507936507,0.367063492063492,1.04762,0.961394383108668
2007-02-14,0.8591269841269841,0.027062267,0.0575396825396825,0.4742063492063492,1.2624419,0.9684606055441954
2007-02-15,0.9542743538767396,0.036452033,0.0675944333996023,0.6500994035785288,8.080082,0.9689593807169152
2007-02-16,0.616600790513834,0.030578492,0.0415019762845849,0.4822134387351778,0.93811125,0.9749594896926944
2007-02-26,0.9801980198019802,0.024931524,0.093069306930693,0.803960396039604,0.07522654,0.9721802155114956
2007-02-27,0.059880239520958,0.038306504,-0.6067864271457086,0.0578842315369261,2.2529821,0.974294346731778
2007-03-01,0.3725099601593625,0.048662692,0.045816733067729,0.2669322709163346,0.615384,0.964026370752442
2007-03-02,0.8151093439363817,0.029036686,0.0337972166998011,0.2246520874751491,0.35227516,0.9587449187278494
2007-03-05,0.49800796812749,0.034918845,0.0099601593625498,0.1752988047808765,0.30553606,0.9696885147652944
2007-03-06,0.4710578842315369,0.026195973,0.0079840319361277,0.0978043912175648,0.6667868,0.9630001760249982
2007-03-07,0.857707509881423,0.02222915,0.0177865612648221,0.1284584980237154,0.47601807,0.9704561179826322
2007-03-08,0.896414342629482,0.024062617,0.0318725099601593,0.2928286852589641,1.1337421,0.9698985390394363
2007-03-09,0.4750499001996008,0.032972883,0.0399201596806387,0.2774451097804391,1.0572671,0.9651079190695474
2007-03-14,0.441351888667992,0.036671873,0.0397614314115308,0.3518886679920477,0.8639116,0.9674779529636888
2007-03-15,0.8702594810379242,0.026425729,0.0399201596806387,0.4830339321357285,0.8557639,0.9656097918720687
2007-04-03,0.6954022988505747,0.024700323,0.0210727969348659,0.1513409961685823,1.3333316,0.9675315093402516
2007-04-04,0.5961904761904762,0.026323162,0.0228571428571428,0.1695238095238095,1.183147,0.9672369681402706
2007-04-05,0.7590822179732314,0.026390072,0.0325047801147227,0.2734225621414914,0.91132486,0.9689630023406002
2007-04-06,0.6841085271317829,0.02679848,0.0251937984496124,0.3527131782945736,0.93675566,0.9701225863877674
2007-04-09,0.7330754352030948,0.02815174,0.0251450676982591,0.4216634429400386,0.66076255,0.9739600762669168
2007-04-10,0.4294003868471953,0.029328378,0.0174081237911025,0.2746615087040619,1.08161,0.9713257369453976
2007-04-11,0.5780346820809249,0.030839551,0.0346820809248554,0.2986512524084778,0.91593075,0.9715073418556148
2007-04-12,0.865234375,0.026001735,0.03515625,0.482421875,0.988386,0.9750616011319236
2007-04-13,0.4269005847953216,0.03399074,0.023391812865497,0.2553606237816764,0.81164134,0.9784114666079065
2007-04-16,0.9706457925636008,0.023662973,0.0469667318982387,0.5596868884540117,0.7791657,0.9738866875498792
2007-04-17,0.810546875,0.0328204,0.07421875,0.685546875,0.23121978,0.9731220190138596
2007-04-18,0.8346613545816733,0.028873209,0.0338645418326693,0.7191235059760956,0.20071912,0.97274233978975
2007-04-19,0.1852589641434263,0.047990933,-0.0557768924302788,0.1573705179282868,1.1261873,0.9778133640036386
