date,open,high,low,close,volume,amount
2013-04-18,100.152,100.153,100.086,100.093,11875321.0,1189105644.0
2013-04-19,100.09,100.145,100.051,100.133,3405301.0,340882162.0
2013-04-22,100.001,100.106,100.001,100.084,1458405.0,145960763.0
2013-04-23,100.085,100.095,100.001,100.029,1342631.0,134312419.0
2013-04-24,100.04,100.092,100.04,100.088,910491.0,91107794.0
2013-04-25,100.088,100.104,100.01,100.099,641380.0,64174871.0
2013-04-26,100.176,100.18,100.13,100.161,1198282.0,120024710.0
2013-05-02,100.168,100.219,100.168,100.218,680836.0,68212749.0
2013-05-03,100.21,100.255,100.204,100.254,557625.0,55894937.0
2013-05-06,100.226,100.263,100.213,100.262,1392923.0,139653534.0
2013-05-07,100.251,100.263,100.251,100.263,643149.0,64483119.0
2013-05-08,100.263,100.266,100.26,100.266,239389.0,24002191.0
2013-05-09,100.26,100.27,100.26,100.269,599119.0,60072553.0
2013-05-10,100.273,100.286,100.273,100.286,303461.0,30432354.0
2013-05-13,100.299,100.301,100.296,100.299,399214.0,40040306.0
2013-05-14,100.299,100.305,100.299,100.305,560441.0,56214916.0
2013-05-15,100.306,100.312,100.305,100.311,514020.0,51561790.0
2013-05-16,100.311,100.317,100.311,100.317,232220.0,23295258.0
2013-05-17,100.317,100.325,100.317,100.324,371620.0,37282129.0
2013-05-20,100.325,100.345,100.25,100.324,327648.0,32869693.0
2013-05-21,100.338,100.338,100.262,100.299,188693.0,18927084.0
2013-05-22,100.3,100.328,100.299,100.321,139780.0,14021753.0
2013-05-23,100.322,100.37,100.322,100.37,221361.0,22213242.0
2013-05-24,100.37,100.378,100.352,100.377,383999.0,38544787.0
2013-05-27,100.39,100.401,100.38,100.401,158738.0,15934869.0
2013-05-28,100.402,100.41,100.397,100.405,205090.0,20591222.0
2013-05-29,100.405,100.413,100.396,100.413,124391.0,12488855.0
2013-05-30,100.413,100.413,100.41,100.413,23751.0,2384884.0
2013-05-31,100.415,100.431,100.413,100.431,80611.0,8095651.0
2013-06-03,100.4,100.45,100.4,100.45,45240.0,4543623.0
2013-06-04,100.45,100.455,100.446,100.455,81795.0,8216320.0
2013-06-05,100.455,100.463,100.455,100.463,957310.0,96174182.0
2013-06-06,100.465,100.473,100.461,100.473,666520.0,66967113.0
2013-06-07,100.485,100.491,100.485,100.49,180540.0,18142423.0
2013-06-13,100.491,100.517,100.421,100.486,577805.0,58062938.0
2013-06-14,100.487,100.521,100.48,100.511,199400.0,20039668.0
2013-06-17,100.515,100.57,100.501,100.57,53282.0,5356861.0
2013-06-18,100.528,100.577,100.528,100.575,29830.0,2999903.0
2013-06-19,100.57,100.578,100.555,100.576,45270.0,4552792.0
2013-06-20,100.562,100.585,100.56,100.563,31564.0,3174236.0
2013-06-21,100.563,100.596,100.4,100.59,29365.0,2952515.0
2013-06-24,100.589,100.589,100.2,100.523,82799.0,8322490.0
2013-06-25,100.524,100.59,100.5,100.542,110967.0,11154836.0
2013-06-26,100.54,100.58,100.531,100.569,58536.0,5886102.0
2013-06-27,100.513,100.599,100.513,100.59,38109.0,3832998.0
2013-06-28,100.592,100.684,100.592,100.684,26852.0,2702571.0
2013-07-01,100.69,100.736,100.69,100.736,51035.0,5140735.0
2013-07-02,100.726,100.753,100.726,100.753,37658.0,3794096.0
2013-07-03,100.702,100.775,100.702,100.775,52652.0,5305263.0
2013-07-04,100.775,100.79,100.76,100.79,74481.0,7506773.0
2013-07-05,100.802,100.82,100.8,100.82,171840.0,17323940.0
2013-07-08,100.841,100.899,100.82,100.868,135204.0,13636043.0
2013-07-09,100.872,100.886,100.864,100.884,149710.0,15102931.0
2013-07-10,100.887,100.904,100.886,100.904,51230.0,5169004.0
2013-07-11,100.903,100.913,100.88,100.894,105260.0,10619674.0
2013-07-12,100.902,100.961,100.902,100.961,136991.0,13830177.0
2013-07-15,100.972,100.992,100.972,100.992,107844.0,10890813.0
2013-07-16,100.95,101.012,100.95,101.012,88353.0,8922840.0
2013-07-17,101.016,101.035,101.016,101.031,49223.0,4972952.0
2013-07-18,101.041,101.39,101.039,101.05,152944.0,15458419.0
2013-07-19,101.067,101.127,101.067,101.107,248941.0,25168472.0
2013-07-22,101.109,101.13,101.109,101.125,178490.0,18049996.0
2013-07-23,101.14,101.144,101.127,101.137,111778.0,11304617.0
2013-07-24,101.145,101.15,101.139,101.143,112064.0,11334900.0
2013-07-25,101.136,101.155,101.136,101.141,139621.0,14121901.0
2013-07-26,101.152,101.185,101.152,101.182,65424.0,6619403.0
2013-07-29,101.182,101.2,101.176,101.19,166030.0,16799567.0
2013-07-30,101.19,101.199,101.19,101.199,66805.0,6760256.0
2013-07-31,101.206,101.227,101.205,101.226,33891.0,3430184.0
2013-08-01,101.225,101.251,101.221,101.24,137292.0,13899434.0
2013-08-02,101.26,101.291,101.256,101.291,187761.0,19016283.0
2013-08-05,101.292,101.3,101.292,101.292,111079.0,11251883.0
2013-08-06,101.293,101.305,101.293,101.3,106148.0,10752626.0
2013-08-07,101.302,101.314,101.3,101.311,57878.0,5863286.0
2013-08-08,101.312,101.314,101.304,101.313,38455.0,3895818.0
2013-08-09,101.338,101.356,101.33,101.347,90972.0,9219872.0
2013-08-12,101.359,101.365,101.352,101.355,186475.0,18900852.0
2013-08-13,101.37,101.375,101.37,101.37,159613.0,16180038.0
2013-08-14,101.381,101.382,101.376,101.38,184510.0,18705599.0
2013-08-15,101.406,101.41,101.384,101.409,81014.0,8214929.0
2013-08-16,101.427,101.429,101.42,101.428,198599.0,20143335.0
2013-08-19,101.436,101.447,101.43,101.441,117908.0,11959821.0
2013-08-20,101.446,101.457,101.446,101.453,76821.0,7793466.0
2013-08-21,101.458,101.47,101.456,101.469,80675.0,8185635.0
2013-08-22,101.47,101.491,101.47,101.491,57145.0,5799246.0
2013-08-23,101.497,101.518,101.496,101.518,96867.0,9832828.0
2013-08-26,101.525,101.525,101.505,101.52,95106.0,9655118.0
2013-08-27,101.526,101.536,101.526,101.536,95479.0,9693957.0
2013-08-28,101.546,101.564,101.546,101.562,73802.0,7495041.0
