日,RV5m,BV,OFI,OFI尾,日内收益,隔夜收益,尾盘量占,委比,跳跃
2018-03-05,0.5614824654243218,0.548621427571584,0.0,0.0,0.38974994349361136,0.0015778563667634415,0.16739900125928509,0.0,0.11948676992994611
2018-03-06,0.4716542615547533,0.4451442664887706,-1.00027885683944,-1.000280197063606,0.8430526548266704,0.004082778750880145,0.1453138612312274,0.0,0.15589844275981096
2018-03-07,0.554481608052572,0.5069613082148086,-0.5915679869334423,-0.5915679869334423,-0.5409977101906827,-0.027879517551443467,0.15391470518855885,0.0,0.22458870328156733
2018-03-08,0.49849323426425357,0.48755866215120763,0.0,0.0,0.6953284056399056,-0.004379374574103867,0.16472209831828313,0.0,0.10383667737635181
2018-03-09,0.4823976712577757,0.5052161628156229,0.005009316538257558,-2.003620594824668,1.6363400950401896,0.024077271969713543,0.15493370607703058,0.0,0.0
2018-03-12,0.48264284411170266,0.46855097681914587,-0.00026581605528978104,-0.00026581605528978104,1.1905185506696503,0.004043437884115875,0.1345613141620412,0.0,0.11577606442636393
2018-03-13,0.6079657197549948,0.5492047299517359,0.9998283698665666,0.956914493732303,-0.30063006500579137,-0.06656360282996099,0.15028093947094448,0.0,0.2607613487383622
2018-03-14,0.6109066608373402,0.5757574408900941,0.9999997043404012,0.9999997043404012,-0.739160339089584,-0.004164961036701165,0.1655420626969814,0.0,0.2042310395486418
2018-03-15,0.8935517757080527,0.820750961807097,-0.9980248485728669,-0.9975604081669377,0.25995989014799825,-0.051341776196678346,0.14983863451568682,0.0,0.35327416345345636
2018-03-16,0.5898983194884914,0.6252851994225614,-0.9984152139461173,-1.0305910451667786,-0.22132898696640702,-0.003008256123748776,0.1612447193247817,0.0,0.0
2018-03-19,0.6140061731901119,0.562630261497925,0.0,0.0,0.364660387803184,-0.009241727513553677,0.16517145059960797,0.0,0.24586738206265196
2018-03-20,0.6502154109259469,0.629337430750308,-0.035716411691172095,0.0,0.8438580188676825,-0.05238514864932542,0.1492416204368989,0.0,0.1634456449777702
2018-03-21,0.7978115076854,0.6267873503125461,0.0,0.0,-0.8108351241853162,0.0026998828927649043,0.21249785885408445,0.0,0.4935998574588821
2018-03-22,0.867100727530305,0.930219596966372,-1.010027012772409,-1.0606884497742384,-0.11845770629629326,0.08050076479197976,0.16713116802991862,0.0,0.0
2018-03-23,1.968267885722982,1.9882681695148663,0.0,0.0,-2.3652285580094246,-0.12138791268623272,0.10819573580000244,0.0,0.0
2018-03-26,1.6716613321786458,1.6373400772996016,1.0018946207492778,0.0,3.261672121705561,-0.07029733070493815,0.1504187792439998,0.0,0.33700011983650585
2018-03-27,0.8616257278697915,0.8034269989137007,0.0,0.0,1.6701597928308942,0.010320500628147045,0.1324913154287702,0.0,0.3112939966393061
2018-03-28,1.0193961102063829,0.9458974711518685,1.4504504504504505,0.0,0.5689513825297476,-0.06516489842296469,0.14474655982552154,0.0,0.38006105242763816
2018-03-29,0.7891214445280751,0.7006034870374712,0.4902103498895381,0.49021077858797585,0.5095340809597504,0.022563167732769784,0.1577422893356899,0.0,0.36313552313841696
2018-03-30,0.5532616658198514,0.49856781124243027,0.0,0.0,1.4618774404308699,0.018694044555656042,0.1613517803501429,0.0,0.2398512215076031
2018-04-02,0.7784172260454704,0.7628880110019336,0.0,0.0,0.24118741941221433,0.019104960889237965,0.1352329165604189,0.0,0.15471024682883333
2018-04-03,0.8821227458198683,0.8550036025649231,-0.3215170755973802,-0.3215174810619806,0.4174493904544718,-0.056285846349746205,0.14381490821686918,0.0,0.21704694951504572
2018-04-04,0.7281044741999351,0.6717224381417315,-0.4565217391304274,-0.626865671641792,-1.1052607085978328,0.00822013437296043,0.18548803305309197,0.0,0.28093609851155055
2018-04-09,0.9754006703859169,0.9606279391652705,0.9480908410282007,-0.00012809017548351493,0.589315877897878,-0.016608295133135886,0.142342783858978,0.0,0.1691166174105361
2018-04-10,0.7187589229572462,0.6980965706730574,0.7378306143429574,0.0,-0.07943662351264091,0.0625834035651085,0.1402509157236532,0.0,0.17110104425507625
2018-04-11,0.5266478356343939,0.45167255291126107,0.0,0.0,0.3266763147204754,0.02350280301210983,0.14397494187451987,0.0,0.270831770154492
2018-04-12,0.6262649773652346,0.6019474067443996,0.0,0.0,-0.2804079813918947,-0.028314551851083003,0.1587162649667936,0.0,0.17282112540997435
2018-04-13,0.6261438595512528,0.5535465625398316,-1.0000007994633298,-1.0000000167748453,-0.4874921368296037,0.018442711097788056,0.16360581402632499,0.0,0.292647118479023
2018-04-16,0.7389670980982583,0.7063162777128081,0.9999999861126665,0.9999998898049526,0.20665933630081845,-0.0039109002652248925,0.1474888120782186,0.0,0.21723187590610235
2018-04-17,1.0798598043903,0.9812204433033219,1.0000375294844377,1.000000831319541,-2.4141073397980217,-0.004914215501017338,0.17019960789599495,0.0,0.45089204781354203
2018-04-18,1.3868879758522668,1.3296881875298883,0.0,0.0,0.9638159446313743,0.005640160916642323,0.14679349988018398,0.0,0.39419231538308613
2018-04-19,0.6957284228951955,0.6112543772154824,0.0016492922911497325,-0.9018847931240883,0.4277122061824068,-0.005949723482989722,0.14913664246448483,0.0,0.33227417106833457
2018-04-20,1.081300494033095,1.0158221334332338,0.0,0.0,-1.7150607673056206,0.00031879728490391557,0.1665712321107713,0.0,0.3705619403330147
2018-04-23,1.0990717576520506,0.9893143191015347,0.0,0.0,-1.01548649703731,0.0021155044941822965,0.14032238722240417,0.0,0.47876498043302473
2018-04-24,0.7120662595494638,0.6427255225700913,0.0,0.0,2.2648722991654546,0.012152677069887652,0.1562097639670825,0.0,0.3065000173340408
2018-04-25,0.713879765971636,0.6564579988030752,0.0,0.0,0.9547657548512278,-0.03590723064071932,0.14284794095955036,0.0,0.2805124169643468
2018-04-26,0.777600528102342,0.6626176783653224,-0.9999999990456676,-0.9999999990456676,-1.6862326719217058,0.01124677229189519,0.17891816133182,0.0,0.4069402826248483
2018-04-27,1.028134556042292,0.9717653550030058,-0.9999999855689854,-0.9999999091045352,-0.2099035175433639,0.031088728751305084,0.1571732845293975,0.0,0.3357569956741977
2018-05-02,0.8092667207593451,0.7926907855116774,0.0,0.0,-0.45942657955172495,0.0023079507245116204,0.1462725158458892,0.0,0.16295380907933318
2018-05-03,1.0029893739887588,0.9109771087914615,0.9745822880951257,0.9850147697515569,1.1718408189811846,-0.026369270824300184,0.16116807620805784,0.0,0.4196527035446237
2018-05-04,0.6881308009672491,0.6636712526125889,0.0,0.0,0.1225883357125035,-0.011034614431271184,0.16010946574549642,0.0,0.181836376161276
2018-05-07,0.49742936585667447,0.48998886931229985,0.0,0.0,1.628553139572464,0.029698078205342426,0.16136295205943757,0.0,0.08571395432849455
2018-05-08,0.46862770726222885,0.4519609151868062,0.0,0.0,0.4667465358491052,-0.003338176673162163,0.14978251169126172,0.0,0.12386791011944073
2018-05-09,0.5007051585226715,0.433940178131081,0.0,0.0,0.12347829934775678,-0.001439976924377806,0.15003210885958973,0.0,0.24980307759268963
2018-05-10,0.560818809909176,0.5418425347510768,1.0000000112013803,0.999999999970471,0.2514447837867362,0.06403507150687382,0.15587052422250625,0.0,0.14465270506448408
2018-05-11,0.6644304465294649,0.5973483158674421,0.0,0.0,-1.0249519696138187,0.002817172037117288,0.1569788478090422,0.0,0.2909343702721883
2018-05-14,0.5317316976236738,0.5765779077879865,1.09794319294809,0.0,-0.5542441917425256,0.05190920516999764,0.16594405614783164,0.0,0.0
2018-05-15,0.5644377338798398,0.5278129773323623,1.0000000086136014,1.000000000117248,1.017738969477322,0.020788307169539166,0.19391479945632137,0.0,0.20000854078502744
2018-05-16,0.6015238785724435,0.5268380103966752,1.0008355033423653,1.0009560387905112,-0.2098524291559989,-0.031668990123745466,0.17983877135361218,0.0,0.2902975840307812
2018-05-17,0.5848451092056656,0.5036823518825507,0.0,0.0,-0.38641653355270256,0.0057538470672025,0.15999304991796887,0.0,0.29723372985556207
2018-05-18,0.6389419374062725,0.591981469422682,-1.000000000305363,-1.000000000010718,0.5576743859041056,0.0028797663379487304,0.16514157685027608,0.0,0.24042616171424275
2018-05-21,0.4106746117339945,0.3737102140475244,1.64524e-319,0.0,0.611909146863332,0.03550920009589564,0.13807596820734347,0.0,0.17027716417482594
2018-05-22,0.40916143138108935,0.36186616366562474,0.0,0.0,0.482408020746683,0.004654948331106468,0.1529117191591788,0.0,0.1909606151114548
2018-05-23,0.5972372245007881,0.5880739442340862,0.0,0.0,-0.7036728249227631,-0.04565911785563426,0.1566393854947947,0.0,0.10421774533336242
2018-05-24,0.5380394377747936,0.5162338263278203,0.0,0.0,-0.3180287588661401,0.009557807113891315,0.1687749805120105,0.0,0.15162147986335522
2018-05-25,0.759827429072846,0.6957563195292177,0.0,0.0,-1.2268067690968332,0.00282068253691925,0.1567416602194583,0.0,0.3053864204685727
2018-05-28,0.8099913915515182,0.6895081401318609,0.0,0.0,-0.5471511562204934,-0.011190709063935156,0.15825417008635967,0.0,0.4250465610723924
2018-05-29,0.780550761726438,0.7067559282679158,-0.004212019887938117,0.0,-0.6991140526796502,0.0041639540796944985,0.16827408519725545,0.0,0.33129375105769693
2018-05-30,1.1829377772206389,0.9997322159941348,-0.9998039600078416,-0.9998039600078416,-1.7437957166526186,-0.045936455562567424,0.2071732341200267,0.0,0.6323585067658715
2018-05-31,0.8501614635690914,0.8373126132509726,0.0,0.0,0.6364432190558267,0.007480758958844369,0.14379072140720206,0.0,0.14724843574302113
2018-06-01,0.9293696894410137,0.8660863977248903,0.9999996247701248,0.9999996247701248,-0.5771486473373222,-0.08065335149431974,0.14733871358504308,0.0,0.33707917664490866
2018-06-04,0.6738077307591024,0.6063694027935423,-0.8256198560334373,0.00016116035455280523,-0.6142413956148784,0.02820740155755619,0.16603633256749928,0.0,0.2938247868824784
2018-06-05,0.5555644273280975,0.4253503899731768,0.0,0.0,1.691743089666442,0.00581228904992237,0.17596584397877094,0.0,0.3573917719562992
2018-06-06,0.47832240042437657,0.43894418483887604,0.0,0.0,0.2482830596274077,-0.06284886868074269,0.15456174448372634,0.0,0.19005346969700992
2018-06-07,0.5152539412519134,0.5181019795899797,0.9999999842802314,0.999999898135949,-0.9382653992739409,-0.0013434576045856517,0.16923207577106694,0.0,0.0
2018-06-08,0.7873821792848195,0.7886196131175311,0.0,0.0,-0.8737119839745899,-0.016410922340781564,0.14927606328996076,0.0,0.0
2018-06-11,0.804258308003175,0.6353644734385474,0.8248416577526692,0.632523974699041,-0.5654893456194743,-0.011207866703866198,0.15454174903310017,0.0,0.4930957431212393
2018-06-12,0.8076632000885665,0.8431839678377108,0.00022336385972753102,0.00022336385972753102,0.750267695033835,0.01573466286899361,0.16594417561825414,0.0,0.0
2018-06-13,0.719845844489659,0.6564960846057258,0.3457368174122248,0.33925887300880425,-1.421162068102011,-0.012949412901708257,0.1915099112268872,0.0,0.29528110458744583
2018-06-14,0.9809012542404499,0.9535991508208577,0.4110741493941721,0.4110741493941721,-0.14907953082136105,-0.0013115280913633676,0.19007611975090233,0.0,0.22981716673091876
2018-06-15,1.3631141679869418,1.1604590961795185,-5.456272830403983e-69,-5.456272830403983e-69,-2.0755791853881433,-0.0192885413512478,0.1575625697127036,0.0,0.7151327995980521
2018-06-19,1.926574873248841,1.9880561049933982,0.0,1.0000000154674187,-5.123402503698415,-0.005059230359638622,0.14980822859893747,0.0,0.0
2018-06-20,1.4115479371472708,1.4493216563190139,0.0,0.0,1.8691298312012883,0.012384560870049022,0.13395562904643288,0.0,0.0
2018-06-21,1.3981361797521312,1.2992651364205077,0.0,0.0,-2.1693166930119356,-0.005847723312990549,0.15471940043348115,0.0,0.5164250985516519
2018-06-22,1.3691092584584703,1.2662937926261482,0.29577464788732477,-1.0009007806765864,2.3783464890755557,-0.013603333016110053,0.14492415558423427,0.0,0.5205383678012487
2018-06-25,0.8320314744989232,0.8415811760288652,0.0,0.0,-1.3045909955321178,0.10506616949814696,0.15428062168430237,0.0,0.0
2018-06-26,1.2388380575313687,1.229811080559234,-0.0036754200546094567,0.0,2.5416285290183804,-0.24759361171974303,0.14596854995096586,0.0,0.14927973379472503
2018-06-27,1.0075583979785798,0.899681882030928,0.0,0.0,-0.8954055345434031,0.019733369022656433,0.1476654120639376,0.0,0.4535928091167778
2018-06-28,0.9658504917666599,1.0439669650521286,0.0,0.0,-0.9232898601894912,-0.006791686597074076,0.19903316561768591,0.0,0.0
2018-06-29,1.0039287333464537,0.8974106879462026,-0.546679858558315,0.00859908232343014,2.9918439280539166,0.06715231056944049,0.16192110536201576,0.0,0.45002995322371414
2018-07-02,1.159133012000045,1.192904992977164,-1.658e-319,0.0,-1.1350287672986181,-0.0011192959353700793,0.15859819182658125,0.0,0.0
2018-07-03,1.6849113361222134,1.477611804337713,0.0003783579265985542,0.0003783579265985542,1.2037568958680245,0.06113441628101679,0.15067609292832526,0.0,0.8096848561477422
2018-07-04,1.1280129627971187,1.1200714322361307,-0.99984350352049,-1.1019399166131503,-1.2183795632261574,-0.10168672008247226,0.14208990600951124,0.0,0.1336159830515679
2018-07-05,1.396429900889384,1.3944577643808687,0.0,0.0,-2.3959104261773057,-0.00035192824952012813,0.20529616740941078,0.0,0.07418902517114272
2018-07-06,2.218396084764871,2.339404146006539,-0.38211237838305495,-0.38211237838305495,0.4813723548595883,0.05520699020422626,0.12793254923403868,0.0,0.0
2018-07-09,0.7529691567710924,0.8266970627099315,1.2147583410812772,1.1922869318932325,1.9048033958630528,0.11462758278082408,0.17204720078229135,0.0,0.0
2018-07-10,0.7531720611442327,0.7324932978105307,0.0,0.0,0.6697667140205255,0.012778495388654498,0.1661682531218092,0.0,0.17527613172050832
2018-07-11,1.2689546562949934,1.1043232232645843,-0.28805991646262424,-0.28805991646262424,-0.8170558921840043,-0.008694710572554332,0.1325692303644472,0.0,0.6250729063807388
2018-07-12,0.8158252694686605,0.8308359453921274,1.0326658432442712,-7.866487287352275,2.857950987483515,0.029319626653889763,0.14029409519208416,0.0,0.0
2018-07-13,0.7872977269532531,0.6647249686630008,0.0,0.0,0.40943260802641657,-0.002328883144553373,0.14717204621616473,0.0,0.4218748948464836
2018-07-16,0.7702303634039649,0.7064672522552891,7.711900174254048e-303,7.711900174254048e-303,0.2616402999326972,0.003893940795784978,0.14182429194552296,0.0,0.3068531150245433
2018-07-17,0.8766416969548626,0.8340180869821802,0.0,0.0,0.32580171044997996,-0.009798642749425657,0.17389695773163105,0.0,0.27002684204813004
2018-07-18,0.7881667820832224,0.7242590427844584,-0.20694554971493054,-0.19672622910254756,-0.5336452046219353,0.02237387153838366,0.14892455981109143,0.0,0.31089502299709126
2018-07-19,0.9519955760121055,0.937103971296936,-0.023628031434570602,-0.023628031434570602,-1.0059905569683503,0.06045234598803795,0.15277297814363405,0.0,0.16772514339278954
2018-07-20,0.9610455205377914,0.7778835624736765,0.0,0.0,1.3076765523226674,-0.0019415728798821696,0.16608540591593046,0.0,0.5643630531661479
2018-07-23,0.6789552956096047,0.6996205197699901,2.0,2.0,1.334056102034098,-0.0076017812345563485,0.14995273393624167,0.0,0.0
2018-07-24,0.8291608161134651,0.7966274833806943,-0.30060611775500856,-0.30061915005732054,1.6768714503776927,-0.0007438987752794723,0.13341195377010445,0.0,0.22998328569808968
2018-07-25,0.6326569990494595,0.6439590742378969,0.9999999841631028,0.9999998971734418,0.2701211949428295,0.0048712578748277835,0.14058336416967146,0.0,0.0
2018-07-26,0.7472666827745074,0.7288820322131259,0.8709545162371605,0.0,-0.3265115134315044,0.011610489686653125,0.1394358058828014,0.0,0.1647376043946252
2018-07-27,0.8609682385063363,0.7850589604729297,0.0,0.0,-0.4559552084726137,0.012471463106855651,0.1503073778220004,0.0,0.35348088533592115
2018-07-30,1.062926626445152,0.9715473914107801,-1.0,1.000159376613485,-1.2369451078488303,-0.006508389932191605,0.15064913794049453,0.0,0.43117128782999947
2018-07-31,0.76002024715773,0.7979579764013235,0.0,0.0,0.11144841175085851,-0.006059556645998665,0.16262481714627572,0.0,0.0
2018-08-01,0.9413662988007563,0.8579253256294105,0.0,0.0,-1.760178507423471,0.0037110000632001316,0.19255845508774336,0.0,0.3874721204957909
2018-08-02,1.9242597716583687,1.8632715876547061,-1.2118644067796611,0.0,-1.9039755881721576,-0.036012780698169156,0.1374149494162636,0.0,0.48061903776424425
2018-08-03,1.1260822959433776,1.112555971458901,0.0,0.0,-1.075381975414147,-0.005315218626578133,0.177386309790873,0.0,0.17401306734912037
2018-08-06,1.59468265777551,1.641101442963574,-0.9999038553985193,-0.9999038553985193,-1.7055569095467016,-0.014453644777090435,0.16462400296624422,0.0,0.0
2018-08-07,1.2279112168185051,1.1984116253258819,-0.0,0.0,2.522163960998225,0.007511599089715659,0.17523398464738538,0.0,0.267536039950658
2018-08-08,1.0941436665743338,1.0929336852965836,0.0,0.0,-1.2614614734397067,-0.09597833578107728,0.13892689349875245,0.0,0.05144242071243533
2018-08-09,1.0810188590943157,0.9788005718256287,1.3278688524590163,0.0,2.7471205655571262,-0.006459064425889949,0.14678383574982498,0.0,0.45885859947417157
2018-08-10,0.8963659517207033,0.9164311653642286,-0.40161245875014,-0.2260817793511126,0.8264773219136989,-0.02329091077820644,0.16217367985818085,0.0,0.0
2018-08-13,0.8687887089935228,0.7790035009106246,0.0,0.0,1.953928928722215,-0.2251976767370656,0.18261504354503436,0.0,0.38463926794286407
2018-08-14,0.6809625813412107,0.7720046818070554,0.0,-0.3180823992219991,-0.10459764415692296,-0.020568436938406265,0.14698397844056024,0.0,0.0
2018-08-15,1.0384172321638234,0.9952479026389025,0.0,0.0,-1.9807581792266937,0.006051206144119803,0.16354728041873443,0.0,0.2962970812337536
2018-08-16,1.477041002049495,1.4199323011654519,0.07542528117728073,0.07542528117728073,0.07623650668235893,-0.02182817000599968,0.1603650649076612,0.0,0.4067460901377676
2018-08-17,1.047779446325187,0.9162985322324185,-1.205761316872428,0.0,-2.5154495888204287,0.09911455793460977,0.19379439816708707,0.0,0.5081719866051562
2018-08-20,1.6478946324541204,1.5012542817022327,-1.0597184576593437,-1.0581288213837579,0.629958312866763,0.010778645314757362,0.18166308659645994,0.0,0.6795530158433658
2018-08-21,0.7684201701400087,0.7159222926366866,-0.40631995334000215,0.7483120461232334,1.2622822558155722,0.009407126034299829,0.14398401034235028,0.0,0.2791501903703998
2018-08-22,0.7459736362243234,0.6933859854993915,-0.3004778089749273,0.3052952942414991,-0.9207718912727314,-0.03229970021979556,0.15157772343071166,0.0,0.2751227745112661
2018-08-23,0.9887535905165621,0.8571139583218911,-0.9538319482917821,0.3961250719355458,0.7486442099048807,-0.0035286979901183457,0.15061667798091993,0.0,0.4929394741843799
2018-08-24,0.7734274763158203,0.7179320570730972,1.0,0.9779235223962903,-0.040145021472215436,-0.0875362456902451,0.1719886219151776,0.0,0.2876866742604703
2018-08-27,0.7028080709289055,0.6261231784457534,0.2972219984881505,0.29722207735623934,2.0150472436146094,0.09532751833976061,0.162653536793407,0.0,0.31923181228661524
2018-08-28,0.6175165533348695,0.6163770861201887,1.0,-0.325766269893463,0.06492027419782165,0.009358236287204669,0.14452592031150513,0.0,0.03749641780973531
2018-08-29,0.583650807568353,0.5433457565666484,-0.9999996087066453,-0.999999106641348,-0.47808737509704713,-0.006915186140810103,0.15343019590489793,0.0,0.213128257150963
2018-08-30,0.7773997852477897,0.617399066865498,0.0,0.0,-1.5408914482474834,0.01184321789877707,0.1799721170644333,0.0,0.47240747066163336
2018-08-31,0.9270139357333113,0.8480457170577792,0.00518134715025911,-0.009900990099009691,-0.751596019401024,-0.0051485801956130395,0.1801705296388533,0.0,0.37439724735061924
2018-09-03,1.0182509988275867,0.9182628168442872,0.040638055450056915,0.030927835051545713,0.09827211872301955,-0.011620423270142233,0.15513941671107048,0.0,0.440032380416002
2018-09-04,0.9042978972501777,0.8763334117293866,-1.0039223625792704,17.442307692307708,1.3343142640255934,-0.03944085705899214,0.16569510514969227,0.0,0.22314667476309474
2018-09-05,0.8508482409968157,0.8683109250792461,-0.8091106290672452,-0.010101010101009883,-1.312483635429762,-0.017751769559670727,0.16680910755150605,0.0,0.0
2018-09-06,0.999736396481608,1.0035607797435502,0.9998060135790494,0.9998058344019851,-0.08352105138134114,-0.002674994097362493,0.15438303019130625,0.0,0.0
2018-09-07,1.0992359250975952,1.0674454376737297,0.13101552524486407,0.2550043597952979,0.02742133713036221,0.05331758276618803,0.13604121561678742,0.0,0.2624497220701625
2018-09-10,0.8685448451486454,0.8495940477103011,0.0003416467372736517,0.0003416467372736517,-1.8046121660188263,-0.05292233970560778,0.15374354420460298,0.0,0.18044418009321053
2018-09-11,1.127914189606046,1.0130503924208436,-0.999999999998829,-0.9999999999890699,0.1334366850614277,0.03398978171129663,0.1408274615928506,0.0,0.4959025322889956
2018-09-12,1.0266242539210513,1.0341674747780216,1.0001800567909922,1.0001807066845716,-0.017645956631151538,-0.034040654081124444,0.15507643042142838,0.0,0.0
2018-09-13,0.9542485539564528,0.972311911947359,0.0,0.0,-0.05711753505102113,0.10512554954422715,0.17744407655447425,0.0,0.0
2018-09-14,0.8957154342252893,0.8558033681352156,1.0755634511260263e-223,0.0,-1.0456677332358,0.022152989005896906,0.16734136453581458,0.0,0.26439881655903685
2018-09-17,0.9204248997240031,0.8464319959266274,0.0,0.0,-1.0519910663496668,-0.04700906776566871,0.15993371671486337,0.0,0.3615727759436638
