编号,name,kind,sign,专属,elder,admit_q,status,retire_q,yellow
487,"ts_max(entropy120,120)",ga,1.0,hongli,False,2020Q4,退役,2025Q4,0
488,"ts_std(ts_max(close,120),3)",ga,1.0,hongli,False,2020Q4,退役,2023Q3,0
489,"abs(mul(volume,mul(ts_zscore(div(amount,entropy120),10),ts_z",ga,1.0,hs300,False,2021Q1,退役,2026Q3,0
490,"abs(ts_zscore(div(amount,entropy120),10))",ga,1.0,hs300,False,2021Q1,在役,,1
491,"abs(mul(volume,mul(ts_zscore(div(amount,entropy120),10),ts_t",ga,1.0,hs300,False,2021Q1,在役,,0
492,"abs(mul(mul(amount,entropy120),mul(ts_slope(ts_max(low,10),4",ga,1.0,hs300,False,2021Q1,退役,2021Q2,0
493,"ts_er(abs(returns),3)",ga,1.0,hs300,False,2021Q1,退役,2026Q2,0
494,"abs(mul(mul(volume,ts_zscore(amount,10)),ts_tsi(ts_argmax(cl",ga,1.0,hs300,False,2021Q1,退役,2024Q1,0
495,"mul(mul(returns,returns),sub(mul(mul(returns,returns),sub(cl",ga,1.0,zz500,False,2021Q1,在役,,0
496,"slog(ts_std(low,3))",ga,1.0,zz500,False,2021Q1,退役,2024Q3,0
497,"delay(ts_tsi(ssqrt(amount),244),120)",ga,1.0,zz1000,False,2021Q1,退役,2021Q2,0
498,"delay(ts_sum(returns,244),120)",ga,1.0,zz1000,False,2021Q1,退役,2025Q1,0
499,"ts_std(ts_max(returns,3),5)",ga,1.0,zz1000,False,2021Q1,在役,,0
500,"ts_corr(ema(beta120,10),volume,244)",ga,-1.0,zz1000,False,2021Q1,退役,2026Q2,0
501,"ts_argmax(mul(returns,open),40)",ga,-1.0,zz1000,False,2021Q1,退役,2021Q3,0
502,"add(ts_zscore(volume,5),ts_min(ts_std(high,3),120))",ga,1.0,hongli,False,2021Q1,退役,2026Q1,0
503,"ts_std(ts_std(delta(amount,60),40),3)",ga,1.0,hs300,False,2021Q2,退役,2022Q2,0
504,"ts_std(ssqrt(ts_std(high,40)),3)",ga,1.0,hs300,False,2021Q2,退役,2025Q1,0
505,"ts_std(ts_std(ts_std(amount,3),40),3)",ga,1.0,hs300,False,2021Q2,退役,2024Q4,0
506,"ts_std(ts_std(ts_std(amount,40),10),3)",ga,1.0,hs300,False,2021Q2,退役,2024Q2,0
507,"ts_zscore(ts_std(amount,20),3)",ga,1.0,hs300,False,2021Q2,在役,,1
508,"ts_std(ts_std(ts_std(ts_std(amount,40),3),3),3)",ga,1.0,hs300,False,2021Q2,退役,2025Q3,0
509,"ts_std(ts_std(ts_std(amount,20),40),3)",ga,1.0,hs300,False,2021Q2,退役,2024Q4,0
510,"ts_std(ts_std(ts_std(ts_std(volume,40),40),3),3)",ga,1.0,hs300,False,2021Q2,退役,2025Q1,0
511,"abs(mul(ts_tsi(returns,20),ts_std(returns,3)))",ga,1.0,zz500,False,2021Q2,在役,,0
512,"div(low,ts_std(ts_sum(amount,3),5))",ga,-1.0,zz500,False,2021Q2,在役,,0
513,"div(low,sub(mul(returns,low),ssqrt(open)))",ga,1.0,zz500,False,2021Q2,在役,,0
514,"ts_std(amount,10)",ga,1.0,zz500,False,2021Q2,退役,2021Q3,0
515,"abs(ts_max(ts_decay_linear(returns,20),3))",ga,1.0,zz1000,False,2021Q2,退役,2025Q4,0
516,"ts_std(abs(ts_mean(returns,20)),3)",ga,1.0,zz1000,False,2021Q2,在役,,0
517,"ts_std(div(entropy120,high),10)",ga,1.0,zz1000,False,2021Q2,在役,,0
518,"mul(mul(ts_tsi(beta120,244),delta(delay(add(volume,close),10",ga,-1.0,hongli,False,2021Q2,退役,2025Q4,0
519,"ts_decay_linear(mul(ts_tsi(ts_min(beta120,244),244),ts_tsi(d",ga,-1.0,hongli,False,2021Q2,退役,2025Q1,0
520,"mul(delta(volume,120),delta(volume,120))",ga,1.0,hongli,False,2021Q2,退役,2025Q4,0
521,"ts_decay_linear(mul(ts_tsi(beta120,244),ts_tsi(beta120,244))",ga,-1.0,hongli,False,2021Q2,退役,2025Q2,0
522,"ts_argmax(ts_min(beta120,3),5)",ga,1.0,hongli,False,2021Q2,退役,2021Q4,0
523,"mul(ts_tsi(mul(ts_tsi(beta120,244),delta(volume,120)),244),d",ga,-1.0,hongli,False,2021Q2,在役,,0
524,"mul(mul(ts_tsi(beta120,244),ts_tsi(ts_zscore(ts_std(low,60),",ga,-1.0,hongli,False,2021Q2,在役,,0
525,"sub(close,high)",ga,-1.0,hs300,False,2021Q3,退役,2021Q4,0
526,"div(open,delay(ts_decay_linear(returns,60),40))",ga,1.0,hs300,False,2021Q3,退役,2025Q4,0
527,"ema(ts_min(ts_tsi(close,5),60),60)",ga,-1.0,hs300,False,2021Q3,退役,2022Q1,0
528,"mul(low,slog(ts_argmax(amount,5)))",ga,-1.0,hs300,False,2021Q3,退役,2024Q1,0
529,"ts_mean(ts_corr(slog(high),ts_std(close,244),60),244)",ga,1.0,zz500,False,2021Q3,退役,2022Q2,0
530,"ts_argmax(volume,20)",ga,-1.0,zz500,False,2021Q3,退役,2021Q4,0
531,"ts_std(slog(open),3)",ga,1.0,zz500,False,2021Q3,退役,2024Q2,0
532,"abs(ts_slope(abs(returns),3))",ga,1.0,zz1000,False,2021Q3,在役,,0
533,"ts_std(abs(returns),3)",ga,1.0,zz1000,False,2021Q3,在役,,0
534,"ts_std(open,5)",ga,1.0,zz1000,False,2021Q3,在役,,0
535,"div(amount,volume)",ga,-1.0,hongli,False,2021Q3,在役,,0
536,"ts_min(div(amount,volume),10)",ga,-1.0,hongli,False,2021Q3,退役,2024Q4,0
537,"div(ts_argmax(high,244),ts_tsi(amount,40))",ga,1.0,hongli,False,2021Q3,退役,2024Q3,0
538,"ssqrt(mul(ema(entropy120,60),ts_tsi(amount,244)))",ga,1.0,hongli,False,2021Q3,退役,2021Q4,0
539,"sign(ts_argmax(high,10))",ga,-1.0,hs300,False,2021Q4,在役,,0
540,"div(volume,ts_rank(ts_tsi(low,40),10))",ga,1.0,hs300,False,2021Q4,在役,,0
541,"ts_slope(div(high,close),40)",ga,1.0,hs300,False,2021Q4,在役,,0
542,"ts_zscore(ts_std(amount,10),120)",ga,1.0,zz500,False,2021Q4,退役,2022Q1,0
543,"abs(mul(ts_zscore(volume,10),entropy120))",ga,1.0,zz500,False,2021Q4,在役,,0
544,"ts_std(neg(delta(abs(returns),244)),3)",ga,1.0,zz500,False,2021Q4,在役,,0
545,"ts_std(ts_std(high,3),3)",ga,1.0,zz500,False,2021Q4,在役,,0
546,"abs(ts_tsi(low,20))",ga,1.0,zz500,False,2021Q4,退役,2025Q2,0
547,"ts_argmax(ts_er(low,5),10)",ga,1.0,zz500,False,2021Q4,退役,2025Q3,0
548,"div(add(low,sign(beta120)),high)",ga,-1.0,zz1000,False,2021Q4,在役,,0
549,"div(add(ts_argmin(low,20),open),high)",ga,-1.0,zz1000,False,2021Q4,在役,,0
550,"abs(div(add(low,sub(delta(amount,10),add(returns,high))),hig",ga,1.0,zz1000,False,2021Q4,退役,2022Q1,0
551,"slog(div(ts_std(high,5),sign(amount)))",ga,1.0,zz1000,False,2021Q4,在役,,0
552,"abs(ts_slope(open,3))",ga,1.0,zz1000,False,2021Q4,在役,,0
553,"delta(abs(returns),60)",ga,1.0,zz1000,False,2021Q4,退役,2025Q2,0
554,"div(ts_max(low,20),ts_std(ts_sum(volume,120),5))",ga,-1.0,hongli,False,2021Q4,退役,2024Q1,0
555,"div(ts_max(ts_corr(neg(volume),delay(amount,10),40),20),volu",ga,-1.0,hongli,False,2021Q4,退役,2022Q2,0
556,"delta(ts_tsi(volume,244),40)",ga,1.0,hongli,False,2021Q4,退役,2022Q2,0
557,"div(ts_rank(open,20),volume)",ga,-1.0,hongli,False,2021Q4,在役,,0
558,"delta(ts_er(beta120,120),5)",ga,-1.0,hongli,False,2021Q4,退役,2022Q2,0
559,"abs(ts_zscore(slog(amount),20))",ga,1.0,hs300,False,2022Q1,在役,,1
560,"abs(ts_zscore(slog(amount),60))",ga,1.0,hs300,False,2022Q1,退役,2023Q2,0
561,"abs(ts_zscore(volume,40))",ga,1.0,hs300,False,2022Q1,在役,,0
562,"abs(ts_zscore(abs(amount),5))",ga,1.0,hs300,False,2022Q1,退役,2026Q2,0
563,"abs(ts_zscore(high,10))",ga,1.0,hs300,False,2022Q1,在役,,0
564,"abs(ts_zscore(slog(mul(delay(amount,5),abs(amount))),20))",ga,1.0,hs300,False,2022Q1,退役,2022Q3,0
565,"ts_er(open,5)",ga,-1.0,hs300,False,2022Q1,在役,,0
566,"delta(mul(returns,returns),60)",ga,1.0,zz500,False,2022Q1,退役,2025Q2,0
567,"abs(div(ts_zscore(sub(beta120,amount),60),low))",ga,1.0,zz500,False,2022Q1,退役,2025Q2,0
568,"ts_argmax(delta(sign(returns),244),120)",ga,1.0,zz500,False,2022Q1,退役,2025Q1,0
569,"ts_std(ts_std(ts_max(open,10),20),10)",ga,1.0,zz1000,False,2022Q1,退役,2026Q2,0
570,"ssqrt(delta(volume,5))",ga,-1.0,cyb,False,2022Q1,退役,2023Q4,0
571,"ts_std(volume,244)",ga,-1.0,cyb,False,2022Q1,退役,2025Q3,0
572,"delay(delay(ts_max(amount,10),244),244)",ga,-1.0,cyb,False,2022Q1,退役,2025Q4,0
573,"div(neg(close),volume)",ga,-1.0,cyb,False,2022Q1,退役,2023Q4,0
574,"ema(ssqrt(volume),120)",ga,-1.0,cyb,False,2022Q1,退役,2025Q1,0
575,"delay(volume,60)",ga,-1.0,cyb,False,2022Q1,在役,,0
576,"delay(volume,40)",ga,-1.0,cyb,False,2022Q1,退役,2024Q1,0
577,"mul(abs(delay(ts_decay_linear(high,244),244)),ssqrt(ssqrt(lo",ga,-1.0,hongli,False,2022Q1,在役,,0
578,"ts_min(ts_decay_linear(ssqrt(ts_std(open,40)),244),244)",ga,-1.0,hongli,False,2022Q1,退役,2023Q1,0
579,"ts_argmin(ts_std(ts_min(close,120),3),40)",ga,1.0,hongli,False,2022Q1,在役,,0
580,"delay(ts_std(ts_argmax(beta120,40),20),244)",ga,1.0,hongli,False,2022Q1,退役,2026Q3,0
581,"delay(ssqrt(ts_mean(high,10)),244)",ga,-1.0,hongli,False,2022Q1,退役,2024Q4,0
582,"abs(div(div(close,volume),add(ts_zscore(returns,20),ts_zscor",ga,-1.0,hs300,False,2022Q2,退役,2025Q2,0
583,"delta(neg(div(high,low)),20)",ga,-1.0,zz500,False,2022Q2,在役,,1
584,"ts_max(ts_tsi(volume,244),10)",ga,1.0,zz500,False,2022Q2,退役,2025Q4,0
585,"div(slog(ts_std(slog(mul(open,volume)),10)),delay(slog(beta1",ga,1.0,zz1000,False,2022Q2,退役,2024Q4,0
586,"div(sub(beta120,high),open)",ga,-1.0,zz1000,False,2022Q2,在役,,0
587,"div(div(mul(low,volume),sub(low,high)),ts_std(ts_std(amount,",ga,1.0,zz1000,False,2022Q2,在役,,0
588,"div(div(sub(low,high),open),open)",ga,-1.0,zz1000,False,2022Q2,在役,,0
589,"div(div(sub(sub(low,ts_std(open,40)),high),open),delay(slog(",ga,-1.0,zz1000,False,2022Q2,在役,,0
590,"div(div(high,ts_std(sub(low,high),10)),ts_std(slog(sub(add(l",ga,-1.0,zz1000,False,2022Q2,在役,,0
591,"div(ts_std(sub(sub(low,high),high),3),delay(close,244))",ga,1.0,zz1000,False,2022Q2,退役,2026Q2,0
592,"div(div(mul(open,beta120),sub(low,high)),ts_std(delay(slog(c",ga,1.0,zz1000,False,2022Q2,在役,,0
593,"div(div(mul(open,ts_argmin(slog(open),60)),sub(low,high)),ts",ga,1.0,zz1000,False,2022Q2,在役,,0
594,"mul(amount,ts_std(ts_argmax(high,244),5))",ga,-1.0,cyb,False,2022Q2,退役,2023Q2,0
595,"mul(mul(delay(volume,244),ts_argmax(ts_min(low,120),244)),op",ga,-1.0,cyb,False,2022Q2,退役,2023Q1,0
596,"sub(abs(ts_argmax(ts_er(low,40),120)),ts_argmax(ema(low,120)",ga,1.0,cyb,False,2022Q2,退役,2025Q2,0
597,"ts_argmin(returns,10)",ga,-1.0,kc50,False,2022Q2,退役,2025Q2,0
598,"ts_argmin(ts_argmin(sub(low,close),40),5)",ga,-1.0,kc50,False,2022Q2,在役,,0
599,"ts_min(close,3)",ga,-1.0,kc50,False,2022Q2,在役,,0
600,"ts_slope(ts_er(volume,5),3)",ga,-1.0,kc50,False,2022Q2,退役,2022Q4,0
601,"ts_argmin(ts_argmin(returns,5),40)",ga,-1.0,kc50,False,2022Q2,退役,2023Q4,0
602,"ts_argmin(ts_argmin(open,5),60)",ga,-1.0,kc50,False,2022Q2,退役,2025Q3,0
603,"sub(ts_decay_linear(ts_std(open,10),3),ts_slope(ts_er(volume",ga,1.0,kc50,False,2022Q2,退役,2025Q1,0
604,"ts_argmin(ts_min(ts_min(close,3),3),3)",ga,-1.0,kc50,False,2022Q2,退役,2026Q2,0
605,"ts_min(ts_min(returns,3),3)",ga,-1.0,kc50,False,2022Q2,在役,,0
606,"ts_max(div(close,returns),3)",ga,-1.0,kc50,False,2022Q2,退役,2026Q3,0
607,"ts_corr(ts_tsi(beta120,3),delta(volume,120),244)",ga,-1.0,hongli,False,2022Q2,在役,,0
608,"ts_corr(ts_tsi(low,3),ts_std(volume,120),120)",ga,1.0,hongli,False,2022Q2,退役,2022Q3,0
609,"ts_corr(ts_tsi(low,3),delta(div(slog(delta(open,10)),ts_deca",ga,1.0,hongli,False,2022Q2,退役,2022Q4,0
610,"ts_argmin(ts_decay_linear(volume,40),3)",ga,1.0,hongli,False,2022Q2,退役,2025Q3,0
611,ts_argmin(ts_argmin(ts_rank(ts_decay_linear(ts_decay_linear(,ga,1.0,hs300,False,2022Q3,退役,2023Q1,0
612,"ts_argmin(ts_tsi(ts_argmin(beta120,3),244),3)",ga,-1.0,hs300,False,2022Q3,退役,2023Q1,0
613,ts_argmin(ts_argmin(ts_rank(ts_decay_linear(ts_decay_linear(,ga,1.0,hs300,False,2022Q3,退役,2023Q1,0
614,"ts_argmin(ts_argmin(ts_rank(returns,5),3),3)",ga,-1.0,hs300,False,2022Q3,退役,2024Q2,0
615,"ts_std(ts_argmin(ts_rank(ts_decay_linear(ts_argmin(beta120,3",ga,1.0,hs300,False,2022Q3,在役,,0
616,"div(low,ts_sum(ts_decay_linear(ts_argmin(high,244),20),244))",ga,-1.0,zz500,False,2022Q3,在役,,0
617,"sub(ts_sum(ts_decay_linear(ts_argmin(open,244),20),244),high",ga,1.0,zz500,False,2022Q3,在役,,0
618,"ts_std(div(low,ts_max(volume,5)),3)",ga,1.0,zz500,False,2022Q3,在役,,0
619,"ts_std(ts_argmax(entropy120,120),20)",ga,-1.0,zz500,False,2022Q3,退役,2025Q2,0
620,"neg(ts_std(close,5))",ga,-1.0,zz500,False,2022Q3,在役,,0
621,"ts_er(ssqrt(ts_std(close,10)),244)",ga,1.0,zz1000,False,2022Q3,退役,2025Q3,0
622,"ts_rank(ts_std(high,5),244)",ga,1.0,zz1000,False,2022Q3,在役,,0
623,"ts_er(ts_std(close,20),244)",ga,1.0,zz1000,False,2022Q3,退役,2025Q4,0
624,"ts_er(ts_std(close,5),244)",ga,1.0,zz1000,False,2022Q3,退役,2025Q2,0
625,"ts_rank(ts_std(high,10),20)",ga,1.0,zz1000,False,2022Q3,退役,2025Q4,0
626,"abs(neg(abs(slog(delta(high,5)))))",ga,1.0,zz1000,False,2022Q3,在役,,0
627,"ema(div(high,close),5)",ga,1.0,cyb,False,2022Q3,在役,,0
628,"ts_std(ts_argmax(low,20),5)",ga,-1.0,cyb,False,2022Q3,退役,2024Q2,0
629,"ema(div(ts_corr(open,add(ts_rank(open,3),volume),244),close)",ga,1.0,cyb,False,2022Q3,在役,,0
630,"ts_decay_linear(ts_er(sub(high,low),3),10)",ga,1.0,kc50,False,2022Q3,在役,,0
631,"ts_corr(open,close,10)",ga,1.0,kc50,False,2022Q3,退役,2024Q1,0
632,"ts_decay_linear(ts_argmin(returns,10),10)",ga,-1.0,kc50,False,2022Q3,退役,2026Q3,0
633,"ts_min(ts_std(ts_std(amount,3),5),5)",ga,-1.0,kc50,False,2022Q3,在役,,0
634,"ts_min(ts_slope(sign(returns),10),5)",ga,-1.0,kc50,False,2022Q3,退役,2026Q1,0
635,"ts_argmin(open,5)",ga,-1.0,kc50,False,2022Q3,退役,2026Q3,0
636,"ts_min(ts_tsi(returns,5),5)",ga,-1.0,kc50,False,2022Q3,退役,2023Q1,0
637,"sub(ts_min(ts_sum(open,244),244),ts_min(ts_sum(close,244),24",ga,1.0,hongli,False,2022Q3,退役,2023Q2,0
638,"abs(delta(volume,3))",ga,1.0,hongli,False,2022Q3,在役,,0
639,"ts_er(ts_argmin(beta120,10),10)",ga,-1.0,hongli,False,2022Q3,退役,2024Q2,0
640,"ts_max(ts_corr(ts_corr(close,amount,5),add(close,close),244)",ga,-1.0,hongli,False,2022Q3,退役,2022Q4,0
641,"mul(ts_er(ts_zscore(returns,20),10),delta(ts_tsi(open,244),2",ga,1.0,hongli,False,2022Q3,退役,2024Q1,0
642,"mul(delta(mul(amount,mul(returns,returns)),40),ssqrt(ts_sum(",ga,1.0,hs300,False,2022Q4,退役,2026Q3,0
643,"mul(mul(delta(delta(mul(returns,returns),40),244),amount),am",ga,1.0,hs300,False,2022Q4,退役,2024Q2,0
644,"mul(delta(delta(mul(returns,returns),40),40),ssqrt(delta(ts_",ga,1.0,hs300,False,2022Q4,退役,2026Q2,0
645,"mul(delta(delta(mul(returns,returns),40),5),close)",ga,1.0,hs300,False,2022Q4,退役,2024Q3,0
646,"ts_tsi(ts_corr(returns,open,60),3)",ga,1.0,hs300,False,2022Q4,退役,2026Q2,0
647,"mul(delta(mul(amount,mul(returns,returns)),5),ssqrt(ts_sum(v",ga,1.0,hs300,False,2022Q4,退役,2024Q2,0
648,"delay(returns,5)",ga,-1.0,hs300,False,2022Q4,在役,,0
649,"mul(delta(delta(mul(returns,returns),40),10),amount)",ga,1.0,hs300,False,2022Q4,退役,2024Q3,0
650,"div(add(high,abs(delta(low,3))),low)",ga,1.0,zz500,False,2022Q4,在役,,0
651,"ts_sum(div(high,close),3)",ga,1.0,zz500,False,2022Q4,在役,,0
652,"ts_argmin(delta(abs(returns),40),3)",ga,1.0,zz500,False,2022Q4,退役,2025Q4,0
653,"abs(ssqrt(ts_zscore(ema(amount,40),20)))",ga,1.0,zz500,False,2022Q4,退役,2024Q1,0
654,"ts_corr(open,returns,120)",ga,1.0,zz500,False,2022Q4,退役,2025Q4,0
655,"ts_slope(div(high,low),10)",ga,1.0,zz500,False,2022Q4,退役,2025Q2,0
656,"abs(ts_rank(ts_tsi(add(sub(high,low),ts_er(close,3)),10),120",ga,1.0,zz500,False,2022Q4,退役,2025Q3,0
657,"ts_argmin(ts_tsi(entropy120,10),3)",ga,1.0,zz500,False,2022Q4,退役,2024Q1,0
658,"ts_max(abs(returns),3)",ga,1.0,zz1000,False,2022Q4,在役,,0
659,"ts_max(ts_std(returns,5),3)",ga,1.0,zz1000,False,2022Q4,在役,,0
660,"ts_max(delay(ts_max(sub(open,entropy120),120),244),3)",ga,-1.0,zz1000,False,2022Q4,在役,,0
661,"ts_er(ts_std(volume,20),244)",ga,1.0,zz1000,False,2022Q4,退役,2026Q1,0
662,"ts_tsi(ts_std(open,20),244)",ga,1.0,zz1000,False,2022Q4,在役,,0
663,"add(ts_zscore(ts_std(volume,20),5),ts_sum(div(high,ssqrt(ts_",ga,1.0,zz1000,False,2022Q4,退役,2024Q2,0
664,"ts_corr(close,returns,20)",ga,-1.0,cyb,False,2022Q4,退役,2023Q2,0
665,"sign(ts_slope(abs(returns),3))",ga,1.0,cyb,False,2022Q4,退役,2026Q2,0
666,"ts_corr(close,entropy120,20)",ga,1.0,cyb,False,2022Q4,退役,2023Q4,0
667,"ts_max(slog(ts_corr(close,amount,20)),244)",ga,1.0,cyb,False,2022Q4,退役,2024Q3,0
668,"ts_min(ts_rank(low,10),3)",ga,-1.0,kc50,False,2022Q4,在役,,0
669,"div(delta(neg(low),10),delta(delay(volume,20),5))",ga,1.0,kc50,False,2022Q4,在役,,0
670,abs(neg(returns)),ga,1.0,kc50,False,2022Q4,退役,2025Q1,0
671,"ts_min(ts_slope(open,3),3)",ga,-1.0,kc50,False,2022Q4,在役,,1
672,"ts_std(ema(amount,40),3)",ga,1.0,hongli,False,2022Q4,退役,2026Q1,0
673,"ts_std(ema(ts_zscore(amount,40),40),3)",ga,1.0,hongli,False,2022Q4,在役,,0
674,"ts_min(close,60)",ga,-1.0,hongli,False,2022Q4,退役,2025Q4,0
675,"ema(ts_rank(ts_er(entropy120,3),3),120)",ga,-1.0,hongli,False,2022Q4,退役,2023Q4,0
676,"ts_std(add(abs(delta(amount,10)),beta120),3)",ga,1.0,hongli,False,2022Q4,退役,2025Q4,0
677,"ts_zscore(ts_slope(entropy120,20),10)",ga,-1.0,hongli,False,2022Q4,退役,2025Q3,0
678,"ts_tsi(ts_zscore(div(open,add(high,entropy120)),10),40)",ga,-1.0,hs300,False,2023Q1,退役,2026Q2,0
679,"ts_zscore(delta(abs(returns),60),10)",ga,1.0,hs300,False,2023Q1,退役,2025Q2,0
680,"ts_argmin(ts_argmax(low,3),5)",ga,-1.0,hs300,False,2023Q1,退役,2026Q1,0
681,"ts_zscore(ts_er(ts_tsi(div(low,high),40),60),10)",ga,-1.0,hs300,False,2023Q1,退役,2025Q2,0
682,"ts_zscore(ts_tsi(ts_tsi(abs(returns),60),40),60)",ga,1.0,hs300,False,2023Q1,退役,2025Q2,0
683,"ts_tsi(ts_zscore(ts_argmax(volume,5),60),40)",ga,-1.0,hs300,False,2023Q1,退役,2024Q1,0
684,"ts_zscore(ts_tsi(ts_zscore(ts_tsi(abs(returns),3),60),40),60",ga,1.0,hs300,False,2023Q1,退役,2025Q4,0
685,"ts_zscore(ts_tsi(ts_tsi(delta(div(open,high),5),40),40),60)",ga,-1.0,hs300,False,2023Q1,退役,2023Q2,0
686,"ssqrt(ts_std(slog(close),3))",ga,1.0,zz500,False,2023Q1,在役,,1
687,"ts_std(ema(neg(high),5),3)",ga,1.0,zz500,False,2023Q1,在役,,0
688,"ssqrt(ts_std(slog(close),5))",ga,1.0,zz500,False,2023Q1,在役,,0
689,"ssqrt(ts_std(ts_std(slog(high),3),3))",ga,1.0,zz500,False,2023Q1,在役,,0
690,"ssqrt(ts_std(slog(high),3))",ga,1.0,zz500,False,2023Q1,在役,,0
691,"ts_std(slog(low),3)",ga,1.0,zz500,False,2023Q1,退役,2024Q3,0
692,"ts_tsi(div(open,high),40)",ga,-1.0,zz1000,False,2023Q1,在役,,0
693,"div(high,ts_std(ts_slope(open,3),5))",ga,-1.0,zz1000,False,2023Q1,退役,2024Q4,0
694,"ts_max(div(low,high),5)",ga,-1.0,zz1000,False,2023Q1,在役,,0
695,"ts_tsi(div(open,high),244)",ga,-1.0,zz1000,False,2023Q1,退役,2024Q1,0
696,"ts_std(close,5)",ga,1.0,zz1000,False,2023Q1,在役,,0
697,"ts_std(ema(open,40),10)",ga,1.0,zz1000,False,2023Q1,退役,2023Q3,0
698,"ts_tsi(amount,5)",ga,-1.0,cyb,False,2023Q1,退役,2023Q4,0
699,"slog(ts_tsi(ts_rank(open,40),5))",ga,-1.0,cyb,False,2023Q1,在役,,0
700,"ts_tsi(ts_rank(ts_rank(volume,244),10),5)",ga,-1.0,cyb,False,2023Q1,退役,2025Q1,0
701,"slog(ts_tsi(slog(ts_argmin(open,5)),5))",ga,-1.0,cyb,False,2023Q1,退役,2023Q2,0
702,"ts_tsi(delta(ts_rank(amount,40),20),5)",ga,-1.0,cyb,False,2023Q1,退役,2023Q4,0
703,"ts_tsi(ts_slope(ts_rank(ts_rank(amount,120),40),20),5)",ga,-1.0,cyb,False,2023Q1,退役,2025Q2,0
704,"ts_argmin(ts_mean(ts_argmax(returns,40),3),3)",ga,-1.0,kc50,False,2023Q1,在役,,1
705,"ts_argmin(ts_argmax(returns,3),3)",ga,-1.0,kc50,False,2023Q1,退役,2025Q1,0
706,"ts_argmin(ts_argmin(add(close,ts_min(low,60)),3),3)",ga,1.0,kc50,False,2023Q1,退役,2026Q3,0
707,"ts_argmin(ts_argmax(ts_argmin(ts_argmax(returns,60),3),60),3",ga,-1.0,kc50,False,2023Q1,退役,2024Q1,0
708,"ts_argmax(ts_argmin(ts_argmax(returns,40),3),3)",ga,-1.0,kc50,False,2023Q1,在役,,0
709,"ts_argmax(returns,3)",ga,-1.0,kc50,False,2023Q1,退役,2023Q4,0
710,"ts_sum(ts_std(volume,20),20)",ga,-1.0,kc50,False,2023Q1,在役,,0
711,"slog(mul(high,ts_min(ema(close,244),120)))",ga,-1.0,hongli,False,2023Q1,在役,,0
712,"mul(close,ts_sum(ema(ts_argmax(low,3),244),120))",ga,-1.0,hongli,False,2023Q1,在役,,0
713,"sub(ts_corr(beta120,ts_er(volume,20),244),close)",ga,1.0,hongli,False,2023Q1,在役,,0
714,"delay(slog(div(delay(close,10),entropy120)),244)",ga,-1.0,hongli,False,2023Q1,退役,2024Q4,0
715,"abs(delta(amount,3))",ga,1.0,hongli,False,2023Q1,在役,,0
716,"delay(slog(mul(delay(volume,10),close)),244)",ga,-1.0,hongli,False,2023Q1,退役,2024Q4,0
717,"ts_min(open,120)",ga,-1.0,hongli,False,2023Q1,退役,2025Q4,0
718,"delay(div(ts_corr(returns,entropy120,10),ts_max(close,244)),",ga,1.0,hongli,False,2023Q1,退役,2023Q2,0
719,"ts_corr(ts_corr(ts_min(entropy120,5),returns,10),high,3)",ga,-1.0,hs300,False,2023Q2,退役,2024Q2,0
720,"abs(ts_corr(open,close,3))",ga,1.0,hs300,False,2023Q2,退役,2024Q3,0
721,"ts_corr(ts_corr(ts_min(entropy120,5),returns,10),open,3)",ga,-1.0,hs300,False,2023Q2,退役,2026Q1,0
722,"abs(ts_zscore(amount,120))",ga,1.0,hs300,False,2023Q2,退役,2025Q2,0
723,"abs(ts_zscore(entropy120,40))",ga,1.0,hs300,False,2023Q2,在役,,0
724,"ts_corr(ts_corr(ts_min(entropy120,5),returns,10),low,3)",ga,-1.0,hs300,False,2023Q2,在役,,0
725,"abs(ts_zscore(high,40))",ga,1.0,hs300,False,2023Q2,退役,2025Q4,0
726,"abs(ts_zscore(open,3))",ga,1.0,hs300,False,2023Q2,退役,2024Q1,0
727,"ts_corr(close,close,5)",ga,-1.0,zz500,False,2023Q2,在役,,0
728,"ts_slope(ts_max(volume,20),3)",ga,1.0,zz500,False,2023Q2,退役,2025Q1,0
729,"sub(open,high)",ga,-1.0,zz1000,False,2023Q2,在役,,0
730,"div(open,ts_max(high,5))",ga,-1.0,zz1000,False,2023Q2,在役,,1
731,"div(open,sub(ts_std(ts_max(volume,5),3),high))",ga,1.0,zz1000,False,2023Q2,退役,2026Q1,0
732,"ts_er(ts_er(amount,5),5)",ga,-1.0,cyb,False,2023Q2,退役,2023Q3,0
733,"ts_er(ssqrt(ts_argmin(ssqrt(amount),10)),5)",ga,-1.0,cyb,False,2023Q2,在役,,0
734,"ts_er(ts_tsi(open,10),5)",ga,-1.0,cyb,False,2023Q2,退役,2025Q4,0
735,"ts_er(ts_er(ts_er(open,244),5),5)",ga,-1.0,cyb,False,2023Q2,退役,2023Q3,0
736,"ts_rank(volume,5)",ga,-1.0,cyb,False,2023Q2,退役,2024Q1,0
737,"ts_slope(sign(ts_zscore(slog(amount),10)),5)",ga,-1.0,cyb,False,2023Q2,退役,2023Q3,0
738,"ts_er(ssqrt(ts_zscore(ts_er(high,120),3)),5)",ga,-1.0,cyb,False,2023Q2,退役,2023Q4,0
739,"ts_std(ts_zscore(close,40),40)",ga,-1.0,kc50,False,2023Q2,退役,2025Q1,0
